precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,party_label,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
65014,65014,65014,65,მარტვილი,14,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,309,0.8536,830,369,112,324,0.4446,0.1349,0.3904,7,0.019
65015,65015,65015,65,მარტვილი,15,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,117,0.468,589,275,126,242,0.4669,0.2139,0.4109,25,0.0909
65015,65015,65015,65,მარტვილი,15,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,133,0.532,589,275,126,242,0.4669,0.2139,0.4109,25,0.0909
65016,65016,65016,65,მარტვილი,16,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,102,0.5795,378,178,45,141,0.4709,0.119,0.373,2,0.0112
65016,65016,65016,65,მარტვილი,16,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,74,0.4205,378,178,45,141,0.4709,0.119,0.373,2,0.0112
65017,65017,65017,65,მარტვილი,17,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,55,0.2068,809,282,85,211,0.3486,0.1051,0.2608,14,0.0496
65017,65017,65017,65,მარტვილი,17,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,211,0.7932,809,282,85,211,0.3486,0.1051,0.2608,14,0.0496
65018,65018,65018,65,მარტვილი,18,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,118,0.3155,940,386,120,326,0.4106,0.1277,0.3468,12,0.0311
65018,65018,65018,65,მარტვილი,18,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,256,0.6845,940,386,120,326,0.4106,0.1277,0.3468,12,0.0311
65019,65019,65019,65,მარტვილი,19,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,97,0.3212,901,321,62,223,0.3563,0.0688,0.2475,19,0.0592
65019,65019,65019,65,მარტვილი,19,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,205,0.6788,901,321,62,223,0.3563,0.0688,0.2475,19,0.0592
65020,65020,65020,65,მარტვილი,20,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,89,0.3739,534,247,69,210,0.4625,0.1292,0.3933,9,0.0364
65020,65020,65020,65,მარტვილი,20,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,149,0.6261,534,247,69,210,0.4625,0.1292,0.3933,9,0.0364
65021,65021,65021,65,მარტვილი,21,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,129,0.2467,1267,546,175,448,0.4309,0.1381,0.3536,23,0.0421
65021,65021,65021,65,მარტვილი,21,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,394,0.7533,1267,546,175,448,0.4309,0.1381,0.3536,23,0.0421
65022,65022,65022,65,მარტვილი,22,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,87,0.3074,630,292,111,250,0.4635,0.1762,0.3968,9,0.0308
65022,65022,65022,65,მარტვილი,22,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,196,0.6926,630,292,111,250,0.4635,0.1762,0.3968,9,0.0308
65023,65023,65023,65,მარტვილი,23,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,56,0.2373,498,242,77,185,0.4859,0.1546,0.3715,6,0.0248
65023,65023,65023,65,მარტვილი,23,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,180,0.7627,498,242,77,185,0.4859,0.1546,0.3715,6,0.0248
65024,65024,65024,65,მარტვილი,24,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,58,0.4056,257,143,59,75,0.5564,0.2296,0.2918,0,0
65024,65024,65024,65,მარტვილი,24,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,85,0.5944,257,143,59,75,0.5564,0.2296,0.2918,0,0
65025,65025,65025,65,მარტვილი,25,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,57,0.139,1073,420,112,292,0.3914,0.1044,0.2721,10,0.0238
65025,65025,65025,65,მარტვილი,25,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,353,0.861,1073,420,112,292,0.3914,0.1044,0.2721,10,0.0238
65026,65026,65026,65,მარტვილი,26,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,90,0.1965,1119,474,157,389,0.4236,0.1403,0.3476,16,0.0338
65026,65026,65026,65,მარტვილი,26,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,368,0.8035,1119,474,157,389,0.4236,0.1403,0.3476,16,0.0338
65027,65027,65027,65,მარტვილი,27,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,80,0.2139,990,381,121,292,0.3848,0.1222,0.2949,7,0.0184
65027,65027,65027,65,მარტვილი,27,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,294,0.7861,990,381,121,292,0.3848,0.1222,0.2949,7,0.0184
65028,65028,65028,65,მარტვილი,28,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,165,0.4508,810,376,108,320,0.4642,0.1333,0.3951,10,0.0266
65028,65028,65028,65,მარტვილი,28,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,201,0.5492,810,376,108,320,0.4642,0.1333,0.3951,10,0.0266
65029,65029,65029,65,მარტვილი,29,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,93,0.3131,778,309,90,250,0.3972,0.1157,0.3213,12,0.0388
65029,65029,65029,65,მარტვილი,29,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,204,0.6869,778,309,90,250,0.3972,0.1157,0.3213,12,0.0388
65030,65030,65030,65,მარტვილი,30,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,53,0.0981,1206,558,180,443,0.4627,0.1493,0.3673,18,0.0323
65030,65030,65030,65,მარტვილი,30,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,487,0.9019,1206,558,180,443,0.4627,0.1493,0.3673,18,0.0323
65031,65031,65031,65,მარტვილი,31,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,57,0.1765,787,335,96,300,0.4257,0.122,0.3812,12,0.0358
65031,65031,65031,65,მარტვილი,31,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,266,0.8235,787,335,96,300,0.4257,0.122,0.3812,12,0.0358
65032,65032,65032,65,მარტვილი,32,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,49,0.1684,1349,313,116,249,0.232,0.086,0.1846,22,0.0703
65032,65032,65032,65,მარტვილი,32,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,242,0.8316,1349,313,116,249,0.232,0.086,0.1846,22,0.0703
65033,65033,65033,65,მარტვილი,33,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,70,0.1977,1293,370,127,283,0.2862,0.0982,0.2189,16,0.0432
65033,65033,65033,65,მარტვილი,33,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,284,0.8023,1293,370,127,283,0.2862,0.0982,0.2189,16,0.0432
65034,65034,65034,65,მარტვილი,34,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,111,0.2155,1043,527,186,415,0.5053,0.1783,0.3979,12,0.0228
65034,65034,65034,65,მარტვილი,34,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,404,0.7845,1043,527,186,415,0.5053,0.1783,0.3979,12,0.0228
65035,65035,65035,65,მარტვილი,35,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,40,0.0811,1413,513,140,436,0.3631,0.0991,0.3086,17,0.0331
65035,65035,65035,65,მარტვილი,35,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,453,0.9189,1413,513,140,436,0.3631,0.0991,0.3086,17,0.0331
65036,65036,65036,65,მარტვილი,36,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,124,0.2422,1362,525,125,360,0.3855,0.0918,0.2643,13,0.0248
65036,65036,65036,65,მარტვილი,36,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,388,0.7578,1362,525,125,360,0.3855,0.0918,0.2643,13,0.0248
65037,65037,65037,65,მარტვილი,37,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,69,0.2851,598,252,94,212,0.4214,0.1572,0.3545,10,0.0397
65037,65037,65037,65,მარტვილი,37,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,173,0.7149,598,252,94,212,0.4214,0.1572,0.3545,10,0.0397
65038,65038,65038,65,მარტვილი,38,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,71,0.2669,687,273,83,225,0.3974,0.1208,0.3275,7,0.0256
65038,65038,65038,65,მარტვილი,38,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,195,0.7331,687,273,83,225,0.3974,0.1208,0.3275,7,0.0256
65039,65039,65039,65,მარტვილი,39,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,49,0.2579,394,193,75,164,0.4898,0.1904,0.4162,3,0.0155
65039,65039,65039,65,მარტვილი,39,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,141,0.7421,394,193,75,164,0.4898,0.1904,0.4162,3,0.0155
