"precinct_id","district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
3087,103,"gd",374,0.595541,1312,662,240,531,0.504573,0.182927,0.404726,33,0.049849
3087,103,"girchi_more_freedom",254,0.404459,1312,662,240,531,0.504573,0.182927,0.404726,33,0.049849
3088,103,"gd",399,0.529178,1480,794,233,620,0.536486,0.157432,0.418919,39,0.049118
3088,103,"girchi_more_freedom",355,0.470822,1480,794,233,620,0.536486,0.157432,0.418919,39,0.049118
3089,103,"gd",246,0.569444,1078,464,156,381,0.430427,0.144712,0.353432,31,0.06681
3089,103,"girchi_more_freedom",186,0.430556,1078,464,156,381,0.430427,0.144712,0.353432,31,0.06681
3090,103,"gd",348,0.482663,1592,765,281,623,0.480528,0.176508,0.391332,39,0.05098
3090,103,"girchi_more_freedom",373,0.517337,1592,765,281,623,0.480528,0.176508,0.391332,39,0.05098
3091,103,"gd",357,0.45828,1576,810,282,650,0.513959,0.178934,0.412437,27,0.033333
3091,103,"girchi_more_freedom",422,0.54172,1576,810,282,650,0.513959,0.178934,0.412437,27,0.033333
3092,103,"gd",314,0.455072,1513,727,269,594,0.480502,0.177792,0.392597,33,0.045392
3092,103,"girchi_more_freedom",376,0.544928,1513,727,269,594,0.480502,0.177792,0.392597,33,0.045392
3093,103,"gd",303,0.556985,1338,580,194,475,0.433483,0.144993,0.355007,35,0.060345
3093,103,"girchi_more_freedom",241,0.443015,1338,580,194,475,0.433483,0.144993,0.355007,35,0.060345
3094,103,"gd",173,0.440204,708,411,133,331,0.580508,0.187853,0.467514,15,0.036496
3094,103,"girchi_more_freedom",220,0.559796,708,411,133,331,0.580508,0.187853,0.467514,15,0.036496
3095,103,"gd",238,0.431942,1457,599,178,460,0.411119,0.122169,0.315717,45,0.075125
3095,103,"girchi_more_freedom",313,0.568058,1457,599,178,460,0.411119,0.122169,0.315717,45,0.075125
3096,103,"gd",424,0.585635,1386,765,279,628,0.551948,0.201299,0.453102,40,0.052288
3096,103,"girchi_more_freedom",300,0.414365,1386,765,279,628,0.551948,0.201299,0.453102,40,0.052288
3097,103,"gd",262,0.428805,1433,649,250,525,0.452896,0.174459,0.366364,37,0.057011
3097,103,"girchi_more_freedom",349,0.571195,1433,649,250,525,0.452896,0.174459,0.366364,37,0.057011
16025,1609,"gakharia",197,0.322951,1100,619,185,434,0.562727,0.168182,0.394545,9,0.01454
