district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
8,patriots,2179,0.0612,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,labour,897,0.0252,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,peoples_power_2016,9,0.0003,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,communist_stalinist,42,0.0012,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,peace_georgia_2016,120,0.0034,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,workers_socialist,20,0.0006,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,united_communist_2016,27,0.0008,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,georgia_2016,44,0.0012,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,georgian_idea,72,0.002,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,industry_sakartvelo,242,0.0068,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,kostava_society,22,0.0006,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,chvenni_peoples,53,0.0015,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,left_alliance_2016,44,0.0012,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,national_forum,287,0.0081,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,free_democrats,2568,0.0722,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,zviads_way,49,0.0014,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,our_georgia_2016,23,0.0006,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,gd,18160,0.5104,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
9,burchuladze,2153,0.034,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,progressive_democratic_2016,66,0.001,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,burjanadze_democratic,2389,0.0377,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,georgian_group,111,0.0018,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,unm,13993,0.2208,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,republicans_2016,1107,0.0175,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,mechiauri_united,138,0.0022,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,patriots,4316,0.0681,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,labour,2920,0.0461,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
9,peoples_power_2016,17,0.0003,136642,65680,24363,53256,135736,906,0.4807,0.1783,0.3897,2214,0.0337
