"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
59090,59,"gd","41","გიორგი ჭიღვარია",125,0.886525,1171,150,55,114,0.128096,0.046968,0.097353,9,0.06
59090,59,"unm","5","გრიგოლ ვაშაძე",16,0.113475,1171,150,55,114,0.128096,0.046968,0.097353,9,0.06
59091,59,"gd","41","გიორგი ჭიღვარია",191,0.872146,1209,227,92,181,0.187758,0.076096,0.149711,8,0.035242
59091,59,"unm","5","გრიგოლ ვაშაძე",28,0.127854,1209,227,92,181,0.187758,0.076096,0.149711,8,0.035242
59092,59,"gd","41","გიორგი ჭიღვარია",68,0.85,457,81,36,64,0.177243,0.078775,0.140044,1,0.012346
59092,59,"unm","5","გრიგოლ ვაშაძე",12,0.15,457,81,36,64,0.177243,0.078775,0.140044,1,0.012346
59093,59,"gd","41","გიორგი ჭიღვარია",184,0.880383,1194,218,85,173,0.18258,0.071189,0.144891,9,0.041284
59093,59,"unm","5","გრიგოლ ვაშაძე",25,0.119617,1194,218,85,173,0.18258,0.071189,0.144891,9,0.041284
59094,59,"gd","41","გიორგი ჭიღვარია",247,0.891697,1536,286,97,224,0.186198,0.063151,0.145833,9,0.031469
59094,59,"unm","5","გრიგოლ ვაშაძე",30,0.108303,1536,286,97,224,0.186198,0.063151,0.145833,9,0.031469
59095,59,"gd","41","გიორგი ჭიღვარია",181,0.853774,1201,218,66,150,0.181515,0.054954,0.124896,6,0.027523
59095,59,"unm","5","გრიგოლ ვაშაძე",31,0.146226,1201,218,66,150,0.181515,0.054954,0.124896,6,0.027523
59096,59,"gd","41","გიორგი ჭიღვარია",143,0.866667,1241,167,40,131,0.134569,0.032232,0.10556,2,0.011976
59096,59,"unm","5","გრიგოლ ვაშაძე",22,0.133333,1241,167,40,131,0.134569,0.032232,0.10556,2,0.011976
59097,59,"gd","41","გიორგი ჭიღვარია",132,0.891892,935,154,61,112,0.164706,0.065241,0.119786,6,0.038961
59097,59,"unm","5","გრიგოლ ვაშაძე",16,0.108108,935,154,61,112,0.164706,0.065241,0.119786,6,0.038961
59098,59,"gd","41","გიორგი ჭიღვარია",237,0.868132,1345,287,105,236,0.213383,0.078067,0.175465,14,0.04878
59098,59,"unm","5","გრიგოლ ვაშაძე",36,0.131868,1345,287,105,236,0.213383,0.078067,0.175465,14,0.04878
59099,59,"gd","41","გიორგი ჭიღვარია",144,0.813559,1195,180,68,144,0.150628,0.056904,0.120502,3,0.016667
59099,59,"unm","5","გრიგოლ ვაშაძე",33,0.186441,1195,180,68,144,0.150628,0.056904,0.120502,3,0.016667
59100,59,"gd","41","გიორგი ჭიღვარია",190,0.840708,1010,237,75,191,0.234653,0.074257,0.189109,11,0.046414
59100,59,"unm","5","გრიგოლ ვაშაძე",36,0.159292,1010,237,75,191,0.234653,0.074257,0.189109,11,0.046414
59101,59,"gd","41","გიორგი ჭიღვარია",166,0.882979,1088,192,73,146,0.176471,0.067096,0.134191,4,0.020833
59101,59,"unm","5","გრიგოლ ვაშაძე",22,0.117021,1088,192,73,146,0.176471,0.067096,0.134191,4,0.020833
59102,59,"gd","41","გიორგი ჭიღვარია",143,0.821839,1229,186,46,136,0.151343,0.037429,0.110659,12,0.064516
59102,59,"unm","5","გრიგოლ ვაშაძე",31,0.178161,1229,186,46,136,0.151343,0.037429,0.110659,12,0.064516
59103,59,"gd","41","გიორგი ჭიღვარია",190,0.909091,1305,217,62,179,0.166284,0.04751,0.137165,8,0.036866
59103,59,"unm","5","გრიგოლ ვაშაძე",19,0.090909,1305,217,62,179,0.166284,0.04751,0.137165,8,0.036866
59104,59,"gd","41","გიორგი ჭიღვარია",132,0.830189,1157,164,63,133,0.141746,0.054451,0.114952,5,0.030488
59104,59,"unm","5","გრიგოლ ვაშაძე",27,0.169811,1157,164,63,133,0.141746,0.054451,0.114952,5,0.030488
59105,59,"gd","41","გიორგი ჭიღვარია",145,0.801105,1338,191,77,146,0.14275,0.057549,0.109118,10,0.052356
59105,59,"unm","5","გრიგოლ ვაშაძე",36,0.198895,1338,191,77,146,0.14275,0.057549,0.109118,10,0.052356
59106,59,"gd","41","გიორგი ჭიღვარია",184,0.832579,1324,231,76,180,0.174471,0.057402,0.135952,10,0.04329
59106,59,"unm","5","გრიგოლ ვაშაძე",37,0.167421,1324,231,76,180,0.174471,0.057402,0.135952,10,0.04329
59107,59,"gd","41","გიორგი ჭიღვარია",155,0.767327,1120,210,70,172,0.1875,0.0625,0.153571,8,0.038095
59107,59,"unm","5","გრიგოლ ვაშაძე",47,0.232673,1120,210,70,172,0.1875,0.0625,0.153571,8,0.038095
59108,59,"gd","41","გიორგი ჭიღვარია",220,0.873016,1393,260,79,201,0.186648,0.056712,0.144293,8,0.030769
59108,59,"unm","5","გრიგოლ ვაშაძე",32,0.126984,1393,260,79,201,0.186648,0.056712,0.144293,8,0.030769
59109,59,"gd","41","გიორგი ჭიღვარია",156,0.78,1422,209,74,170,0.146976,0.052039,0.11955,9,0.043062
59109,59,"unm","5","გრიგოლ ვაშაძე",44,0.22,1422,209,74,170,0.146976,0.052039,0.11955,9,0.043062
