"precinct_id","precinct_key","district_id","raw_district_id","precinct_number","party_id","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
4012,"990700.4.12","990700",4,12,"labour","მამუკა ჯუღელი",26,0.036161,1533,781,224,619,0.509459,0.146119,0.403783,54,0.069142
4012,"990700.4.12","990700",4,12,"lelo","ლევან ლაბაძე",65,0.090403,1533,781,224,619,0.509459,0.146119,0.403783,54,0.069142
4012,"990700.4.12","990700",4,12,"unm","რომეო ფარულავა",260,0.361613,1533,781,224,619,0.509459,0.146119,0.403783,54,0.069142
4013,"990700.4.13","990700",4,13,"gd","ლევან ჯაფარიძე",425,0.546272,1592,821,269,634,0.515704,0.16897,0.398241,40,0.048721
4013,"990700.4.13","990700",4,13,"labour","მამუკა ჯუღელი",30,0.03856,1592,821,269,634,0.515704,0.16897,0.398241,40,0.048721
4013,"990700.4.13","990700",4,13,"lelo","ლევან ლაბაძე",66,0.084833,1592,821,269,634,0.515704,0.16897,0.398241,40,0.048721
4013,"990700.4.13","990700",4,13,"unm","რომეო ფარულავა",257,0.330334,1592,821,269,634,0.515704,0.16897,0.398241,40,0.048721
4014,"990700.4.14","990700",4,14,"gd","ლევან ჯაფარიძე",433,0.555841,1547,848,298,620,0.548158,0.192631,0.400776,67,0.079009
4014,"990700.4.14","990700",4,14,"labour","მამუკა ჯუღელი",23,0.029525,1547,848,298,620,0.548158,0.192631,0.400776,67,0.079009
4014,"990700.4.14","990700",4,14,"lelo","ლევან ლაბაძე",91,0.116816,1547,848,298,620,0.548158,0.192631,0.400776,67,0.079009
4014,"990700.4.14","990700",4,14,"unm","რომეო ფარულავა",232,0.297818,1547,848,298,620,0.548158,0.192631,0.400776,67,0.079009
4015,"990700.4.15","990700",4,15,"gd","ლევან ჯაფარიძე",487,0.583234,1638,936,299,634,0.571429,0.18254,0.387057,98,0.104701
4015,"990700.4.15","990700",4,15,"labour","მამუკა ჯუღელი",26,0.031138,1638,936,299,634,0.571429,0.18254,0.387057,98,0.104701
4015,"990700.4.15","990700",4,15,"lelo","ლევან ლაბაძე",120,0.143713,1638,936,299,634,0.571429,0.18254,0.387057,98,0.104701
4015,"990700.4.15","990700",4,15,"unm","რომეო ფარულავა",202,0.241916,1638,936,299,634,0.571429,0.18254,0.387057,98,0.104701
4016,"990700.4.16","990700",4,16,"gd","ლევან ჯაფარიძე",485,0.587167,1587,893,243,613,0.562697,0.153119,0.386263,62,0.069429
4016,"990700.4.16","990700",4,16,"labour","მამუკა ჯუღელი",22,0.026634,1587,893,243,613,0.562697,0.153119,0.386263,62,0.069429
4016,"990700.4.16","990700",4,16,"lelo","ლევან ლაბაძე",84,0.101695,1587,893,243,613,0.562697,0.153119,0.386263,62,0.069429
4016,"990700.4.16","990700",4,16,"unm","რომეო ფარულავა",235,0.284504,1587,893,243,613,0.562697,0.153119,0.386263,62,0.069429
4017,"990700.4.17","990700",4,17,"gd","ლევან ჯაფარიძე",349,0.462865,1561,828,224,558,0.530429,0.143498,0.357463,60,0.072464
4017,"990700.4.17","990700",4,17,"labour","მამუკა ჯუღელი",16,0.02122,1561,828,224,558,0.530429,0.143498,0.357463,60,0.072464
4017,"990700.4.17","990700",4,17,"lelo","ლევან ლაბაძე",137,0.181698,1561,828,224,558,0.530429,0.143498,0.357463,60,0.072464
4017,"990700.4.17","990700",4,17,"unm","რომეო ფარულავა",252,0.334218,1561,828,224,558,0.530429,0.143498,0.357463,60,0.072464
4018,"990700.4.18","990700",4,18,"gd","ლევან ჯაფარიძე",286,0.500876,1098,629,202,477,0.57286,0.183971,0.434426,56,0.08903
4018,"990700.4.18","990700",4,18,"labour","მამუკა ჯუღელი",30,0.052539,1098,629,202,477,0.57286,0.183971,0.434426,56,0.08903
4018,"990700.4.18","990700",4,18,"lelo","ლევან ლაბაძე",39,0.068301,1098,629,202,477,0.57286,0.183971,0.434426,56,0.08903
4018,"990700.4.18","990700",4,18,"unm","რომეო ფარულავა",216,0.378284,1098,629,202,477,0.57286,0.183971,0.434426,56,0.08903
4019,"990700.4.19","990700",4,19,"gd","ლევან ჯაფარიძე",354,0.508621,1428,747,235,600,0.523109,0.164566,0.420168,42,0.056225
4019,"990700.4.19","990700",4,19,"labour","მამუკა ჯუღელი",33,0.047414,1428,747,235,600,0.523109,0.164566,0.420168,42,0.056225
4019,"990700.4.19","990700",4,19,"lelo","ლევან ლაბაძე",75,0.107759,1428,747,235,600,0.523109,0.164566,0.420168,42,0.056225
4019,"990700.4.19","990700",4,19,"unm","რომეო ფარულავა",234,0.336207,1428,747,235,600,0.523109,0.164566,0.420168,42,0.056225
4020,"990700.4.20","990700",4,20,"gd","ლევან ჯაფარიძე",254,0.458484,1287,608,186,526,0.472416,0.144522,0.408702,52,0.085526
4020,"990700.4.20","990700",4,20,"labour","მამუკა ჯუღელი",18,0.032491,1287,608,186,526,0.472416,0.144522,0.408702,52,0.085526
4020,"990700.4.20","990700",4,20,"lelo","ლევან ლაბაძე",32,0.057762,1287,608,186,526,0.472416,0.144522,0.408702,52,0.085526
4020,"990700.4.20","990700",4,20,"unm","რომეო ფარულავა",250,0.451264,1287,608,186,526,0.472416,0.144522,0.408702,52,0.085526
4021,"990700.4.21","990700",4,21,"gd","ლევან ჯაფარიძე",362,0.523878,1443,754,253,571,0.522523,0.175329,0.395703,59,0.078249
4021,"990700.4.21","990700",4,21,"labour","მამუკა ჯუღელი",30,0.043415,1443,754,253,571,0.522523,0.175329,0.395703,59,0.078249
4021,"990700.4.21","990700",4,21,"lelo","ლევან ლაბაძე",65,0.094067,1443,754,253,571,0.522523,0.175329,0.395703,59,0.078249
4021,"990700.4.21","990700",4,21,"unm","რომეო ფარულავა",234,0.33864,1443,754,253,571,0.522523,0.175329,0.395703,59,0.078249
4022,"990700.4.22","990700",4,22,"gd","ლევან ჯაფარიძე",221,0.490022,970,484,210,425,0.498969,0.216495,0.438144,32,0.066116
4022,"990700.4.22","990700",4,22,"labour","მამუკა ჯუღელი",26,0.05765,970,484,210,425,0.498969,0.216495,0.438144,32,0.066116
4022,"990700.4.22","990700",4,22,"lelo","ლევან ლაბაძე",52,0.115299,970,484,210,425,0.498969,0.216495,0.438144,32,0.066116
4022,"990700.4.22","990700",4,22,"unm","რომეო ფარულავა",152,0.337029,970,484,210,425,0.498969,0.216495,0.438144,32,0.066116
