"district_id","party_id","name_ka","round","votes","registered","voted","voted_noon","voted_5pm","main_list","special_list","invalid_ballots","vote_share","turnout_pct","noon_pct","five_pct","invalid_pct"
"national","unity_hall_2014","ნოდარ ირემაძე",1,250,3455598,1489131,569700,1181362,3429019,26579,60580,0.000177,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","ომარ გოგიტიძე",1,44,3455598,1489131,569700,1181362,3429019,26579,60580,3.1e-05,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","ომარ ფუტკარაძე",1,505,3455598,1489131,569700,1181362,3429019,26579,60580,0.000357,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","ჟუჟუნა აბულაძე",1,154,3455598,1489131,569700,1181362,3429019,26579,60580,0.000109,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","რევაზ დუმბაძე",1,11,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","რომან შავაძე",1,10,3455598,1489131,569700,1181362,3429019,26579,60580,7e-06,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","რუბენ სტეფანაშვილი",1,54,3455598,1489131,569700,1181362,3429019,26579,60580,3.8e-05,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","რუსლან ჯიჯავაძე",1,454,3455598,1489131,569700,1181362,3429019,26579,60580,0.000321,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","ქეთევან დონდოსი",1,277,3455598,1489131,569700,1181362,3429019,26579,60580,0.000196,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","შაქრო ხიმშიაშვილი",1,165,3455598,1489131,569700,1181362,3429019,26579,60580,0.000117,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","შოთა მიქელაძე",1,157,3455598,1489131,569700,1181362,3429019,26579,60580,0.000111,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","ხაიდარ დევაძე",1,33,3455598,1489131,569700,1181362,3429019,26579,60580,2.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unity_hall_2014","ჯუმბერ სურმანიძე",1,116,3455598,1489131,569700,1181362,3429019,26579,60580,8.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","",1,10837,3455598,1489131,569700,1181362,3429019,26579,60580,0.007652,0.430933,0.164863,0.341869,0.040681
"national","unm","აბესალომ ჩუხუა",1,316,3455598,1489131,569700,1181362,3429019,26579,60580,0.000223,0.430933,0.164863,0.341869,0.040681
"national","unm","აგიმ ასკეროვირ",1,1821,3455598,1489131,569700,1181362,3429019,26579,60580,0.001286,0.430933,0.164863,0.341869,0.040681
"national","unm","ავთანდილ გაბუნია",1,502,3455598,1489131,569700,1181362,3429019,26579,60580,0.000354,0.430933,0.164863,0.341869,0.040681
"national","unm","ავთანდილ გორგილაძე",1,469,3455598,1489131,569700,1181362,3429019,26579,60580,0.000331,0.430933,0.164863,0.341869,0.040681
"national","unm","ავთანდილ ნემსაძე",1,107,3455598,1489131,569700,1181362,3429019,26579,60580,7.6e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ავთანდილ ჩალათაშვილი",1,119,3455598,1489131,569700,1181362,3429019,26579,60580,8.4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ავთანდილ ჯიქია",1,282,3455598,1489131,569700,1181362,3429019,26579,60580,0.000199,0.430933,0.164863,0.341869,0.040681
"national","unm","აზა ბასილია",1,36,3455598,1489131,569700,1181362,3429019,26579,60580,2.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","აზა ჯანელიძე",1,362,3455598,1489131,569700,1181362,3429019,26579,60580,0.000256,0.430933,0.164863,0.341869,0.040681
"national","unm","აიათ ხეირხაბაროვი",1,108,3455598,1489131,569700,1181362,3429019,26579,60580,7.6e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","აკაკი ახალაძე",1,231,3455598,1489131,569700,1181362,3429019,26579,60580,0.000163,0.430933,0.164863,0.341869,0.040681
"national","unm","აკაკი იოხმუსაშვილი",1,249,3455598,1489131,569700,1181362,3429019,26579,60580,0.000176,0.430933,0.164863,0.341869,0.040681
"national","unm","აკაკი კილასონია",1,3412,3455598,1489131,569700,1181362,3429019,26579,60580,0.002409,0.430933,0.164863,0.341869,0.040681
"national","unm","აკაკი მაჭავარიანი",1,209,3455598,1489131,569700,1181362,3429019,26579,60580,0.000148,0.430933,0.164863,0.341869,0.040681
"national","unm","აკაკი მელია",1,83,3455598,1489131,569700,1181362,3429019,26579,60580,5.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","აკაკი ჩომახაშვილი",1,46,3455598,1489131,569700,1181362,3429019,26579,60580,3.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალეკო მარჯანიშვილი",1,675,3455598,1489131,569700,1181362,3429019,26579,60580,0.000477,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე აივაზიანი",1,17,3455598,1489131,569700,1181362,3429019,26579,60580,1.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე ბარაბაძე",1,346,3455598,1489131,569700,1181362,3429019,26579,60580,0.000244,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე გოგალაძე",1,52,3455598,1489131,569700,1181362,3429019,26579,60580,3.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე ემნაძე",1,57,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე ზირაქაშვილი",1,176,3455598,1489131,569700,1181362,3429019,26579,60580,0.000124,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე კუპატაძე",1,269,3455598,1489131,569700,1181362,3429019,26579,60580,0.00019,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე ორბელაძე",1,75,3455598,1489131,569700,1181362,3429019,26579,60580,5.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსანდრე ფახურიძე",1,421,3455598,1489131,569700,1181362,3429019,26579,60580,0.000297,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსი გელხვიიძე",1,13,3455598,1489131,569700,1181362,3429019,26579,60580,9e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსი თაბუაშვილი",1,2087,3455598,1489131,569700,1181362,3429019,26579,60580,0.001474,0.430933,0.164863,0.341869,0.040681
"national","unm","ალექსი მახარობლიძე",1,134,3455598,1489131,569700,1181362,3429019,26579,60580,9.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალიკა ჯალაბაძე",1,57,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ალიკო კაკაბაძე",1,298,3455598,1489131,569700,1181362,3429019,26579,60580,0.00021,0.430933,0.164863,0.341869,0.040681
"national","unm","ამირან ბუხრიკიძე",1,361,3455598,1489131,569700,1181362,3429019,26579,60580,0.000255,0.430933,0.164863,0.341869,0.040681
"national","unm","ამირან ქურიძე",1,30,3455598,1489131,569700,1181362,3429019,26579,60580,2.1e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ამირან შარაშენიძე",1,17,3455598,1489131,569700,1181362,3429019,26579,60580,1.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ამირან ძოწენიძე",1,1054,3455598,1489131,569700,1181362,3429019,26579,60580,0.000744,0.430933,0.164863,0.341869,0.040681
"national","unm","ამირან ხიმშიაშვილი",1,334,3455598,1489131,569700,1181362,3429019,26579,60580,0.000236,0.430933,0.164863,0.341869,0.040681
"national","unm","ანა ღლონტინ",1,19,3455598,1489131,569700,1181362,3429019,26579,60580,1.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ანარ ზეინალოვი",1,141,3455598,1489131,569700,1181362,3429019,26579,60580,1e-04,0.430933,0.164863,0.341869,0.040681
"national","unm","ანდრანიკ აკოპიან",1,5,3455598,1489131,569700,1181362,3429019,26579,60580,4e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ანდრო მაღლაკელიძე",1,1064,3455598,1489131,569700,1181362,3429019,26579,60580,0.000751,0.430933,0.164863,0.341869,0.040681
"national","unm","ანზორ გორგაძე",1,204,3455598,1489131,569700,1181362,3429019,26579,60580,0.000144,0.430933,0.164863,0.341869,0.040681
"national","unm","ანზორ მემარნე",1,170,3455598,1489131,569700,1181362,3429019,26579,60580,0.00012,0.430933,0.164863,0.341869,0.040681
"national","unm","ანზორ შაინიძე",1,8,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ანზორ ჯაფარიძე",1,36,3455598,1489131,569700,1181362,3429019,26579,60580,2.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ანზორი ქვარცხავა",1,223,3455598,1489131,569700,1181362,3429019,26579,60580,0.000157,0.430933,0.164863,0.341869,0.040681
"national","unm","ანნა ბორჩხაძე",1,113,3455598,1489131,569700,1181362,3429019,26579,60580,8e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ანტონი მარტინენკო",1,240,3455598,1489131,569700,1181362,3429019,26579,60580,0.000169,0.430933,0.164863,0.341869,0.040681
"national","unm","არამ მკრტჩიან",1,21,3455598,1489131,569700,1181362,3429019,26579,60580,1.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","არველოდი რაზმაძე",1,70,3455598,1489131,569700,1181362,3429019,26579,60580,4.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","არკადი ზალალიან",1,8,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","არმან გასპარიან",1,98,3455598,1489131,569700,1181362,3429019,26579,60580,6.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","არმენ ნერსესიან",1,4,3455598,1489131,569700,1181362,3429019,26579,60580,3e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","არტურ ასლანიან",1,59,3455598,1489131,569700,1181362,3429019,26579,60580,4.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","არტურ იაილიან",1,10,3455598,1489131,569700,1181362,3429019,26579,60580,7e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","არტურ სარკისიან",1,84,3455598,1489131,569700,1181362,3429019,26579,60580,5.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","არუთუნ მაგაკიან",1,209,3455598,1489131,569700,1181362,3429019,26579,60580,0.000148,0.430933,0.164863,0.341869,0.040681
"national","unm","არჩილ ტარუაშვილი",1,521,3455598,1489131,569700,1181362,3429019,26579,60580,0.000368,0.430933,0.164863,0.341869,0.040681
"national","unm","არჩილ ხვედელიძე",1,143,3455598,1489131,569700,1181362,3429019,26579,60580,0.000101,0.430933,0.164863,0.341869,0.040681
"national","unm","არჩილი თუშიშვილი",1,246,3455598,1489131,569700,1181362,3429019,26579,60580,0.000174,0.430933,0.164863,0.341869,0.040681
"national","unm","ასატურ ვარტერესიან",1,57,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ასია დავიდიან",1,29,3455598,1489131,569700,1181362,3429019,26579,60580,2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ასლან ძირკვაძე",1,151,3455598,1489131,569700,1181362,3429019,26579,60580,0.000107,0.430933,0.164863,0.341869,0.040681
"national","unm","ასტხიკ ხზანიან",1,6,3455598,1489131,569700,1181362,3429019,26579,60580,4e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","აფთანდილ მეხტიევი",1,179,3455598,1489131,569700,1181362,3429019,26579,60580,0.000126,0.430933,0.164863,0.341869,0.040681
"national","unm","აღასი გრიგორიან",1,73,3455598,1489131,569700,1181362,3429019,26579,60580,5.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","აშა ალიევიპ",1,168,3455598,1489131,569700,1181362,3429019,26579,60580,0.000119,0.430933,0.164863,0.341869,0.040681
"national","unm","ახალ ალიევიმ",1,114,3455598,1489131,569700,1181362,3429019,26579,60580,8e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ახმედ ახმედოვი",1,11,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ბაგრატ გამხიტაშვილი",1,8,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი ბერიძე",1,27,3455598,1489131,569700,1181362,3429019,26579,60580,1.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი გაბელაია",1,554,3455598,1489131,569700,1181362,3429019,26579,60580,0.000391,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი გოგოჭური",1,12,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი მუშარბაძე",1,5,3455598,1489131,569700,1181362,3429019,26579,60580,4e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი ნატმელაძე",1,87,3455598,1489131,569700,1181362,3429019,26579,60580,6.1e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი ქამადაძე",1,2,3455598,1489131,569700,1181362,3429019,26579,60580,1e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","ბადრი ქარჩავა",1,613,3455598,1489131,569700,1181362,3429019,26579,60580,0.000433,0.430933,0.164863,0.341869,0.040681
"national","unm","ბაირონ ნავერიანი",1,45,3455598,1489131,569700,1181362,3429019,26579,60580,3.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბაქარ შირაძე",1,148,3455598,1489131,569700,1181362,3429019,26579,60580,0.000104,0.430933,0.164863,0.341869,0.040681
"national","unm","ბაჩო ახალაძე",1,139,3455598,1489131,569700,1181362,3429019,26579,60580,9.8e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბენიამენ ტყაბლაძე",1,541,3455598,1489131,569700,1181362,3429019,26579,60580,0.000382,0.430933,0.164863,0.341869,0.040681
"national","unm","ბეჟან რუხაძე",1,830,3455598,1489131,569700,1181362,3429019,26579,60580,0.000586,0.430933,0.164863,0.341869,0.040681
"national","unm","ბეჟან ჩუბინიძე",1,261,3455598,1489131,569700,1181362,3429019,26579,60580,0.000184,0.430933,0.164863,0.341869,0.040681
"national","unm","ბერდია გამხიტაშვილი",1,116,3455598,1489131,569700,1181362,3429019,26579,60580,8.2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესარიონი ჯავახია",1,106,3455598,1489131,569700,1181362,3429019,26579,60580,7.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკ ანიაშვილი",1,299,3455598,1489131,569700,1181362,3429019,26579,60580,0.000211,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკ სირბილაძე",1,167,3455598,1489131,569700,1181362,3429019,26579,60580,0.000118,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი ბრეგაძე",1,845,3455598,1489131,569700,1181362,3429019,26579,60580,0.000597,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი გაბუნია",1,711,3455598,1489131,569700,1181362,3429019,26579,60580,0.000502,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი გაზდელიანი",1,2057,3455598,1489131,569700,1181362,3429019,26579,60580,0.001452,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი თამლიანი",1,24,3455598,1489131,569700,1181362,3429019,26579,60580,1.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი კვიციანი",1,3747,3455598,1489131,569700,1181362,3429019,26579,60580,0.002646,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი კუბლაშვილი",1,302,3455598,1489131,569700,1181362,3429019,26579,60580,0.000213,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი მუმლაძე",1,263,3455598,1489131,569700,1181362,3429019,26579,60580,0.000186,0.430933,0.164863,0.341869,0.040681
"national","unm","ბესიკი ქათამაძე",1,315,3455598,1489131,569700,1181362,3429019,26579,60580,0.000222,0.430933,0.164863,0.341869,0.040681
"national","unm","ბექა გულბანი",1,33,3455598,1489131,569700,1181362,3429019,26579,60580,2.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბექა ლაჭყეპიანი",1,185,3455598,1489131,569700,1181362,3429019,26579,60580,0.000131,0.430933,0.164863,0.341869,0.040681
"national","unm","ბიჭიკო კვიჭიძე",1,219,3455598,1489131,569700,1181362,3429019,26579,60580,0.000155,0.430933,0.164863,0.341869,0.040681
"national","unm","ბიჭიკო კილაძე",1,57,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბიჭიკო ნოზაძე",1,125,3455598,1489131,569700,1181362,3429019,26579,60580,8.8e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბონდო ბერიშვილი",1,29,3455598,1489131,569700,1181362,3429019,26579,60580,2e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბონდო ბიძიონაშვილი",1,103,3455598,1489131,569700,1181362,3429019,26579,60580,7.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","ბორის მიქავა",1,429,3455598,1489131,569700,1181362,3429019,26579,60580,0.000303,0.430933,0.164863,0.341869,0.040681
"national","unm","ბრაგიმ გაჯიევიი",1,128,3455598,1489131,569700,1181362,3429019,26579,60580,9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გაგა ლაბაძე",1,192,3455598,1489131,569700,1181362,3429019,26579,60580,0.000136,0.430933,0.164863,0.341869,0.040681
"national","unm","გაგიკ კაზარიან",1,47,3455598,1489131,569700,1181362,3429019,26579,60580,3.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გალაქტიონ ხარაბაძე",1,529,3455598,1489131,569700,1181362,3429019,26579,60580,0.000374,0.430933,0.164863,0.341869,0.040681
"national","unm","გარსევანი ჩემია",1,241,3455598,1489131,569700,1181362,3429019,26579,60580,0.00017,0.430933,0.164863,0.341869,0.040681
"national","unm","გეგი გრძელიძე",1,170,3455598,1489131,569700,1181362,3429019,26579,60580,0.00012,0.430933,0.164863,0.341869,0.040681
"national","unm","გედევან ქლიბაძე",1,257,3455598,1489131,569700,1181362,3429019,26579,60580,0.000181,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა ბიბილაშვილი",1,90,3455598,1489131,569700,1181362,3429019,26579,60580,6.4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა ბურჯალიანი",1,219,3455598,1489131,569700,1181362,3429019,26579,60580,0.000155,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა ბუჯირიშვილი",1,18,3455598,1489131,569700,1181362,3429019,26579,60580,1.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა გურგენიძე",1,139,3455598,1489131,569700,1181362,3429019,26579,60580,9.8e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა დაიაური",1,9,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა ლემონჯავა",1,368,3455598,1489131,569700,1181362,3429019,26579,60580,0.00026,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა მიდელაური",1,3,3455598,1489131,569700,1181362,3429019,26579,60580,2e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა სალაძე",1,269,3455598,1489131,569700,1181362,3429019,26579,60580,0.00019,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა სანაია",1,184,3455598,1489131,569700,1181362,3429019,26579,60580,0.00013,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა სპანდერაშვილი",1,199,3455598,1489131,569700,1181362,3429019,26579,60580,0.000141,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა სხილაძე",1,226,3455598,1489131,569700,1181362,3429019,26579,60580,0.00016,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა ქურიძე",1,162,3455598,1489131,569700,1181362,3429019,26579,60580,0.000114,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა შორთიშვილი",1,295,3455598,1489131,569700,1181362,3429019,26579,60580,0.000208,0.430933,0.164863,0.341869,0.040681
"national","unm","გელა ჭანტურია",1,401,3455598,1489131,569700,1181362,3429019,26579,60580,0.000283,0.430933,0.164863,0.341869,0.040681
"national","unm","გენად ფუტკარაძე",1,98,3455598,1489131,569700,1181362,3429019,26579,60580,6.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გენადი სვანი",1,56,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გენო მიმინოშვილი",1,345,3455598,1489131,569700,1181362,3429019,26579,60580,0.000244,0.430933,0.164863,0.341869,0.040681
"national","unm","გერმანე თოიძე",1,153,3455598,1489131,569700,1181362,3429019,26579,60580,0.000108,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ანსიანი",1,24,3455598,1489131,569700,1181362,3429019,26579,60580,1.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გია არსენიძე",1,161,3455598,1489131,569700,1181362,3429019,26579,60580,0.000114,0.430933,0.164863,0.341869,0.040681
"national","unm","გია გაგნიძე",1,20,3455598,1489131,569700,1181362,3429019,26579,60580,1.4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ვოსკანიანი",1,70,3455598,1489131,569700,1181362,3429019,26579,60580,4.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გია მერებაშვილი",1,337,3455598,1489131,569700,1181362,3429019,26579,60580,0.000238,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ნასყიდაშვილი",1,70,3455598,1489131,569700,1181362,3429019,26579,60580,4.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გია სადაღაშვილი",1,238,3455598,1489131,569700,1181362,3429019,26579,60580,0.000168,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ფრუიძე",1,48,3455598,1489131,569700,1181362,3429019,26579,60580,3.4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ცეცხლაძე",1,346,3455598,1489131,569700,1181362,3429019,26579,60580,0.000244,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ცხვედიანი",1,117,3455598,1489131,569700,1181362,3429019,26579,60580,8.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გია ჭიღლაძე",1,109,3455598,1489131,569700,1181362,3429019,26579,60580,7.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიგა გვასალია",1,518,3455598,1489131,569700,1181362,3429019,26579,60580,0.000366,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი გვარჯალაძე",1,36,3455598,1489131,569700,1181362,3429019,26579,60580,2.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ენდელაძე",1,117,3455598,1489131,569700,1181362,3429019,26579,60580,8.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი რამაზაშვილი",1,84,3455598,1489131,569700,1181362,3429019,26579,60580,5.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი უძილაური",1,958,3455598,1489131,569700,1181362,3429019,26579,60580,0.000676,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ქავთარია",1,93,3455598,1489131,569700,1181362,3429019,26579,60580,6.6e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ქველაძე",1,1,3455598,1489131,569700,1181362,3429019,26579,60580,1e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი შავაძე",1,118,3455598,1489131,569700,1181362,3429019,26579,60580,8.3e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ჩოხელი",1,67,3455598,1489131,569700,1181362,3429019,26579,60580,4.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ჩხაიძე",1,72,3455598,1489131,569700,1181362,3429019,26579,60580,5.1e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ძამანაშვილი",1,24,3455598,1489131,569700,1181362,3429019,26579,60580,1.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გივი ხვედელიძე",1,44,3455598,1489131,569700,1181362,3429019,26579,60580,3.1e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი აბაშია",1,460,3455598,1489131,569700,1181362,3429019,26579,60580,0.000325,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ასიტაშვილი",1,4262,3455598,1489131,569700,1181362,3429019,26579,60580,0.003009,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ბაბაკიშვილი",1,332,3455598,1489131,569700,1181362,3429019,26579,60580,0.000234,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ბაწელაშვილი",1,129,3455598,1489131,569700,1181362,3429019,26579,60580,9.1e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ბერიაშვილი",1,363,3455598,1489131,569700,1181362,3429019,26579,60580,0.000256,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ბეღელაძე",1,120,3455598,1489131,569700,1181362,3429019,26579,60580,8.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ბლიაძე",1,225,3455598,1489131,569700,1181362,3429019,26579,60580,0.000159,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ბოგვერაძე",1,119,3455598,1489131,569700,1181362,3429019,26579,60580,8.4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი გაბისონია",1,114,3455598,1489131,569700,1181362,3429019,26579,60580,8e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი გაგუნაშვილი",1,9,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი გიორგაძე",1,497,3455598,1489131,569700,1181362,3429019,26579,60580,0.000351,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი გოგსაძე",1,441,3455598,1489131,569700,1181362,3429019,26579,60580,0.000311,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი დავაძე",1,49,3455598,1489131,569700,1181362,3429019,26579,60580,3.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი დოლიაშვილი",1,137,3455598,1489131,569700,1181362,3429019,26579,60580,9.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ზაქარიძე",1,12,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ზედელაშვილი",1,290,3455598,1489131,569700,1181362,3429019,26579,60580,0.000205,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი თათუხაშვილი",1,168,3455598,1489131,569700,1181362,3429019,26579,60580,0.000119,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი კურდღელაშვილი",1,98,3455598,1489131,569700,1181362,3429019,26579,60580,6.9e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი ლეგაშვილი",1,236,3455598,1489131,569700,1181362,3429019,26579,60580,0.000167,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი მამულაშვილი",1,52,3455598,1489131,569700,1181362,3429019,26579,60580,3.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი მაღალდაძე",1,109,3455598,1489131,569700,1181362,3429019,26579,60580,7.7e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი მგელაძე",1,48,3455598,1489131,569700,1181362,3429019,26579,60580,3.4e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი მეგრელიშვილი",1,106,3455598,1489131,569700,1181362,3429019,26579,60580,7.5e-05,0.430933,0.164863,0.341869,0.040681
"national","unm","გიორგი მოსეშვილი",1,292,3455598,1489131,569700,1181362,3429019,26579,60580,0.000206,0.430933,0.164863,0.341869,0.040681
