"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1005,1,"patriots","8","ირმა ინაშვილი",34,0.05475,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"reformers_2014","11","ირაკლი ღლონტი",0,0,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"self_governance_people_2014","9","სერგო ჯავახიძე",1,0.00161,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"ufali_2014","7","მიხეილ სალუაშვილი",0,0,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"unm","5","ნიკანორ მელია",226,0.363929,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"workers_council_2014","36","როინ ლიპარტელიანი",1,0.00161,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1006,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",91,0.146538,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"future_georgia_2014","13","გიორგი ლაღიძე",0,0,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"gd","41","დავით ნარმანია",251,0.404187,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",6,0.009662,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"greens_2014","6","გიორგი გაჩეჩილაძე",8,0.012882,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"labour","20","ასმათ ტყაბლაძე",10,0.016103,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",15,0.024155,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"patriots","8","ირმა ინაშვილი",25,0.040258,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"reformers_2014","11","ირაკლი ღლონტი",0,0,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"ufali_2014","7","მიხეილ სალუაშვილი",1,0.00161,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"unm","5","ნიკანორ მელია",213,0.342995,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1006,1,"workers_council_2014","36","როინ ლიპარტელიანი",1,0.00161,1449,638,191,517,0.440304,0.131815,0.356798,17,0.026646
1007,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",53,0.099251,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"future_georgia_2014","13","გიორგი ლაღიძე",0,0,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"gd","41","დავით ნარმანია",237,0.44382,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",6,0.011236,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"greens_2014","6","გიორგი გაჩეჩილაძე",7,0.013109,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
