precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
81026,81026,81026,81,ქობულეთი,26,industry_sakartvelo,იმედა გოლიაძე,1,0.0015,1565,659,232,447,0.4211,0.1482,0.2856,7,0.0106
81026,81026,81026,81,ქობულეთი,26,adj2008_chven_tviton,მანუჩარ ანანიძე,42,0.0646,1565,659,232,447,0.4211,0.1482,0.2856,7,0.0106
81026,81026,81026,81,ქობულეთი,26,unm,ომარი ჭყონია,535,0.8231,1565,659,232,447,0.4211,0.1482,0.2856,7,0.0106
81026,81026,81026,81,ქობულეთი,26,christian_democrats_2008,ანზორი თხილაიშვილი,51,0.0785,1565,659,232,447,0.4211,0.1482,0.2856,7,0.0106
81027,81027,81027,81,ქობულეთი,27,adj2008_united_communist,ლევან დავითაძე,1,0.0015,1560,691,235,486,0.4429,0.1506,0.3115,10,0.0145
81027,81027,81027,81,ქობულეთი,27,adj2008_kartuli_dasi,სულიკო კირჩხელი,16,0.0235,1560,691,235,486,0.4429,0.1506,0.3115,10,0.0145
81027,81027,81027,81,ქობულეთი,27,adj2008_chven_tviton,მანუჩარ ანანიძე,16,0.0235,1560,691,235,486,0.4429,0.1506,0.3115,10,0.0145
81027,81027,81027,81,ქობულეთი,27,unm,ომარი ჭყონია,617,0.906,1560,691,235,486,0.4429,0.1506,0.3115,10,0.0145
81027,81027,81027,81,ქობულეთი,27,christian_democrats_2008,ანზორი თხილაიშვილი,31,0.0455,1560,691,235,486,0.4429,0.1506,0.3115,10,0.0145
81028,81028,81028,81,ქობულეთი,28,adj2008_kartuli_dasi,სულიკო კირჩხელი,1,0.0032,770,312,103,219,0.4052,0.1338,0.2844,3,0.0096
81028,81028,81028,81,ქობულეთი,28,adj2008_chven_tviton,მანუჩარ ანანიძე,10,0.0324,770,312,103,219,0.4052,0.1338,0.2844,3,0.0096
81028,81028,81028,81,ქობულეთი,28,unm,ომარი ჭყონია,292,0.945,770,312,103,219,0.4052,0.1338,0.2844,3,0.0096
81028,81028,81028,81,ქობულეთი,28,christian_democrats_2008,ანზორი თხილაიშვილი,6,0.0194,770,312,103,219,0.4052,0.1338,0.2844,3,0.0096
81029,81029,81029,81,ქობულეთი,29,adj2008_united_communist,ლევან დავითაძე,8,0.0104,1557,786,300,720,0.5048,0.1927,0.4624,20,0.0254
81029,81029,81029,81,ქობულეთი,29,adj2008_kartuli_dasi,სულიკო კირჩხელი,7,0.0091,1557,786,300,720,0.5048,0.1927,0.4624,20,0.0254
81029,81029,81029,81,ქობულეთი,29,industry_sakartvelo,იმედა გოლიაძე,7,0.0091,1557,786,300,720,0.5048,0.1927,0.4624,20,0.0254
81029,81029,81029,81,ქობულეთი,29,adj2008_chven_tviton,მანუჩარ ანანიძე,220,0.2872,1557,786,300,720,0.5048,0.1927,0.4624,20,0.0254
81029,81029,81029,81,ქობულეთი,29,unm,ომარი ჭყონია,492,0.6423,1557,786,300,720,0.5048,0.1927,0.4624,20,0.0254
81029,81029,81029,81,ქობულეთი,29,christian_democrats_2008,ანზორი თხილაიშვილი,32,0.0418,1557,786,300,720,0.5048,0.1927,0.4624,20,0.0254
81030,81030,81030,81,ქობულეთი,30,adj2008_united_communist,ლევან დავითაძე,1,0.0026,1285,395,102,260,0.3074,0.0794,0.2023,5,0.0127
81030,81030,81030,81,ქობულეთი,30,adj2008_kartuli_dasi,სულიკო კირჩხელი,2,0.0051,1285,395,102,260,0.3074,0.0794,0.2023,5,0.0127
81030,81030,81030,81,ქობულეთი,30,adj2008_chven_tviton,მანუჩარ ანანიძე,37,0.0949,1285,395,102,260,0.3074,0.0794,0.2023,5,0.0127
81030,81030,81030,81,ქობულეთი,30,unm,ომარი ჭყონია,317,0.8128,1285,395,102,260,0.3074,0.0794,0.2023,5,0.0127
81030,81030,81030,81,ქობულეთი,30,christian_democrats_2008,ანზორი თხილაიშვილი,33,0.0846,1285,395,102,260,0.3074,0.0794,0.2023,5,0.0127
81031,81031,81031,81,ქობულეთი,31,adj2008_united_communist,ლევან დავითაძე,6,0.0098,1621,634,230,490,0.3911,0.1419,0.3023,20,0.0315
81031,81031,81031,81,ქობულეთი,31,adj2008_kartuli_dasi,სულიკო კირჩხელი,3,0.0049,1621,634,230,490,0.3911,0.1419,0.3023,20,0.0315
81031,81031,81031,81,ქობულეთი,31,industry_sakartvelo,იმედა გოლიაძე,3,0.0049,1621,634,230,490,0.3911,0.1419,0.3023,20,0.0315
81031,81031,81031,81,ქობულეთი,31,adj2008_chven_tviton,მანუჩარ ანანიძე,18,0.0293,1621,634,230,490,0.3911,0.1419,0.3023,20,0.0315
81031,81031,81031,81,ქობულეთი,31,unm,ომარი ჭყონია,485,0.7899,1621,634,230,490,0.3911,0.1419,0.3023,20,0.0315
81031,81031,81031,81,ქობულეთი,31,christian_democrats_2008,ანზორი თხილაიშვილი,99,0.1612,1621,634,230,490,0.3911,0.1419,0.3023,20,0.0315
81032,81032,81032,81,ქობულეთი,32,adj2008_united_communist,ლევან დავითაძე,2,0.0039,1140,531,180,415,0.4658,0.1579,0.364,13,0.0245
81032,81032,81032,81,ქობულეთი,32,adj2008_kartuli_dasi,სულიკო კირჩხელი,1,0.002,1140,531,180,415,0.4658,0.1579,0.364,13,0.0245
81032,81032,81032,81,ქობულეთი,32,industry_sakartvelo,იმედა გოლიაძე,4,0.0078,1140,531,180,415,0.4658,0.1579,0.364,13,0.0245
81032,81032,81032,81,ქობულეთი,32,adj2008_chven_tviton,მანუჩარ ანანიძე,15,0.0294,1140,531,180,415,0.4658,0.1579,0.364,13,0.0245
81032,81032,81032,81,ქობულეთი,32,unm,ომარი ჭყონია,432,0.8471,1140,531,180,415,0.4658,0.1579,0.364,13,0.0245
81032,81032,81032,81,ქობულეთი,32,christian_democrats_2008,ანზორი თხილაიშვილი,56,0.1098,1140,531,180,415,0.4658,0.1579,0.364,13,0.0245
81033,81033,81033,81,ქობულეთი,33,adj2008_united_communist,ლევან დავითაძე,4,0.0109,641,370,152,280,0.5772,0.2371,0.4368,2,0.0054
81033,81033,81033,81,ქობულეთი,33,adj2008_chven_tviton,მანუჩარ ანანიძე,3,0.0082,641,370,152,280,0.5772,0.2371,0.4368,2,0.0054
81033,81033,81033,81,ქობულეთი,33,unm,ომარი ჭყონია,317,0.8614,641,370,152,280,0.5772,0.2371,0.4368,2,0.0054
81033,81033,81033,81,ქობულეთი,33,christian_democrats_2008,ანზორი თხილაიშვილი,44,0.1196,641,370,152,280,0.5772,0.2371,0.4368,2,0.0054
81034,81034,81034,81,ქობულეთი,34,adj2008_kartuli_dasi,სულიკო კირჩხელი,5,0.0142,1119,364,152,260,0.3253,0.1358,0.2324,13,0.0357
81034,81034,81034,81,ქობულეთი,34,industry_sakartvelo,იმედა გოლიაძე,1,0.0028,1119,364,152,260,0.3253,0.1358,0.2324,13,0.0357
81034,81034,81034,81,ქობულეთი,34,adj2008_chven_tviton,მანუჩარ ანანიძე,5,0.0142,1119,364,152,260,0.3253,0.1358,0.2324,13,0.0357
81034,81034,81034,81,ქობულეთი,34,unm,ომარი ჭყონია,279,0.7949,1119,364,152,260,0.3253,0.1358,0.2324,13,0.0357
81034,81034,81034,81,ქობულეთი,34,christian_democrats_2008,ანზორი თხილაიშვილი,61,0.1738,1119,364,152,260,0.3253,0.1358,0.2324,13,0.0357
81035,81035,81035,81,ქობულეთი,35,adj2008_united_communist,ლევან დავითაძე,8,0.0148,915,544,240,480,0.5945,0.2623,0.5246,3,0.0055
81035,81035,81035,81,ქობულეთი,35,adj2008_chven_tviton,მანუჩარ ანანიძე,4,0.0074,915,544,240,480,0.5945,0.2623,0.5246,3,0.0055
81035,81035,81035,81,ქობულეთი,35,unm,ომარი ჭყონია,459,0.8484,915,544,240,480,0.5945,0.2623,0.5246,3,0.0055
81035,81035,81035,81,ქობულეთი,35,christian_democrats_2008,ანზორი თხილაიშვილი,70,0.1294,915,544,240,480,0.5945,0.2623,0.5246,3,0.0055
81036,81036,81036,81,ქობულეთი,36,adj2008_united_communist,ლევან დავითაძე,1,0.0012,1201,812,300,580,0.6761,0.2498,0.4829,4,0.0049
81036,81036,81036,81,ქობულეთი,36,adj2008_kartuli_dasi,სულიკო კირჩხელი,2,0.0025,1201,812,300,580,0.6761,0.2498,0.4829,4,0.0049
81036,81036,81036,81,ქობულეთი,36,industry_sakartvelo,იმედა გოლიაძე,1,0.0012,1201,812,300,580,0.6761,0.2498,0.4829,4,0.0049
81036,81036,81036,81,ქობულეთი,36,adj2008_chven_tviton,მანუჩარ ანანიძე,67,0.0829,1201,812,300,580,0.6761,0.2498,0.4829,4,0.0049
81036,81036,81036,81,ქობულეთი,36,unm,ომარი ჭყონია,671,0.8304,1201,812,300,580,0.6761,0.2498,0.4829,4,0.0049
81036,81036,81036,81,ქობულეთი,36,christian_democrats_2008,ანზორი თხილაიშვილი,66,0.0817,1201,812,300,580,0.6761,0.2498,0.4829,4,0.0049
81037,81037,81037,81,ქობულეთი,37,adj2008_kartuli_dasi,სულიკო კირჩხელი,3,0.0297,207,110,50,105,0.5314,0.2415,0.5072,9,0.0818
81037,81037,81037,81,ქობულეთი,37,industry_sakartvelo,იმედა გოლიაძე,1,0.0099,207,110,50,105,0.5314,0.2415,0.5072,9,0.0818
81037,81037,81037,81,ქობულეთი,37,adj2008_chven_tviton,მანუჩარ ანანიძე,1,0.0099,207,110,50,105,0.5314,0.2415,0.5072,9,0.0818
81037,81037,81037,81,ქობულეთი,37,unm,ომარი ჭყონია,90,0.8911,207,110,50,105,0.5314,0.2415,0.5072,9,0.0818
81037,81037,81037,81,ქობულეთი,37,christian_democrats_2008,ანზორი თხილაიშვილი,6,0.0594,207,110,50,105,0.5314,0.2415,0.5072,9,0.0818
81038,81038,81038,81,ქობულეთი,38,adj2008_united_communist,ლევან დავითაძე,1,0.0022,1119,462,165,358,0.4129,0.1475,0.3199,6,0.013
81038,81038,81038,81,ქობულეთი,38,adj2008_kartuli_dasi,სულიკო კირჩხელი,9,0.0197,1119,462,165,358,0.4129,0.1475,0.3199,6,0.013
81038,81038,81038,81,ქობულეთი,38,industry_sakartvelo,იმედა გოლიაძე,8,0.0175,1119,462,165,358,0.4129,0.1475,0.3199,6,0.013
81038,81038,81038,81,ქობულეთი,38,adj2008_chven_tviton,მანუჩარ ანანიძე,18,0.0395,1119,462,165,358,0.4129,0.1475,0.3199,6,0.013
81038,81038,81038,81,ქობულეთი,38,unm,ომარი ჭყონია,364,0.7982,1119,462,165,358,0.4129,0.1475,0.3199,6,0.013
81038,81038,81038,81,ქობულეთი,38,christian_democrats_2008,ანზორი თხილაიშვილი,56,0.1228,1119,462,165,358,0.4129,0.1475,0.3199,6,0.013
81039,81039,81039,81,ქობულეთი,39,adj2008_united_communist,ლევან დავითაძე,1,0.004,496,258,46,229,0.5202,0.0927,0.4617,9,0.0349
81039,81039,81039,81,ქობულეთი,39,adj2008_kartuli_dasi,სულიკო კირჩხელი,1,0.004,496,258,46,229,0.5202,0.0927,0.4617,9,0.0349
81039,81039,81039,81,ქობულეთი,39,industry_sakartvelo,იმედა გოლიაძე,1,0.004,496,258,46,229,0.5202,0.0927,0.4617,9,0.0349
81039,81039,81039,81,ქობულეთი,39,adj2008_chven_tviton,მანუჩარ ანანიძე,9,0.0361,496,258,46,229,0.5202,0.0927,0.4617,9,0.0349
81039,81039,81039,81,ქობულეთი,39,unm,ომარი ჭყონია,217,0.8715,496,258,46,229,0.5202,0.0927,0.4617,9,0.0349
81039,81039,81039,81,ქობულეთი,39,christian_democrats_2008,ანზორი თხილაიშვილი,20,0.0803,496,258,46,229,0.5202,0.0927,0.4617,9,0.0349
81040,81040,81040,81,ქობულეთი,40,industry_sakartvelo,იმედა გოლიაძე,1,0.0032,592,320,125,291,0.5405,0.2111,0.4916,3,0.0094
81040,81040,81040,81,ქობულეთი,40,adj2008_chven_tviton,მანუჩარ ანანიძე,2,0.0063,592,320,125,291,0.5405,0.2111,0.4916,3,0.0094
81040,81040,81040,81,ქობულეთი,40,unm,ომარი ჭყონია,249,0.7855,592,320,125,291,0.5405,0.2111,0.4916,3,0.0094
81040,81040,81040,81,ქობულეთი,40,christian_democrats_2008,ანზორი თხილაიშვილი,65,0.205,592,320,125,291,0.5405,0.2111,0.4916,3,0.0094
81041,81041,81041,81,ქობულეთი,41,adj2008_chven_tviton,მანუჩარ ანანიძე,65,0.1047,1324,622,220,462,0.4698,0.1662,0.3489,1,0.0016
81041,81041,81041,81,ქობულეთი,41,unm,ომარი ჭყონია,518,0.8341,1324,622,220,462,0.4698,0.1662,0.3489,1,0.0016
81041,81041,81041,81,ქობულეთი,41,christian_democrats_2008,ანზორი თხილაიშვილი,38,0.0612,1324,622,220,462,0.4698,0.1662,0.3489,1,0.0016
81042,81042,81042,81,ქობულეთი,42,adj2008_united_communist,ლევან დავითაძე,35,0.0662,1107,535,122,378,0.4833,0.1102,0.3415,6,0.0112
81042,81042,81042,81,ქობულეთი,42,adj2008_chven_tviton,მანუჩარ ანანიძე,52,0.0983,1107,535,122,378,0.4833,0.1102,0.3415,6,0.0112
81042,81042,81042,81,ქობულეთი,42,unm,ომარი ჭყონია,402,0.7599,1107,535,122,378,0.4833,0.1102,0.3415,6,0.0112
81042,81042,81042,81,ქობულეთი,42,christian_democrats_2008,ანზორი თხილაიშვილი,40,0.0756,1107,535,122,378,0.4833,0.1102,0.3415,6,0.0112
81043,81043,81043,81,ქობულეთი,43,adj2008_united_communist,ლევან დავითაძე,12,0.025,1328,528,173,405,0.3976,0.1303,0.305,48,0.0909
81043,81043,81043,81,ქობულეთი,43,adj2008_kartuli_dasi,სულიკო კირჩხელი,7,0.0146,1328,528,173,405,0.3976,0.1303,0.305,48,0.0909
81043,81043,81043,81,ქობულეთი,43,industry_sakartvelo,იმედა გოლიაძე,2,0.0042,1328,528,173,405,0.3976,0.1303,0.305,48,0.0909
81043,81043,81043,81,ქობულეთი,43,adj2008_chven_tviton,მანუჩარ ანანიძე,12,0.025,1328,528,173,405,0.3976,0.1303,0.305,48,0.0909
81043,81043,81043,81,ქობულეთი,43,unm,ომარი ჭყონია,300,0.625,1328,528,173,405,0.3976,0.1303,0.305,48,0.0909
81043,81043,81043,81,ქობულეთი,43,christian_democrats_2008,ანზორი თხილაიშვილი,147,0.3063,1328,528,173,405,0.3976,0.1303,0.305,48,0.0909
81044,81044,81044,81,ქობულეთი,44,adj2008_united_communist,ლევან დავითაძე,5,0.0092,1614,553,237,433,0.3426,0.1468,0.2683,11,0.0199
81044,81044,81044,81,ქობულეთი,44,adj2008_kartuli_dasi,სულიკო კირჩხელი,9,0.0166,1614,553,237,433,0.3426,0.1468,0.2683,11,0.0199
81044,81044,81044,81,ქობულეთი,44,industry_sakartvelo,იმედა გოლიაძე,3,0.0055,1614,553,237,433,0.3426,0.1468,0.2683,11,0.0199
81044,81044,81044,81,ქობულეთი,44,adj2008_chven_tviton,მანუჩარ ანანიძე,2,0.0037,1614,553,237,433,0.3426,0.1468,0.2683,11,0.0199
81044,81044,81044,81,ქობულეთი,44,unm,ომარი ჭყონია,302,0.5572,1614,553,237,433,0.3426,0.1468,0.2683,11,0.0199
81044,81044,81044,81,ქობულეთი,44,christian_democrats_2008,ანზორი თხილაიშვილი,221,0.4077,1614,553,237,433,0.3426,0.1468,0.2683,11,0.0199
81045,81045,81045,81,ქობულეთი,45,adj2008_united_communist,ლევან დავითაძე,8,0.0245,835,335,75,224,0.4012,0.0898,0.2683,9,0.0269
81045,81045,81045,81,ქობულეთი,45,adj2008_kartuli_dasi,სულიკო კირჩხელი,2,0.0061,835,335,75,224,0.4012,0.0898,0.2683,9,0.0269
81045,81045,81045,81,ქობულეთი,45,industry_sakartvelo,იმედა გოლიაძე,4,0.0123,835,335,75,224,0.4012,0.0898,0.2683,9,0.0269
81045,81045,81045,81,ქობულეთი,45,adj2008_chven_tviton,მანუჩარ ანანიძე,21,0.0644,835,335,75,224,0.4012,0.0898,0.2683,9,0.0269
81045,81045,81045,81,ქობულეთი,45,unm,ომარი ჭყონია,243,0.7454,835,335,75,224,0.4012,0.0898,0.2683,9,0.0269
81045,81045,81045,81,ქობულეთი,45,christian_democrats_2008,ანზორი თხილაიშვილი,48,0.1472,835,335,75,224,0.4012,0.0898,0.2683,9,0.0269
81046,81046,81046,81,ქობულეთი,46,adj2008_united_communist,ლევან დავითაძე,47,0.0548,1517,890,326,639,0.5867,0.2149,0.4212,2,0.0022
81046,81046,81046,81,ქობულეთი,46,adj2008_kartuli_dasi,სულიკო კირჩხელი,56,0.0653,1517,890,326,639,0.5867,0.2149,0.4212,2,0.0022
81046,81046,81046,81,ქობულეთი,46,industry_sakartvelo,იმედა გოლიაძე,6,0.007,1517,890,326,639,0.5867,0.2149,0.4212,2,0.0022
81046,81046,81046,81,ქობულეთი,46,adj2008_chven_tviton,მანუჩარ ანანიძე,12,0.014,1517,890,326,639,0.5867,0.2149,0.4212,2,0.0022
81046,81046,81046,81,ქობულეთი,46,unm,ომარი ჭყონია,636,0.7421,1517,890,326,639,0.5867,0.2149,0.4212,2,0.0022
81046,81046,81046,81,ქობულეთი,46,christian_democrats_2008,ანზორი თხილაიშვილი,100,0.1167,1517,890,326,639,0.5867,0.2149,0.4212,2,0.0022
81047,81047,81047,81,ქობულეთი,47,adj2008_united_communist,ლევან დავითაძე,2,0.0037,1103,570,118,362,0.5168,0.107,0.3282,30,0.0526
81047,81047,81047,81,ქობულეთი,47,adj2008_kartuli_dasi,სულიკო კირჩხელი,1,0.0019,1103,570,118,362,0.5168,0.107,0.3282,30,0.0526
81047,81047,81047,81,ქობულეთი,47,industry_sakartvelo,იმედა გოლიაძე,2,0.0037,1103,570,118,362,0.5168,0.107,0.3282,30,0.0526
81047,81047,81047,81,ქობულეთი,47,adj2008_chven_tviton,მანუჩარ ანანიძე,60,0.1111,1103,570,118,362,0.5168,0.107,0.3282,30,0.0526
81047,81047,81047,81,ქობულეთი,47,unm,ომარი ჭყონია,435,0.8056,1103,570,118,362,0.5168,0.107,0.3282,30,0.0526
81047,81047,81047,81,ქობულეთი,47,christian_democrats_2008,ანზორი თხილაიშვილი,40,0.0741,1103,570,118,362,0.5168,0.107,0.3282,30,0.0526
81048,81048,81048,81,ქობულეთი,48,adj2008_united_communist,ლევან დავითაძე,5,0.009,1603,570,220,446,0.3556,0.1372,0.2782,16,0.0281
81048,81048,81048,81,ქობულეთი,48,adj2008_kartuli_dasi,სულიკო კირჩხელი,10,0.0181,1603,570,220,446,0.3556,0.1372,0.2782,16,0.0281
81048,81048,81048,81,ქობულეთი,48,industry_sakartvelo,იმედა გოლიაძე,5,0.009,1603,570,220,446,0.3556,0.1372,0.2782,16,0.0281
81048,81048,81048,81,ქობულეთი,48,adj2008_chven_tviton,მანუჩარ ანანიძე,9,0.0162,1603,570,220,446,0.3556,0.1372,0.2782,16,0.0281
81048,81048,81048,81,ქობულეთი,48,unm,ომარი ჭყონია,418,0.7545,1603,570,220,446,0.3556,0.1372,0.2782,16,0.0281
81048,81048,81048,81,ქობულეთი,48,christian_democrats_2008,ანზორი თხილაიშვილი,107,0.1931,1603,570,220,446,0.3556,0.1372,0.2782,16,0.0281
81049,81049,81049,81,ქობულეთი,49,adj2008_united_communist,ლევან დავითაძე,1,0.0028,999,373,132,300,0.3734,0.1321,0.3003,13,0.0349
81049,81049,81049,81,ქობულეთი,49,adj2008_kartuli_dasi,სულიკო კირჩხელი,1,0.0028,999,373,132,300,0.3734,0.1321,0.3003,13,0.0349
81049,81049,81049,81,ქობულეთი,49,industry_sakartvelo,იმედა გოლიაძე,1,0.0028,999,373,132,300,0.3734,0.1321,0.3003,13,0.0349
81049,81049,81049,81,ქობულეთი,49,adj2008_chven_tviton,მანუჩარ ანანიძე,15,0.0417,999,373,132,300,0.3734,0.1321,0.3003,13,0.0349
81049,81049,81049,81,ქობულეთი,49,unm,ომარი ჭყონია,283,0.7861,999,373,132,300,0.3734,0.1321,0.3003,13,0.0349
81049,81049,81049,81,ქობულეთი,49,christian_democrats_2008,ანზორი თხილაიშვილი,59,0.1639,999,373,132,300,0.3734,0.1321,0.3003,13,0.0349
81050,81050,81050,81,ქობულეთი,50,adj2008_kartuli_dasi,სულიკო კირჩხელი,10,0.0251,983,409,172,380,0.4161,0.175,0.3866,11,0.0269
81050,81050,81050,81,ქობულეთი,50,industry_sakartvelo,იმედა გოლიაძე,2,0.005,983,409,172,380,0.4161,0.175,0.3866,11,0.0269
81050,81050,81050,81,ქობულეთი,50,adj2008_chven_tviton,მანუჩარ ანანიძე,16,0.0402,983,409,172,380,0.4161,0.175,0.3866,11,0.0269
81050,81050,81050,81,ქობულეთი,50,unm,ომარი ჭყონია,277,0.696,983,409,172,380,0.4161,0.175,0.3866,11,0.0269
81050,81050,81050,81,ქობულეთი,50,christian_democrats_2008,ანზორი თხილაიშვილი,93,0.2337,983,409,172,380,0.4161,0.175,0.3866,11,0.0269
81051,81051,81051,81,ქობულეთი,51,adj2008_united_communist,ლევან დავითაძე,6,0.0203,605,310,75,169,0.5124,0.124,0.2793,14,0.0452
81051,81051,81051,81,ქობულეთი,51,adj2008_kartuli_dasi,სულიკო კირჩხელი,8,0.027,605,310,75,169,0.5124,0.124,0.2793,14,0.0452
81051,81051,81051,81,ქობულეთი,51,industry_sakartvelo,იმედა გოლიაძე,4,0.0135,605,310,75,169,0.5124,0.124,0.2793,14,0.0452
81051,81051,81051,81,ქობულეთი,51,adj2008_chven_tviton,მანუჩარ ანანიძე,13,0.0439,605,310,75,169,0.5124,0.124,0.2793,14,0.0452
81051,81051,81051,81,ქობულეთი,51,unm,ომარი ჭყონია,227,0.7669,605,310,75,169,0.5124,0.124,0.2793,14,0.0452
81051,81051,81051,81,ქობულეთი,51,christian_democrats_2008,ანზორი თხილაიშვილი,38,0.1284,605,310,75,169,0.5124,0.124,0.2793,14,0.0452
81052,81052,81052,81,ქობულეთი,52,adj2008_united_communist,ლევან დავითაძე,3,0.0111,815,275,121,194,0.3374,0.1485,0.238,4,0.0145
81052,81052,81052,81,ქობულეთი,52,adj2008_chven_tviton,მანუჩარ ანანიძე,2,0.0074,815,275,121,194,0.3374,0.1485,0.238,4,0.0145
81052,81052,81052,81,ქობულეთი,52,unm,ომარი ჭყონია,220,0.8118,815,275,121,194,0.3374,0.1485,0.238,4,0.0145
81052,81052,81052,81,ქობულეთი,52,christian_democrats_2008,ანზორი თხილაიშვილი,46,0.1697,815,275,121,194,0.3374,0.1485,0.238,4,0.0145
81053,81053,81053,81,ქობულეთი,53,adj2008_united_communist,ლევან დავითაძე,3,0.0129,999,250,72,169,0.2503,0.0721,0.1692,16,0.064
81053,81053,81053,81,ქობულეთი,53,adj2008_kartuli_dasi,სულიკო კირჩხელი,2,0.0086,999,250,72,169,0.2503,0.0721,0.1692,16,0.064
81053,81053,81053,81,ქობულეთი,53,adj2008_chven_tviton,მანუჩარ ანანიძე,8,0.0345,999,250,72,169,0.2503,0.0721,0.1692,16,0.064
81053,81053,81053,81,ქობულეთი,53,unm,ომარი ჭყონია,194,0.8362,999,250,72,169,0.2503,0.0721,0.1692,16,0.064
81053,81053,81053,81,ქობულეთი,53,christian_democrats_2008,ანზორი თხილაიშვილი,25,0.1078,999,250,72,169,0.2503,0.0721,0.1692,16,0.064
81054,81054,81054,81,ქობულეთი,54,adj2008_united_communist,ლევან დავითაძე,6,0.0095,1482,655,159,366,0.442,0.1073,0.247,22,0.0336
81054,81054,81054,81,ქობულეთი,54,adj2008_kartuli_dasi,სულიკო კირჩხელი,4,0.0063,1482,655,159,366,0.442,0.1073,0.247,22,0.0336
81054,81054,81054,81,ქობულეთი,54,industry_sakartvelo,იმედა გოლიაძე,3,0.0047,1482,655,159,366,0.442,0.1073,0.247,22,0.0336
81054,81054,81054,81,ქობულეთი,54,adj2008_chven_tviton,მანუჩარ ანანიძე,16,0.0253,1482,655,159,366,0.442,0.1073,0.247,22,0.0336
81054,81054,81054,81,ქობულეთი,54,unm,ომარი ჭყონია,532,0.8404,1482,655,159,366,0.442,0.1073,0.247,22,0.0336
81054,81054,81054,81,ქობულეთი,54,christian_democrats_2008,ანზორი თხილაიშვილი,72,0.1137,1482,655,159,366,0.442,0.1073,0.247,22,0.0336
81056,81056,81056,81,ქობულეთი,56,adj2008_united_communist,ლევან დავითაძე,7,0.0142,909,509,215,427,0.56,0.2365,0.4697,17,0.0334
81056,81056,81056,81,ქობულეთი,56,adj2008_kartuli_dasi,სულიკო კირჩხელი,2,0.0041,909,509,215,427,0.56,0.2365,0.4697,17,0.0334
81056,81056,81056,81,ქობულეთი,56,industry_sakartvelo,იმედა გოლიაძე,1,0.002,909,509,215,427,0.56,0.2365,0.4697,17,0.0334
81056,81056,81056,81,ქობულეთი,56,adj2008_chven_tviton,მანუჩარ ანანიძე,10,0.0203,909,509,215,427,0.56,0.2365,0.4697,17,0.0334
81056,81056,81056,81,ქობულეთი,56,unm,ომარი ჭყონია,386,0.7846,909,509,215,427,0.56,0.2365,0.4697,17,0.0334
81056,81056,81056,81,ქობულეთი,56,christian_democrats_2008,ანზორი თხილაიშვილი,86,0.1748,909,509,215,427,0.56,0.2365,0.4697,17,0.0334
81057,81057,81057,81,ქობულეთი,57,adj2008_united_communist,ლევან დავითაძე,1,0.0042,534,243,74,231,0.4551,0.1386,0.4326,5,0.0206
81057,81057,81057,81,ქობულეთი,57,industry_sakartvelo,იმედა გოლიაძე,9,0.0378,534,243,74,231,0.4551,0.1386,0.4326,5,0.0206
81057,81057,81057,81,ქობულეთი,57,adj2008_chven_tviton,მანუჩარ ანანიძე,13,0.0546,534,243,74,231,0.4551,0.1386,0.4326,5,0.0206
81057,81057,81057,81,ქობულეთი,57,unm,ომარი ჭყონია,172,0.7227,534,243,74,231,0.4551,0.1386,0.4326,5,0.0206
81057,81057,81057,81,ქობულეთი,57,christian_democrats_2008,ანზორი თხილაიშვილი,43,0.1807,534,243,74,231,0.4551,0.1386,0.4326,5,0.0206
81058,81058,81058,81,ქობულეთი,58,adj2008_united_communist,ლევან დავითაძე,1,0.0029,864,374,140,285,0.4329,0.162,0.3299,22,0.0588
81058,81058,81058,81,ქობულეთი,58,adj2008_kartuli_dasi,სულიკო კირჩხელი,119,0.341,864,374,140,285,0.4329,0.162,0.3299,22,0.0588
81058,81058,81058,81,ქობულეთი,58,industry_sakartvelo,იმედა გოლიაძე,1,0.0029,864,374,140,285,0.4329,0.162,0.3299,22,0.0588
81058,81058,81058,81,ქობულეთი,58,adj2008_chven_tviton,მანუჩარ ანანიძე,2,0.0057,864,374,140,285,0.4329,0.162,0.3299,22,0.0588
81058,81058,81058,81,ქობულეთი,58,unm,ომარი ჭყონია,173,0.4957,864,374,140,285,0.4329,0.162,0.3299,22,0.0588
81058,81058,81058,81,ქობულეთი,58,christian_democrats_2008,ანზორი თხილაიშვილი,53,0.1519,864,374,140,285,0.4329,0.162,0.3299,22,0.0588
81059,81059,81059,81,ქობულეთი,59,adj2008_united_communist,ლევან დავითაძე,2,0.0051,856,399,154,326,0.4661,0.1799,0.3808,2,0.005
81059,81059,81059,81,ქობულეთი,59,adj2008_kartuli_dasi,სულიკო კირჩხელი,6,0.0152,856,399,154,326,0.4661,0.1799,0.3808,2,0.005
81059,81059,81059,81,ქობულეთი,59,industry_sakartvelo,იმედა გოლიაძე,5,0.0127,856,399,154,326,0.4661,0.1799,0.3808,2,0.005
81059,81059,81059,81,ქობულეთი,59,adj2008_chven_tviton,მანუჩარ ანანიძე,5,0.0127,856,399,154,326,0.4661,0.1799,0.3808,2,0.005
