"precinct_id","selfgov_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
5025,1,"free_georgia",6,0.010601,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"gd",428,0.756184,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"georgia_party",5,0.008834,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"girchi",32,0.056537,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"greens_geo",3,0.0053,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"mamuli_ena",6,0.010601,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"patriots",3,0.0053,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5025,1,"strong_georgia",61,0.107774,2772,622,267,516,0.224387,0.09632,0.186147,56,0.090032
5026,1,"conservatives_geo",20,0.039841,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"free_georgia",8,0.015936,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"gd",358,0.713147,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"georgia_party",3,0.005976,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"girchi",29,0.057769,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"greens_geo",4,0.007968,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"mamuli_ena",4,0.007968,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"patriots",7,0.013944,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5026,1,"strong_georgia",69,0.13745,1537,539,227,439,0.350683,0.14769,0.285621,36,0.06679
5027,1,"conservatives_geo",13,0.028953,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"free_georgia",4,0.008909,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"gd",349,0.777283,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"georgia_party",1,0.002227,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"girchi",29,0.064588,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"greens_geo",4,0.008909,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"mamuli_ena",2,0.004454,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"patriots",4,0.008909,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5027,1,"strong_georgia",43,0.095768,1794,498,182,409,0.277592,0.101449,0.227982,49,0.098394
5028,1,"conservatives_geo",15,0.032967,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"free_georgia",6,0.013187,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"gd",329,0.723077,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"georgia_party",3,0.006593,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"girchi",37,0.081319,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"greens_geo",3,0.006593,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"mamuli_ena",3,0.006593,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"patriots",6,0.013187,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5028,1,"strong_georgia",53,0.116484,1460,507,200,412,0.34726,0.136986,0.282192,52,0.102564
5029,1,"conservatives_geo",21,0.043388,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"free_georgia",7,0.014463,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"gd",359,0.741736,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"georgia_party",3,0.006198,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"girchi",21,0.043388,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"greens_geo",2,0.004132,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"mamuli_ena",6,0.012397,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"patriots",3,0.006198,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5029,1,"strong_georgia",62,0.128099,1397,533,240,451,0.381532,0.171797,0.322835,49,0.091932
5030,1,"conservatives_geo",13,0.014607,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"free_georgia",14,0.01573,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"gd",751,0.84382,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"georgia_party",4,0.004494,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"girchi",28,0.031461,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"greens_geo",2,0.002247,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"mamuli_ena",10,0.011236,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"patriots",1,0.001124,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5030,1,"strong_georgia",67,0.075281,2243,938,338,770,0.41819,0.150691,0.34329,48,0.051173
5031,1,"conservatives_geo",32,0.040558,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"free_georgia",10,0.012674,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"gd",593,0.751584,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"georgia_party",4,0.00507,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"girchi",45,0.057034,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"greens_geo",7,0.008872,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"mamuli_ena",7,0.008872,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"patriots",8,0.010139,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5031,1,"strong_georgia",83,0.105196,3138,833,361,683,0.265456,0.115041,0.217655,44,0.052821
5032,1,"conservatives_geo",33,0.045267,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"free_georgia",21,0.028807,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"gd",535,0.733882,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"georgia_party",7,0.009602,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"girchi",38,0.052126,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"greens_geo",5,0.006859,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"mamuli_ena",4,0.005487,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"patriots",7,0.009602,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5032,1,"strong_georgia",79,0.108368,2903,789,276,639,0.271788,0.095074,0.220117,60,0.076046
5033,1,"conservatives_geo",9,0.028846,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"free_georgia",5,0.016026,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"gd",243,0.778846,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"georgia_party",4,0.012821,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"girchi",10,0.032051,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"greens_geo",5,0.016026,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"mamuli_ena",2,0.00641,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"patriots",5,0.016026,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5033,1,"strong_georgia",29,0.092949,1288,342,146,300,0.265528,0.113354,0.232919,30,0.087719
5034,1,"conservatives_geo",20,0.02809,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"free_georgia",8,0.011236,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"gd",534,0.75,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"georgia_party",10,0.014045,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"girchi",54,0.075843,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"greens_geo",4,0.005618,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"mamuli_ena",5,0.007022,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"patriots",6,0.008427,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5034,1,"strong_georgia",71,0.099719,3052,766,317,627,0.250983,0.103866,0.205439,54,0.070496
5035,1,"conservatives_geo",6,0.026432,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"free_georgia",2,0.008811,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"gd",184,0.810573,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"georgia_party",2,0.008811,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"girchi",12,0.052863,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"greens_geo",1,0.004405,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"patriots",2,0.008811,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5035,1,"strong_georgia",18,0.079295,989,254,106,205,0.256825,0.107179,0.20728,27,0.106299
5036,1,"conservatives_geo",7,0.021807,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"free_georgia",11,0.034268,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"gd",237,0.738318,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"girchi",15,0.046729,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"greens_geo",1,0.003115,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"mamuli_ena",5,0.015576,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"patriots",2,0.006231,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5036,1,"strong_georgia",43,0.133956,1051,336,142,284,0.319696,0.135109,0.270219,15,0.044643
5037,1,"conservatives_geo",17,0.052632,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"free_georgia",4,0.012384,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"gd",239,0.739938,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"georgia_party",1,0.003096,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"girchi",19,0.058824,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"greens_geo",3,0.009288,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"mamuli_ena",8,0.024768,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"patriots",1,0.003096,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5037,1,"strong_georgia",31,0.095975,1198,365,155,306,0.304674,0.129382,0.255426,42,0.115068
5038,1,"conservatives_geo",11,0.032738,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"free_georgia",6,0.017857,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"gd",244,0.72619,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"georgia_party",4,0.011905,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"girchi",15,0.044643,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"mamuli_ena",7,0.020833,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"patriots",3,0.008929,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5038,1,"strong_georgia",46,0.136905,1147,357,140,278,0.311247,0.122058,0.242371,21,0.058824
5039,1,"conservatives_geo",23,0.050661,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"free_georgia",9,0.019824,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"gd",312,0.687225,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"georgia_party",4,0.008811,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"girchi",23,0.050661,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"greens_geo",5,0.011013,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"mamuli_ena",4,0.008811,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"patriots",6,0.013216,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5039,1,"strong_georgia",68,0.14978,1580,508,247,443,0.321519,0.156329,0.28038,54,0.106299
5040,1,"conservatives_geo",34,0.052713,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"free_georgia",10,0.015504,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"gd",436,0.675969,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"georgia_party",5,0.007752,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"girchi",41,0.063566,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"greens_geo",10,0.015504,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"mamuli_ena",2,0.003101,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"patriots",2,0.003101,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5040,1,"strong_georgia",105,0.162791,2688,675,301,575,0.251116,0.111979,0.213914,30,0.044444
5041,1,"conservatives_geo",12,0.016043,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"free_georgia",9,0.012032,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"gd",611,0.816845,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"georgia_party",3,0.004011,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"girchi",36,0.048128,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"greens_geo",3,0.004011,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"mamuli_ena",3,0.004011,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"patriots",3,0.004011,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5041,1,"strong_georgia",68,0.090909,1127,814,552,764,0.722272,0.489796,0.677906,66,0.081081
5042,1,"conservatives_geo",12,0.029484,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"free_georgia",9,0.022113,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"gd",277,0.68059,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"georgia_party",4,0.009828,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"girchi",33,0.081081,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"greens_geo",7,0.017199,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"mamuli_ena",7,0.017199,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"patriots",1,0.002457,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5042,1,"strong_georgia",57,0.140049,1850,442,190,364,0.238919,0.102703,0.196757,35,0.079186
5043,1,"conservatives_geo",46,0.046371,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"free_georgia",9,0.009073,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"gd",667,0.672379,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"georgia_party",5,0.00504,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"girchi",82,0.082661,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"greens_geo",7,0.007056,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"mamuli_ena",13,0.013105,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"patriots",6,0.006048,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5043,1,"strong_georgia",157,0.158266,3447,1046,428,843,0.303452,0.124166,0.24456,54,0.051625
5044,1,"conservatives_geo",46,0.05679,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"free_georgia",14,0.017284,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"gd",563,0.695062,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"georgia_party",3,0.003704,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"girchi",61,0.075309,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"greens_geo",5,0.006173,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"mamuli_ena",7,0.008642,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"patriots",3,0.003704,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5044,1,"strong_georgia",108,0.133333,2562,873,369,727,0.340749,0.144028,0.283763,63,0.072165
5045,1,"conservatives_geo",24,0.047337,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"free_georgia",8,0.015779,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"gd",332,0.654832,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"georgia_party",3,0.005917,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"girchi",42,0.08284,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"greens_geo",4,0.00789,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"mamuli_ena",5,0.009862,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"patriots",3,0.005917,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5045,1,"strong_georgia",86,0.169625,1757,567,259,461,0.322709,0.14741,0.262379,60,0.10582
5046,1,"conservatives_geo",16,0.042216,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"free_georgia",5,0.013193,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"gd",238,0.627968,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"georgia_party",2,0.005277,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"girchi",36,0.094987,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"greens_geo",2,0.005277,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"mamuli_ena",6,0.015831,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"patriots",4,0.010554,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5046,1,"strong_georgia",70,0.184697,1386,421,207,367,0.303752,0.149351,0.264791,42,0.099762
5047,1,"conservatives_geo",38,0.050265,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"free_georgia",10,0.013228,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"gd",511,0.675926,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"georgia_party",5,0.006614,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"girchi",67,0.088624,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"greens_geo",7,0.009259,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"mamuli_ena",18,0.02381,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"patriots",5,0.006614,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5047,1,"strong_georgia",95,0.125661,3045,804,363,682,0.264039,0.119212,0.223974,48,0.059701
5048,1,"conservatives_geo",14,0.034568,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"free_georgia",8,0.019753,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"gd",295,0.728395,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"georgia_party",2,0.004938,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"girchi",27,0.066667,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"mamuli_ena",6,0.014815,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"patriots",2,0.004938,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5048,1,"strong_georgia",51,0.125926,1206,430,178,384,0.356551,0.147595,0.318408,25,0.05814
5049,1,"conservatives_geo",19,0.042411,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"free_georgia",7,0.015625,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"gd",321,0.716518,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"georgia_party",1,0.002232,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"girchi",36,0.080357,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"greens_geo",4,0.008929,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"mamuli_ena",5,0.011161,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"patriots",4,0.008929,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5049,1,"strong_georgia",51,0.113839,1353,471,175,406,0.348115,0.129342,0.300074,23,0.048832
5050,1,"conservatives_geo",34,0.04038,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"free_georgia",10,0.011876,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"gd",610,0.724466,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"georgia_party",4,0.004751,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"girchi",57,0.067696,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"greens_geo",10,0.011876,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"mamuli_ena",3,0.003563,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"patriots",5,0.005938,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5050,1,"strong_georgia",109,0.129454,2912,906,378,773,0.311126,0.129808,0.265453,64,0.07064
5051,1,"conservatives_geo",32,0.037253,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"free_georgia",13,0.015134,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"gd",645,0.750873,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"georgia_party",4,0.004657,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"girchi",52,0.060536,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"greens_geo",7,0.008149,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"mamuli_ena",7,0.008149,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"patriots",1,0.001164,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5051,1,"strong_georgia",98,0.114086,3137,967,406,794,0.308256,0.129423,0.253108,108,0.111686
5052,1,"conservatives_geo",33,0.044177,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"free_georgia",7,0.009371,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"gd",536,0.717537,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"georgia_party",2,0.002677,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"girchi",55,0.073628,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"greens_geo",5,0.006693,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"mamuli_ena",9,0.012048,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"patriots",7,0.009371,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5052,1,"strong_georgia",93,0.124498,2987,834,377,695,0.27921,0.126214,0.232675,87,0.104317
5053,1,"conservatives_geo",33,0.042471,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"free_georgia",8,0.010296,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"gd",546,0.702703,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"georgia_party",11,0.014157,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"girchi",50,0.06435,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"greens_geo",2,0.002574,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"mamuli_ena",7,0.009009,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"patriots",18,0.023166,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5053,1,"strong_georgia",102,0.131274,2839,838,392,688,0.295174,0.138077,0.242339,61,0.072792
5054,1,"conservatives_geo",24,0.028169,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"free_georgia",13,0.015258,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"gd",608,0.713615,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"georgia_party",3,0.003521,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"girchi",73,0.085681,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"greens_geo",5,0.005869,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"mamuli_ena",12,0.014085,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"patriots",5,0.005869,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5054,1,"strong_georgia",109,0.127934,3047,945,409,802,0.310141,0.13423,0.26321,93,0.098413
5055,1,"conservatives_geo",16,0.023256,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"free_georgia",16,0.023256,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"gd",475,0.690407,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"georgia_party",5,0.007267,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"girchi",60,0.087209,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"greens_geo",8,0.011628,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"mamuli_ena",9,0.013081,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"patriots",9,0.013081,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5055,1,"strong_georgia",90,0.130814,2477,730,322,619,0.294711,0.129996,0.249899,42,0.057534
5056,1,"conservatives_geo",14,0.027237,1703,552,200,435,0.324134,0.11744,0.255432,38,0.068841
5056,1,"free_georgia",12,0.023346,1703,552,200,435,0.324134,0.11744,0.255432,38,0.068841
5056,1,"gd",377,0.733463,1703,552,200,435,0.324134,0.11744,0.255432,38,0.068841
5056,1,"georgia_party",3,0.005837,1703,552,200,435,0.324134,0.11744,0.255432,38,0.068841
5056,1,"girchi",40,0.077821,1703,552,200,435,0.324134,0.11744,0.255432,38,0.068841
