"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"20","our_georgia",0,0,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","patriots",606,0.017563,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","peoples_power",234,0.006782,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","strong_georgia",2016,0.058426,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"21","conservatives_geo",343,0.011334,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","free_georgia",0,0,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","gakharia",267,0.008823,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","gd",28650,0.946732,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","georgia_party",0,0,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","girchi",0,0,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","greens_geo",0,0,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","mamuli_ena",0,0,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","our_georgia",0,0,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","patriots",121,0.003998,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","peoples_power",256,0.008459,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"21","strong_georgia",625,0.020653,74755,31747,10592,22900,4036432,338,0.424681,0.14169,0.306334,1476,0.046493
"22","conservatives_geo",134,0.002784,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","free_georgia",0,0,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","gakharia",141,0.00293,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","gd",43425,0.9023,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","georgia_party",0,0,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","girchi",0,0,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
