precinct_id,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
17002,17002,17,თელავის,2,labour,თენგიზ წითელაური,13,0.0156,1309,846,290,730,0.6463,0.2215,0.5577,13,0.0154
17002,17002,17,თელავის,2,gd,გელა სამხარაული,524,0.6291,1309,846,290,730,0.6463,0.2215,0.5577,13,0.0154
17002,17002,17,თელავის,2,initiative_group,ალექსი შოშიკელაშვილი,2,0.0024,1309,846,290,730,0.6463,0.2215,0.5577,13,0.0154
17003,17003,17,თელავის,3,free_georgia,გიორგი მოსიაშვილი,3,0.0044,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17003,17003,17,თელავის,3,unm,ვასილ დავითაშვილი,189,0.2755,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17003,17003,17,თელავის,3,christian_democrats_2012,ვანო გალახვარიძე,8,0.0117,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17003,17003,17,თელავის,3,new_rights_2012,ფიქრია ჩიხრაძე,14,0.0204,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17003,17003,17,თელავის,3,labour,თენგიზ წითელაური,8,0.0117,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17003,17003,17,თელავის,3,gd,გელა სამხარაული,462,0.6735,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17003,17003,17,თელავის,3,initiative_group,ალექსი შოშიკელაშვილი,2,0.0029,1493,703,239,603,0.4709,0.1601,0.4039,15,0.0213
17004,17004,17,თელავის,4,free_georgia,გიორგი მოსიაშვილი,12,0.014,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17004,17004,17,თელავის,4,unm,ვასილ დავითაშვილი,258,0.3,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17004,17004,17,თელავის,4,christian_democrats_2012,ვანო გალახვარიძე,22,0.0256,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17004,17004,17,თელავის,4,new_rights_2012,ფიქრია ჩიხრაძე,28,0.0326,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17004,17004,17,თელავის,4,labour,თენგიზ წითელაური,6,0.007,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17004,17004,17,თელავის,4,gd,გელა სამხარაული,530,0.6163,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17004,17004,17,თელავის,4,initiative_group,ალექსი შოშიკელაშვილი,4,0.0047,1432,885,338,700,0.618,0.236,0.4888,25,0.0282
17005,17005,17,თელავის,5,free_georgia,გიორგი მოსიაშვილი,4,0.0054,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17005,17005,17,თელავის,5,unm,ვასილ დავითაშვილი,318,0.4315,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17005,17005,17,თელავის,5,christian_democrats_2012,ვანო გალახვარიძე,20,0.0271,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17005,17005,17,თელავის,5,new_rights_2012,ფიქრია ჩიხრაძე,7,0.0095,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17005,17005,17,თელავის,5,labour,თენგიზ წითელაური,7,0.0095,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17005,17005,17,თელავის,5,gd,გელა სამხარაული,378,0.5129,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17005,17005,17,თელავის,5,initiative_group,ალექსი შოშიკელაშვილი,3,0.0041,1163,751,279,620,0.6457,0.2399,0.5331,14,0.0186
17006,17006,17,თელავის,6,free_georgia,გიორგი მოსიაშვილი,11,0.0164,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17006,17006,17,თელავის,6,unm,ვასილ დავითაშვილი,293,0.4373,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17006,17006,17,თელავის,6,christian_democrats_2012,ვანო გალახვარიძე,28,0.0418,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17006,17006,17,თელავის,6,new_rights_2012,ფიქრია ჩიხრაძე,6,0.009,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17006,17006,17,თელავის,6,labour,თენგიზ წითელაური,10,0.0149,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17006,17006,17,თელავის,6,gd,გელა სამხარაული,317,0.4731,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17006,17006,17,თელავის,6,initiative_group,ალექსი შოშიკელაშვილი,5,0.0075,1153,686,285,538,0.595,0.2472,0.4666,15,0.0219
17007,17007,17,თელავის,7,free_georgia,გიორგი მოსიაშვილი,4,0.0061,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17007,17007,17,თელავის,7,unm,ვასილ დავითაშვილი,231,0.3548,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17007,17007,17,თელავის,7,christian_democrats_2012,ვანო გალახვარიძე,21,0.0323,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17007,17007,17,თელავის,7,new_rights_2012,ფიქრია ჩიხრაძე,4,0.0061,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17007,17007,17,თელავის,7,labour,თენგიზ წითელაური,9,0.0138,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17007,17007,17,თელავის,7,gd,გელა სამხარაული,380,0.5837,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17007,17007,17,თელავის,7,initiative_group,ალექსი შოშიკელაშვილი,2,0.0031,1256,665,211,550,0.5295,0.168,0.4379,14,0.0211
17008,17008,17,თელავის,8,free_georgia,გიორგი მოსიაშვილი,5,0.0064,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17008,17008,17,თელავის,8,unm,ვასილ დავითაშვილი,293,0.3742,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17008,17008,17,თელავის,8,christian_democrats_2012,ვანო გალახვარიძე,33,0.0421,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17008,17008,17,თელავის,8,new_rights_2012,ფიქრია ჩიხრაძე,8,0.0102,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17008,17008,17,თელავის,8,labour,თენგიზ წითელაური,11,0.014,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17008,17008,17,თელავის,8,gd,გელა სამხარაული,431,0.5504,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17008,17008,17,თელავის,8,initiative_group,ალექსი შოშიკელაშვილი,2,0.0026,1550,802,311,648,0.5174,0.2006,0.4181,18,0.0224
17009,17009,17,თელავის,9,free_georgia,გიორგი მოსიაშვილი,11,0.0128,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17009,17009,17,თელავის,9,unm,ვასილ დავითაშვილი,313,0.3652,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17009,17009,17,თელავის,9,christian_democrats_2012,ვანო გალახვარიძე,21,0.0245,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17009,17009,17,თელავის,9,new_rights_2012,ფიქრია ჩიხრაძე,14,0.0163,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17009,17009,17,თელავის,9,labour,თენგიზ წითელაური,18,0.021,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17009,17009,17,თელავის,9,gd,გელა სამხარაული,478,0.5578,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17009,17009,17,თელავის,9,initiative_group,ალექსი შოშიკელაშვილი,2,0.0023,1522,878,281,702,0.5769,0.1846,0.4612,21,0.0239
17010,17010,17,თელავის,10,free_georgia,გიორგი მოსიაშვილი,5,0.008,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17010,17010,17,თელავის,10,unm,ვასილ დავითაშვილი,225,0.3612,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17010,17010,17,თელავის,10,christian_democrats_2012,ვანო გალახვარიძე,13,0.0209,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17010,17010,17,თელავის,10,new_rights_2012,ფიქრია ჩიხრაძე,13,0.0209,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17010,17010,17,თელავის,10,labour,თენგიზ წითელაური,10,0.0161,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17010,17010,17,თელავის,10,gd,გელა სამხარაული,355,0.5698,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17010,17010,17,თელავის,10,initiative_group,ალექსი შოშიკელაშვილი,2,0.0032,1011,640,238,521,0.633,0.2354,0.5153,17,0.0266
17011,17011,17,თელავის,11,free_georgia,გიორგი მოსიაშვილი,29,0.0475,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17011,17011,17,თელავის,11,unm,ვასილ დავითაშვილი,280,0.4583,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17011,17011,17,თელავის,11,christian_democrats_2012,ვანო გალახვარიძე,21,0.0344,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17011,17011,17,თელავის,11,new_rights_2012,ფიქრია ჩიხრაძე,10,0.0164,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17011,17011,17,თელავის,11,labour,თენგიზ წითელაური,12,0.0196,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17011,17011,17,თელავის,11,gd,გელა სამხარაული,257,0.4206,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17011,17011,17,თელავის,11,initiative_group,ალექსი შოშიკელაშვილი,2,0.0033,967,622,245,558,0.6432,0.2534,0.577,11,0.0177
17012,17012,17,თელავის,12,free_georgia,გიორგი მოსიაშვილი,31,0.0316,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17012,17012,17,თელავის,12,unm,ვასილ დავითაშვილი,377,0.3843,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17012,17012,17,თელავის,12,christian_democrats_2012,ვანო გალახვარიძე,32,0.0326,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17012,17012,17,თელავის,12,new_rights_2012,ფიქრია ჩიხრაძე,17,0.0173,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17012,17012,17,თელავის,12,labour,თენგიზ წითელაური,17,0.0173,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17012,17012,17,თელავის,12,gd,გელა სამხარაული,500,0.5097,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17012,17012,17,თელავის,12,initiative_group,ალექსი შოშიკელაშვილი,7,0.0071,1647,1006,401,844,0.6108,0.2435,0.5124,25,0.0249
17013,17013,17,თელავის,13,free_georgia,გიორგი მოსიაშვილი,4,0.0052,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17013,17013,17,თელავის,13,unm,ვასილ დავითაშვილი,332,0.4346,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17013,17013,17,თელავის,13,christian_democrats_2012,ვანო გალახვარიძე,30,0.0393,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17013,17013,17,თელავის,13,new_rights_2012,ფიქრია ჩიხრაძე,13,0.017,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17013,17013,17,თელავის,13,labour,თენგიზ წითელაური,15,0.0196,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17013,17013,17,თელავის,13,gd,გელა სამხარაული,365,0.4777,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17013,17013,17,თელავის,13,initiative_group,ალექსი შოშიკელაშვილი,5,0.0065,1504,799,280,673,0.5313,0.1862,0.4475,35,0.0438
17014,17014,17,თელავის,14,free_georgia,გიორგი მოსიაშვილი,1,0.0017,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17014,17014,17,თელავის,14,unm,ვასილ დავითაშვილი,221,0.3739,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17014,17014,17,თელავის,14,christian_democrats_2012,ვანო გალახვარიძე,23,0.0389,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17014,17014,17,თელავის,14,new_rights_2012,ფიქრია ჩიხრაძე,5,0.0085,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17014,17014,17,თელავის,14,labour,თენგიზ წითელაური,3,0.0051,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17014,17014,17,თელავის,14,gd,გელა სამხარაული,335,0.5668,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17014,17014,17,თელავის,14,initiative_group,ალექსი შოშიკელაშვილი,3,0.0051,887,616,265,508,0.6945,0.2988,0.5727,25,0.0406
17015,17015,17,თელავის,15,free_georgia,გიორგი მოსიაშვილი,1,0.0017,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17015,17015,17,თელავის,15,unm,ვასილ დავითაშვილი,238,0.4013,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17015,17015,17,თელავის,15,christian_democrats_2012,ვანო გალახვარიძე,14,0.0236,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17015,17015,17,თელავის,15,new_rights_2012,ფიქრია ჩიხრაძე,4,0.0067,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17015,17015,17,თელავის,15,labour,თენგიზ წითელაური,3,0.0051,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17015,17015,17,თელავის,15,gd,გელა სამხარაული,333,0.5616,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17015,17015,17,თელავის,15,initiative_group,ალექსი შოშიკელაშვილი,0,0,820,608,304,520,0.7415,0.3707,0.6341,15,0.0247
17016,17016,17,თელავის,16,free_georgia,გიორგი მოსიაშვილი,4,0.0056,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17016,17016,17,თელავის,16,unm,ვასილ დავითაშვილი,360,0.5007,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17016,17016,17,თელავის,16,christian_democrats_2012,ვანო გალახვარიძე,40,0.0556,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17016,17016,17,თელავის,16,new_rights_2012,ფიქრია ჩიხრაძე,5,0.007,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17016,17016,17,თელავის,16,labour,თენგიზ წითელაური,10,0.0139,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17016,17016,17,თელავის,16,gd,გელა სამხარაული,296,0.4117,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17016,17016,17,თელავის,16,initiative_group,ალექსი შოშიკელაშვილი,4,0.0056,1046,778,263,606,0.7438,0.2514,0.5793,29,0.0373
17017,17017,17,თელავის,17,free_georgia,გიორგი მოსიაშვილი,2,0.0022,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17017,17017,17,თელავის,17,unm,ვასილ დავითაშვილი,378,0.4228,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17017,17017,17,თელავის,17,christian_democrats_2012,ვანო გალახვარიძე,28,0.0313,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17017,17017,17,თელავის,17,new_rights_2012,ფიქრია ჩიხრაძე,7,0.0078,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17017,17017,17,თელავის,17,labour,თენგიზ წითელაური,23,0.0257,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17017,17017,17,თელავის,17,gd,გელა სამხარაული,445,0.4978,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17017,17017,17,თელავის,17,initiative_group,ალექსი შოშიკელაშვილი,11,0.0123,1388,925,334,756,0.6664,0.2406,0.5447,31,0.0335
17018,17018,17,თელავის,18,free_georgia,გიორგი მოსიაშვილი,2,0.0029,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17018,17018,17,თელავის,18,unm,ვასილ დავითაშვილი,376,0.5434,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17018,17018,17,თელავის,18,christian_democrats_2012,ვანო გალახვარიძე,12,0.0173,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17018,17018,17,თელავის,18,new_rights_2012,ფიქრია ჩიხრაძე,3,0.0043,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17018,17018,17,თელავის,18,labour,თენგიზ წითელაური,7,0.0101,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17018,17018,17,თელავის,18,gd,გელა სამხარაული,290,0.4191,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17018,17018,17,თელავის,18,initiative_group,ალექსი შოშიკელაშვილი,2,0.0029,1075,720,295,581,0.6698,0.2744,0.5405,28,0.0389
17019,17019,17,თელავის,19,free_georgia,გიორგი მოსიაშვილი,2,0.011,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17019,17019,17,თელავის,19,unm,ვასილ დავითაშვილი,105,0.5769,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17019,17019,17,თელავის,19,christian_democrats_2012,ვანო გალახვარიძე,2,0.011,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17019,17019,17,თელავის,19,new_rights_2012,ფიქრია ჩიხრაძე,2,0.011,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17019,17019,17,თელავის,19,labour,თენგიზ წითელაური,0,0,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17019,17019,17,თელავის,19,gd,გელა სამხარაული,69,0.3791,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17019,17019,17,თელავის,19,initiative_group,ალექსი შოშიკელაშვილი,2,0.011,278,187,92,152,0.6727,0.3309,0.5468,5,0.0267
17020,17020,17,თელავის,20,free_georgia,გიორგი მოსიაშვილი,2,0.0034,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17020,17020,17,თელავის,20,unm,ვასილ დავითაშვილი,298,0.5103,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17020,17020,17,თელავის,20,christian_democrats_2012,ვანო გალახვარიძე,12,0.0205,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17020,17020,17,თელავის,20,new_rights_2012,ფიქრია ჩიხრაძე,5,0.0086,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17020,17020,17,თელავის,20,labour,თენგიზ წითელაური,5,0.0086,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17020,17020,17,თელავის,20,gd,გელა სამხარაული,260,0.4452,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17020,17020,17,თელავის,20,initiative_group,ალექსი შოშიკელაშვილი,2,0.0034,856,599,234,508,0.6998,0.2734,0.5935,14,0.0234
17021,17021,17,თელავის,21,free_georgia,გიორგი მოსიაშვილი,3,0.0053,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17021,17021,17,თელავის,21,unm,ვასილ დავითაშვილი,234,0.4156,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17021,17021,17,თელავის,21,christian_democrats_2012,ვანო გალახვარიძე,33,0.0586,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17021,17021,17,თელავის,21,new_rights_2012,ფიქრია ჩიხრაძე,4,0.0071,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17021,17021,17,თელავის,21,labour,თენგიზ წითელაური,12,0.0213,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17021,17021,17,თელავის,21,gd,გელა სამხარაული,264,0.4689,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17021,17021,17,თელავის,21,initiative_group,ალექსი შოშიკელაშვილი,13,0.0231,884,594,269,484,0.6719,0.3043,0.5475,28,0.0471
17022,17022,17,თელავის,22,free_georgia,გიორგი მოსიაშვილი,1,0.0031,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17022,17022,17,თელავის,22,unm,ვასილ დავითაშვილი,155,0.4784,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17022,17022,17,თელავის,22,christian_democrats_2012,ვანო გალახვარიძე,7,0.0216,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17022,17022,17,თელავის,22,new_rights_2012,ფიქრია ჩიხრაძე,0,0,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17022,17022,17,თელავის,22,labour,თენგიზ წითელაური,3,0.0093,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17022,17022,17,თელავის,22,gd,გელა სამხარაული,113,0.3488,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17022,17022,17,თელავის,22,initiative_group,ალექსი შოშიკელაშვილი,45,0.1389,458,337,141,279,0.7358,0.3079,0.6092,11,0.0326
17023,17023,17,თელავის,23,free_georgia,გიორგი მოსიაშვილი,0,0,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17023,17023,17,თელავის,23,unm,ვასილ დავითაშვილი,236,0.3391,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17023,17023,17,თელავის,23,christian_democrats_2012,ვანო გალახვარიძე,182,0.2615,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17023,17023,17,თელავის,23,new_rights_2012,ფიქრია ჩიხრაძე,1,0.0014,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17023,17023,17,თელავის,23,labour,თენგიზ წითელაური,4,0.0057,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17023,17023,17,თელავის,23,gd,გელა სამხარაული,270,0.3879,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17023,17023,17,თელავის,23,initiative_group,ალექსი შოშიკელაშვილი,3,0.0043,1040,718,260,568,0.6904,0.25,0.5462,22,0.0306
17024,17024,17,თელავის,24,free_georgia,გიორგი მოსიაშვილი,12,0.0235,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17024,17024,17,თელავის,24,unm,ვასილ დავითაშვილი,176,0.3444,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17024,17024,17,თელავის,24,christian_democrats_2012,ვანო გალახვარიძე,24,0.047,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17024,17024,17,თელავის,24,new_rights_2012,ფიქრია ჩიხრაძე,6,0.0117,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17024,17024,17,თელავის,24,labour,თენგიზ წითელაური,5,0.0098,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17024,17024,17,თელავის,24,gd,გელა სამხარაული,285,0.5577,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17024,17024,17,თელავის,24,initiative_group,ალექსი შოშიკელაშვილი,3,0.0059,864,527,202,397,0.61,0.2338,0.4595,16,0.0304
17025,17025,17,თელავის,25,free_georgia,გიორგი მოსიაშვილი,2,0.0031,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17025,17025,17,თელავის,25,unm,ვასილ დავითაშვილი,279,0.4273,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17025,17025,17,თელავის,25,christian_democrats_2012,ვანო გალახვარიძე,22,0.0337,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17025,17025,17,თელავის,25,new_rights_2012,ფიქრია ჩიხრაძე,18,0.0276,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17025,17025,17,თელავის,25,labour,თენგიზ წითელაური,8,0.0123,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17025,17025,17,თელავის,25,gd,გელა სამხარაული,319,0.4885,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17025,17025,17,თელავის,25,initiative_group,ალექსი შოშიკელაშვილი,5,0.0077,1141,674,240,543,0.5907,0.2103,0.4759,19,0.0282
17026,17026,17,თელავის,26,free_georgia,გიორგი მოსიაშვილი,2,0.0039,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17026,17026,17,თელავის,26,unm,ვასილ დავითაშვილი,189,0.3728,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17026,17026,17,თელავის,26,christian_democrats_2012,ვანო გალახვარიძე,16,0.0316,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17026,17026,17,თელავის,26,new_rights_2012,ფიქრია ჩიხრაძე,7,0.0138,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17026,17026,17,თელავის,26,labour,თენგიზ წითელაური,5,0.0099,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17026,17026,17,თელავის,26,gd,გელა სამხარაული,285,0.5621,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17026,17026,17,თელავის,26,initiative_group,ალექსი შოშიკელაშვილი,3,0.0059,910,526,205,415,0.578,0.2253,0.456,19,0.0361
17027,17027,17,თელავის,27,free_georgia,გიორგი მოსიაშვილი,1,0.0026,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17027,17027,17,თელავის,27,unm,ვასილ დავითაშვილი,142,0.3757,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17027,17027,17,თელავის,27,christian_democrats_2012,ვანო გალახვარიძე,12,0.0317,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17027,17027,17,თელავის,27,new_rights_2012,ფიქრია ჩიხრაძე,6,0.0159,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17027,17027,17,თელავის,27,labour,თენგიზ წითელაური,26,0.0688,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17027,17027,17,თელავის,27,gd,გელა სამხარაული,191,0.5053,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17027,17027,17,თელავის,27,initiative_group,ალექსი შოშიკელაშვილი,0,0,639,395,185,352,0.6182,0.2895,0.5509,15,0.038
17028,17028,17,თელავის,28,free_georgia,გიორგი მოსიაშვილი,7,0.0094,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17028,17028,17,თელავის,28,unm,ვასილ დავითაშვილი,372,0.5013,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17028,17028,17,თელავის,28,christian_democrats_2012,ვანო გალახვარიძე,18,0.0243,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17028,17028,17,თელავის,28,new_rights_2012,ფიქრია ჩიხრაძე,6,0.0081,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17028,17028,17,თელავის,28,labour,თენგიზ წითელაური,12,0.0162,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17028,17028,17,თელავის,28,gd,გელა სამხარაული,325,0.438,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17028,17028,17,თელავის,28,initiative_group,ალექსი შოშიკელაშვილი,2,0.0027,1182,772,268,612,0.6531,0.2267,0.5178,30,0.0389
17029,17029,17,თელავის,29,free_georgia,გიორგი მოსიაშვილი,1,0.0021,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17029,17029,17,თელავის,29,unm,ვასილ დავითაშვილი,245,0.5083,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17029,17029,17,თელავის,29,christian_democrats_2012,ვანო გალახვარიძე,27,0.056,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17029,17029,17,თელავის,29,new_rights_2012,ფიქრია ჩიხრაძე,2,0.0041,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17029,17029,17,თელავის,29,labour,თენგიზ წითელაური,8,0.0166,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17029,17029,17,თელავის,29,gd,გელა სამხარაული,198,0.4108,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17029,17029,17,თელავის,29,initiative_group,ალექსი შოშიკელაშვილი,1,0.0021,746,500,214,446,0.6702,0.2869,0.5979,18,0.036
17030,17030,17,თელავის,30,free_georgia,გიორგი მოსიაშვილი,3,0.0052,881,589,252,514,0.6686,0.286,0.5834,15,0.0255
17030,17030,17,თელავის,30,unm,ვასილ დავითაშვილი,397,0.6916,881,589,252,514,0.6686,0.286,0.5834,15,0.0255
