"precinct_id","district_id","party_id","votes","vote_share","registered","voted","turnout_pct"
5051,"5","girchi",89,0.052047,3131,1727,0.551581
5051,"5","patriots",54,0.031579,3131,1727,0.551581
5051,"5","labour",19,0.011111,3131,1727,0.551581
5051,"5","change_georgia",18,0.010526,3131,1727,0.551581
5051,"5","tribuna",7,0.004094,3131,1727,0.551581
5051,"5","unity_development",6,0.003509,3131,1727,0.551581
5051,"5","european_democrats",4,0.002339,3131,1727,0.551581
5051,"5","free_georgia",4,0.002339,3131,1727,0.551581
5051,"5","georgia_party",4,0.002339,3131,1727,0.551581
5051,"5","georgian_unity",4,0.002339,3131,1727,0.551581
5051,"5","left_alliance",3,0.001754,3131,1727,0.551581
5051,"5","chven",2,0.00117,3131,1727,0.551581
5051,"5","our_georgia",1,0.000585,3131,1727,0.551581
5052,"5","gd",629,0.402174,2991,1585,0.529923
5052,"5","coalition_for_change",233,0.148977,2991,1585,0.529923
5052,"5","gakharia",178,0.113811,2991,1585,0.529923
5052,"5","strong_georgia",172,0.109974,2991,1585,0.529923
5052,"5","unity",158,0.101023,2991,1585,0.529923
5052,"5","girchi",79,0.050512,2991,1585,0.529923
5052,"5","patriots",54,0.034527,2991,1585,0.529923
5052,"5","labour",21,0.013427,2991,1585,0.529923
5052,"5","change_georgia",15,0.009591,2991,1585,0.529923
5052,"5","european_democrats",7,0.004476,2991,1585,0.529923
5052,"5","chven",4,0.002558,2991,1585,0.529923
5052,"5","free_georgia",3,0.001918,2991,1585,0.529923
5052,"5","georgia_party",3,0.001918,2991,1585,0.529923
5052,"5","georgian_unity",2,0.001279,2991,1585,0.529923
5052,"5","our_georgia",2,0.001279,2991,1585,0.529923
5052,"5","tribuna",2,0.001279,2991,1585,0.529923
5052,"5","unity_development",2,0.001279,2991,1585,0.529923
5052,"5","left_alliance",0,0,2991,1585,0.529923
5053,"5","gd",650,0.433912,2816,1524,0.541193
5053,"5","coalition_for_change",182,0.121495,2816,1524,0.541193
5053,"5","strong_georgia",177,0.118158,2816,1524,0.541193
5053,"5","gakharia",168,0.11215,2816,1524,0.541193
5053,"5","unity",140,0.093458,2816,1524,0.541193
5053,"5","girchi",72,0.048064,2816,1524,0.541193
5053,"5","patriots",55,0.036716,2816,1524,0.541193
5053,"5","labour",13,0.008678,2816,1524,0.541193
5053,"5","change_georgia",12,0.008011,2816,1524,0.541193
5053,"5","georgia_party",8,0.00534,2816,1524,0.541193
5053,"5","free_georgia",7,0.004673,2816,1524,0.541193
5053,"5","european_democrats",6,0.004005,2816,1524,0.541193
5053,"5","unity_development",6,0.004005,2816,1524,0.541193
5053,"5","chven",1,0.000668,2816,1524,0.541193
5053,"5","georgian_unity",1,0.000668,2816,1524,0.541193
5053,"5","left_alliance",0,0,2816,1524,0.541193
5053,"5","our_georgia",0,0,2816,1524,0.541193
5053,"5","tribuna",0,0,2816,1524,0.541193
5054,"5","gd",777,0.445528,3014,1762,0.584605
5054,"5","coalition_for_change",262,0.150229,3014,1762,0.584605
5054,"5","gakharia",194,0.111239,3014,1762,0.584605
5054,"5","strong_georgia",188,0.107798,3014,1762,0.584605
5054,"5","unity",124,0.071101,3014,1762,0.584605
5054,"5","girchi",97,0.055619,3014,1762,0.584605
5054,"5","patriots",45,0.025803,3014,1762,0.584605
5054,"5","change_georgia",19,0.010894,3014,1762,0.584605
5054,"5","labour",18,0.010321,3014,1762,0.584605
5054,"5","free_georgia",7,0.004014,3014,1762,0.584605
5054,"5","chven",3,0.00172,3014,1762,0.584605
5054,"5","european_democrats",3,0.00172,3014,1762,0.584605
5054,"5","georgia_party",2,0.001147,3014,1762,0.584605
5054,"5","our_georgia",2,0.001147,3014,1762,0.584605
5054,"5","georgian_unity",1,0.000573,3014,1762,0.584605
5054,"5","left_alliance",1,0.000573,3014,1762,0.584605
5054,"5","tribuna",1,0.000573,3014,1762,0.584605
5054,"5","unity_development",0,0,3014,1762,0.584605
5055,"5","gd",571,0.414369,2472,1397,0.565129
5055,"5","coalition_for_change",199,0.144412,2472,1397,0.565129
5055,"5","gakharia",173,0.125544,2472,1397,0.565129
5055,"5","strong_georgia",131,0.095065,2472,1397,0.565129
5055,"5","unity",122,0.088534,2472,1397,0.565129
5055,"5","girchi",74,0.053701,2472,1397,0.565129
5055,"5","patriots",52,0.037736,2472,1397,0.565129
5055,"5","labour",15,0.010885,2472,1397,0.565129
5055,"5","change_georgia",9,0.006531,2472,1397,0.565129
5055,"5","european_democrats",7,0.00508,2472,1397,0.565129
5055,"5","free_georgia",6,0.004354,2472,1397,0.565129
5055,"5","our_georgia",5,0.003628,2472,1397,0.565129
5055,"5","tribuna",5,0.003628,2472,1397,0.565129
5055,"5","georgia_party",3,0.002177,2472,1397,0.565129
5055,"5","unity_development",3,0.002177,2472,1397,0.565129
5055,"5","chven",2,0.001451,2472,1397,0.565129
5055,"5","georgian_unity",1,0.000726,2472,1397,0.565129
5055,"5","left_alliance",0,0,2472,1397,0.565129
5056,"5","gd",455,0.462398,1719,994,0.578243
5056,"5","strong_georgia",122,0.123984,1719,994,0.578243
5056,"5","coalition_for_change",118,0.119919,1719,994,0.578243
5056,"5","gakharia",95,0.096545,1719,994,0.578243
5056,"5","unity",90,0.091463,1719,994,0.578243
5056,"5","girchi",42,0.042683,1719,994,0.578243
5056,"5","patriots",35,0.035569,1719,994,0.578243
5056,"5","labour",8,0.00813,1719,994,0.578243
5056,"5","change_georgia",6,0.006098,1719,994,0.578243
5056,"5","european_democrats",3,0.003049,1719,994,0.578243
5056,"5","free_georgia",2,0.002033,1719,994,0.578243
5056,"5","our_georgia",2,0.002033,1719,994,0.578243
5056,"5","chven",1,0.001016,1719,994,0.578243
5056,"5","georgia_party",1,0.001016,1719,994,0.578243
5056,"5","georgian_unity",1,0.001016,1719,994,0.578243
5056,"5","left_alliance",1,0.001016,1719,994,0.578243
5056,"5","tribuna",1,0.001016,1719,994,0.578243
5056,"5","unity_development",1,0.001016,1719,994,0.578243
5057,"5","gd",639,0.40214,2837,1609,0.567148
5057,"5","coalition_for_change",276,0.173694,2837,1609,0.567148
5057,"5","gakharia",235,0.147892,2837,1609,0.567148
5057,"5","strong_georgia",147,0.092511,2837,1609,0.567148
5057,"5","unity",116,0.073002,2837,1609,0.567148
5057,"5","girchi",80,0.050346,2837,1609,0.567148
5057,"5","patriots",42,0.026432,2837,1609,0.567148
5057,"5","change_georgia",16,0.010069,2837,1609,0.567148
5057,"5","labour",14,0.008811,2837,1609,0.567148
5057,"5","unity_development",6,0.003776,2837,1609,0.567148
5057,"5","georgian_unity",5,0.003147,2837,1609,0.567148
5057,"5","european_democrats",3,0.001888,2837,1609,0.567148
5057,"5","free_georgia",3,0.001888,2837,1609,0.567148
5057,"5","chven",2,0.001259,2837,1609,0.567148
5057,"5","georgia_party",2,0.001259,2837,1609,0.567148
5057,"5","tribuna",2,0.001259,2837,1609,0.567148
5057,"5","left_alliance",1,0.000629,2837,1609,0.567148
5057,"5","our_georgia",0,0,2837,1609,0.567148
6001,"6","gd",524,0.424635,2248,1256,0.558719
6001,"6","coalition_for_change",201,0.162885,2248,1256,0.558719
6001,"6","strong_georgia",138,0.111831,2248,1256,0.558719
6001,"6","gakharia",133,0.10778,2248,1256,0.558719
6001,"6","unity",100,0.081037,2248,1256,0.558719
6001,"6","girchi",53,0.04295,2248,1256,0.558719
6001,"6","patriots",47,0.038088,2248,1256,0.558719
6001,"6","labour",14,0.011345,2248,1256,0.558719
6001,"6","change_georgia",9,0.007293,2248,1256,0.558719
6001,"6","tribuna",6,0.004862,2248,1256,0.558719
6001,"6","european_democrats",4,0.003241,2248,1256,0.558719
6001,"6","georgian_unity",2,0.001621,2248,1256,0.558719
6001,"6","left_alliance",1,0.00081,2248,1256,0.558719
6001,"6","our_georgia",1,0.00081,2248,1256,0.558719
6001,"6","unity_development",1,0.00081,2248,1256,0.558719
6001,"6","chven",0,0,2248,1256,0.558719
6001,"6","free_georgia",0,0,2248,1256,0.558719
6001,"6","georgia_party",0,0,2248,1256,0.558719
6002,"6","gd",575,0.425926,2486,1367,0.549879
6002,"6","coalition_for_change",167,0.123704,2486,1367,0.549879
6002,"6","gakharia",158,0.117037,2486,1367,0.549879
6002,"6","strong_georgia",154,0.114074,2486,1367,0.549879
6002,"6","unity",121,0.08963,2486,1367,0.549879
6002,"6","girchi",68,0.05037,2486,1367,0.549879
6002,"6","patriots",45,0.033333,2486,1367,0.549879
6002,"6","labour",23,0.017037,2486,1367,0.549879
6002,"6","change_georgia",18,0.013333,2486,1367,0.549879
6002,"6","european_democrats",7,0.005185,2486,1367,0.549879
6002,"6","georgian_unity",3,0.002222,2486,1367,0.549879
6002,"6","unity_development",3,0.002222,2486,1367,0.549879
6002,"6","chven",2,0.001481,2486,1367,0.549879
6002,"6","georgia_party",2,0.001481,2486,1367,0.549879
6002,"6","free_georgia",1,0.000741,2486,1367,0.549879
6002,"6","left_alliance",1,0.000741,2486,1367,0.549879
6002,"6","our_georgia",1,0.000741,2486,1367,0.549879
6002,"6","tribuna",1,0.000741,2486,1367,0.549879
6003,"6","gd",544,0.429022,2315,1283,0.554212
6003,"6","coalition_for_change",182,0.143533,2315,1283,0.554212
6003,"6","gakharia",152,0.119874,2315,1283,0.554212
6003,"6","unity",128,0.100946,2315,1283,0.554212
6003,"6","strong_georgia",123,0.097003,2315,1283,0.554212
6003,"6","girchi",51,0.040221,2315,1283,0.554212
6003,"6","patriots",40,0.031546,2315,1283,0.554212
6003,"6","labour",19,0.014984,2315,1283,0.554212
6003,"6","change_georgia",9,0.007098,2315,1283,0.554212
6003,"6","georgian_unity",4,0.003155,2315,1283,0.554212
6003,"6","european_democrats",3,0.002366,2315,1283,0.554212
6003,"6","free_georgia",3,0.002366,2315,1283,0.554212
6003,"6","tribuna",3,0.002366,2315,1283,0.554212
6003,"6","georgia_party",2,0.001577,2315,1283,0.554212
6003,"6","our_georgia",2,0.001577,2315,1283,0.554212
6003,"6","unity_development",2,0.001577,2315,1283,0.554212
6003,"6","chven",1,0.000789,2315,1283,0.554212
6003,"6","left_alliance",0,0,2315,1283,0.554212
6004,"6","gd",605,0.451156,2330,1363,0.584979
6004,"6","coalition_for_change",184,0.137211,2330,1363,0.584979
6004,"6","gakharia",143,0.106637,2330,1363,0.584979
6004,"6","unity",128,0.095451,2330,1363,0.584979
6004,"6","strong_georgia",117,0.087248,2330,1363,0.584979
6004,"6","girchi",72,0.053691,2330,1363,0.584979
6004,"6","patriots",33,0.024609,2330,1363,0.584979
6004,"6","change_georgia",17,0.012677,2330,1363,0.584979
6004,"6","labour",17,0.012677,2330,1363,0.584979
6004,"6","european_democrats",10,0.007457,2330,1363,0.584979
6004,"6","georgian_unity",4,0.002983,2330,1363,0.584979
6004,"6","free_georgia",3,0.002237,2330,1363,0.584979
6004,"6","chven",2,0.001491,2330,1363,0.584979
6004,"6","georgia_party",2,0.001491,2330,1363,0.584979
6004,"6","our_georgia",2,0.001491,2330,1363,0.584979
6004,"6","left_alliance",1,0.000746,2330,1363,0.584979
6004,"6","unity_development",1,0.000746,2330,1363,0.584979
6004,"6","tribuna",0,0,2330,1363,0.584979
6005,"6","gd",557,0.412898,2452,1370,0.558728
6005,"6","strong_georgia",178,0.13195,2452,1370,0.558728
6005,"6","coalition_for_change",175,0.129726,2452,1370,0.558728
6005,"6","gakharia",157,0.116383,2452,1370,0.558728
6005,"6","unity",108,0.080059,2452,1370,0.558728
6005,"6","girchi",83,0.061527,2452,1370,0.558728
6005,"6","patriots",39,0.02891,2452,1370,0.558728
6005,"6","labour",15,0.011119,2452,1370,0.558728
6005,"6","change_georgia",14,0.010378,2452,1370,0.558728
6005,"6","european_democrats",8,0.00593,2452,1370,0.558728
6005,"6","free_georgia",5,0.003706,2452,1370,0.558728
6005,"6","unity_development",5,0.003706,2452,1370,0.558728
6005,"6","georgian_unity",2,0.001483,2452,1370,0.558728
6005,"6","georgia_party",1,0.000741,2452,1370,0.558728
6005,"6","our_georgia",1,0.000741,2452,1370,0.558728
6005,"6","tribuna",1,0.000741,2452,1370,0.558728
6005,"6","chven",0,0,2452,1370,0.558728
6005,"6","left_alliance",0,0,2452,1370,0.558728
6006,"6","gd",357,0.460645,1298,781,0.601695
6006,"6","coalition_for_change",87,0.112258,1298,781,0.601695
6006,"6","gakharia",83,0.107097,1298,781,0.601695
6006,"6","strong_georgia",81,0.104516,1298,781,0.601695
6006,"6","unity",58,0.074839,1298,781,0.601695
6006,"6","girchi",49,0.063226,1298,781,0.601695
6006,"6","patriots",30,0.03871,1298,781,0.601695
6006,"6","labour",11,0.014194,1298,781,0.601695
6006,"6","change_georgia",7,0.009032,1298,781,0.601695
6006,"6","european_democrats",6,0.007742,1298,781,0.601695
6006,"6","chven",1,0.00129,1298,781,0.601695
6006,"6","free_georgia",1,0.00129,1298,781,0.601695
6006,"6","georgia_party",1,0.00129,1298,781,0.601695
6006,"6","georgian_unity",1,0.00129,1298,781,0.601695
6006,"6","our_georgia",1,0.00129,1298,781,0.601695
6006,"6","tribuna",1,0.00129,1298,781,0.601695
6006,"6","left_alliance",0,0,1298,781,0.601695
6006,"6","unity_development",0,0,1298,781,0.601695
6007,"6","gd",636,0.421192,2629,1523,0.579308
6007,"6","coalition_for_change",247,0.163576,2629,1523,0.579308
6007,"6","gakharia",160,0.10596,2629,1523,0.579308
6007,"6","strong_georgia",159,0.105298,2629,1523,0.579308
6007,"6","unity",153,0.101325,2629,1523,0.579308
6007,"6","girchi",65,0.043046,2629,1523,0.579308
6007,"6","patriots",36,0.023841,2629,1523,0.579308
6007,"6","labour",15,0.009934,2629,1523,0.579308
6007,"6","change_georgia",11,0.007285,2629,1523,0.579308
6007,"6","european_democrats",9,0.00596,2629,1523,0.579308
6007,"6","free_georgia",5,0.003311,2629,1523,0.579308
6007,"6","georgian_unity",5,0.003311,2629,1523,0.579308
6007,"6","tribuna",5,0.003311,2629,1523,0.579308
6007,"6","georgia_party",2,0.001325,2629,1523,0.579308
6007,"6","unity_development",2,0.001325,2629,1523,0.579308
6007,"6","chven",0,0,2629,1523,0.579308
6007,"6","left_alliance",0,0,2629,1523,0.579308
6007,"6","our_georgia",0,0,2629,1523,0.579308
6008,"6","gd",598,0.44727,2261,1356,0.599735
6008,"6","coalition_for_change",181,0.135378,2261,1356,0.599735
6008,"6","gakharia",155,0.115931,2261,1356,0.599735
6008,"6","unity",115,0.086013,2261,1356,0.599735
6008,"6","strong_georgia",104,0.077786,2261,1356,0.599735
6008,"6","girchi",89,0.066567,2261,1356,0.599735
6008,"6","patriots",32,0.023934,2261,1356,0.599735
6008,"6","labour",27,0.020194,2261,1356,0.599735
6008,"6","change_georgia",10,0.007479,2261,1356,0.599735
6008,"6","georgian_unity",6,0.004488,2261,1356,0.599735
6008,"6","free_georgia",5,0.00374,2261,1356,0.599735
6008,"6","european_democrats",4,0.002992,2261,1356,0.599735
6008,"6","georgia_party",4,0.002992,2261,1356,0.599735
6008,"6","tribuna",3,0.002244,2261,1356,0.599735
6008,"6","left_alliance",2,0.001496,2261,1356,0.599735
6008,"6","our_georgia",1,0.000748,2261,1356,0.599735
6008,"6","unity_development",1,0.000748,2261,1356,0.599735
6008,"6","chven",0,0,2261,1356,0.599735
6009,"6","gd",355,0.38587,1640,929,0.566463
6009,"6","coalition_for_change",141,0.153261,1640,929,0.566463
6009,"6","gakharia",109,0.118478,1640,929,0.566463
6009,"6","unity",83,0.090217,1640,929,0.566463
6009,"6","strong_georgia",82,0.08913,1640,929,0.566463
6009,"6","girchi",59,0.06413,1640,929,0.566463
6009,"6","patriots",40,0.043478,1640,929,0.566463
6009,"6","labour",20,0.021739,1640,929,0.566463
6009,"6","change_georgia",10,0.01087,1640,929,0.566463
6009,"6","georgian_unity",8,0.008696,1640,929,0.566463
6009,"6","chven",4,0.004348,1640,929,0.566463
6009,"6","free_georgia",4,0.004348,1640,929,0.566463
6009,"6","european_democrats",2,0.002174,1640,929,0.566463
6009,"6","georgia_party",2,0.002174,1640,929,0.566463
6009,"6","our_georgia",1,0.001087,1640,929,0.566463
6009,"6","left_alliance",0,0,1640,929,0.566463
6009,"6","tribuna",0,0,1640,929,0.566463
6009,"6","unity_development",0,0,1640,929,0.566463
6010,"6","gd",301,0.38491,1396,791,0.566619
6010,"6","coalition_for_change",124,0.158568,1396,791,0.566619
6010,"6","gakharia",98,0.12532,1396,791,0.566619
6010,"6","unity",94,0.120205,1396,791,0.566619
6010,"6","strong_georgia",65,0.08312,1396,791,0.566619
6010,"6","girchi",46,0.058824,1396,791,0.566619
6010,"6","patriots",19,0.024297,1396,791,0.566619
6010,"6","labour",16,0.02046,1396,791,0.566619
6010,"6","change_georgia",5,0.006394,1396,791,0.566619
6010,"6","european_democrats",3,0.003836,1396,791,0.566619
6010,"6","georgian_unity",2,0.002558,1396,791,0.566619
6010,"6","left_alliance",2,0.002558,1396,791,0.566619
6010,"6","our_georgia",2,0.002558,1396,791,0.566619
6010,"6","unity_development",2,0.002558,1396,791,0.566619
6010,"6","chven",1,0.001279,1396,791,0.566619
6010,"6","georgia_party",1,0.001279,1396,791,0.566619
6010,"6","tribuna",1,0.001279,1396,791,0.566619
6010,"6","free_georgia",0,0,1396,791,0.566619
6011,"6","gd",630,0.404884,2725,1567,0.575046
6011,"6","gakharia",206,0.132391,2725,1567,0.575046
6011,"6","coalition_for_change",201,0.129177,2725,1567,0.575046
6011,"6","strong_georgia",163,0.104756,2725,1567,0.575046
6011,"6","unity",161,0.10347,2725,1567,0.575046
6011,"6","girchi",75,0.048201,2725,1567,0.575046
6011,"6","patriots",61,0.039203,2725,1567,0.575046
6011,"6","labour",23,0.014781,2725,1567,0.575046
6011,"6","change_georgia",16,0.010283,2725,1567,0.575046
6011,"6","georgia_party",4,0.002571,2725,1567,0.575046
6011,"6","unity_development",4,0.002571,2725,1567,0.575046
6011,"6","european_democrats",3,0.001928,2725,1567,0.575046
6011,"6","georgian_unity",3,0.001928,2725,1567,0.575046
6011,"6","free_georgia",2,0.001285,2725,1567,0.575046
6011,"6","chven",1,0.000643,2725,1567,0.575046
6011,"6","left_alliance",1,0.000643,2725,1567,0.575046
6011,"6","our_georgia",1,0.000643,2725,1567,0.575046
6011,"6","tribuna",1,0.000643,2725,1567,0.575046
6012,"6","gd",589,0.411026,2587,1453,0.561654
6012,"6","coalition_for_change",221,0.154222,2587,1453,0.561654
6012,"6","gakharia",153,0.106769,2587,1453,0.561654
6012,"6","strong_georgia",150,0.104676,2587,1453,0.561654
6012,"6","unity",145,0.101186,2587,1453,0.561654
6012,"6","girchi",81,0.056525,2587,1453,0.561654
6012,"6","patriots",44,0.030705,2587,1453,0.561654
6012,"6","change_georgia",19,0.013259,2587,1453,0.561654
6012,"6","labour",10,0.006978,2587,1453,0.561654
6012,"6","european_democrats",5,0.003489,2587,1453,0.561654
6012,"6","chven",3,0.002094,2587,1453,0.561654
6012,"6","free_georgia",3,0.002094,2587,1453,0.561654
6012,"6","left_alliance",3,0.002094,2587,1453,0.561654
6012,"6","georgia_party",2,0.001396,2587,1453,0.561654
6012,"6","georgian_unity",2,0.001396,2587,1453,0.561654
6012,"6","unity_development",2,0.001396,2587,1453,0.561654
6012,"6","tribuna",1,0.000698,2587,1453,0.561654
6012,"6","our_georgia",0,0,2587,1453,0.561654
6013,"6","gd",619,0.419093,2592,1501,0.57909
6013,"6","coalition_for_change",217,0.146919,2592,1501,0.57909
6013,"6","strong_georgia",170,0.115098,2592,1501,0.57909
6013,"6","gakharia",158,0.106974,2592,1501,0.57909
6013,"6","unity",126,0.085308,2592,1501,0.57909
6013,"6","girchi",78,0.05281,2592,1501,0.57909
6013,"6","patriots",37,0.025051,2592,1501,0.57909
6013,"6","labour",21,0.014218,2592,1501,0.57909
6013,"6","change_georgia",20,0.013541,2592,1501,0.57909
6013,"6","european_democrats",5,0.003385,2592,1501,0.57909
6013,"6","free_georgia",4,0.002708,2592,1501,0.57909
6013,"6","georgia_party",4,0.002708,2592,1501,0.57909
6013,"6","georgian_unity",4,0.002708,2592,1501,0.57909
6013,"6","tribuna",4,0.002708,2592,1501,0.57909
6013,"6","unity_development",4,0.002708,2592,1501,0.57909
6013,"6","chven",3,0.002031,2592,1501,0.57909
6013,"6","our_georgia",2,0.001354,2592,1501,0.57909
6013,"6","left_alliance",1,0.000677,2592,1501,0.57909
6014,"6","gd",572,0.437309,2268,1329,0.585979
6014,"6","gakharia",182,0.139144,2268,1329,0.585979
6014,"6","coalition_for_change",181,0.138379,2268,1329,0.585979
6014,"6","strong_georgia",114,0.087156,2268,1329,0.585979
6014,"6","unity",107,0.081804,2268,1329,0.585979
6014,"6","girchi",65,0.049694,2268,1329,0.585979
6014,"6","patriots",54,0.041284,2268,1329,0.585979
6014,"6","change_georgia",11,0.00841,2268,1329,0.585979
6014,"6","labour",10,0.007645,2268,1329,0.585979
6014,"6","our_georgia",3,0.002294,2268,1329,0.585979
6014,"6","chven",2,0.001529,2268,1329,0.585979
6014,"6","georgia_party",2,0.001529,2268,1329,0.585979
6014,"6","tribuna",2,0.001529,2268,1329,0.585979
6014,"6","free_georgia",1,0.000765,2268,1329,0.585979
6014,"6","left_alliance",1,0.000765,2268,1329,0.585979
6014,"6","unity_development",1,0.000765,2268,1329,0.585979
6014,"6","european_democrats",0,0,2268,1329,0.585979
6014,"6","georgian_unity",0,0,2268,1329,0.585979
6015,"6","gd",694,0.444018,2676,1578,0.589686
6015,"6","coalition_for_change",213,0.136276,2676,1578,0.589686
6015,"6","gakharia",176,0.112604,2676,1578,0.589686
6015,"6","strong_georgia",164,0.104926,2676,1578,0.589686
6015,"6","unity",135,0.086372,2676,1578,0.589686
6015,"6","girchi",85,0.054383,2676,1578,0.589686
6015,"6","patriots",38,0.024312,2676,1578,0.589686
6015,"6","labour",23,0.014715,2676,1578,0.589686
6015,"6","change_georgia",15,0.009597,2676,1578,0.589686
6015,"6","european_democrats",4,0.002559,2676,1578,0.589686
6015,"6","georgian_unity",4,0.002559,2676,1578,0.589686
6015,"6","georgia_party",3,0.001919,2676,1578,0.589686
6015,"6","chven",2,0.00128,2676,1578,0.589686
6015,"6","free_georgia",2,0.00128,2676,1578,0.589686
6015,"6","left_alliance",2,0.00128,2676,1578,0.589686
6015,"6","tribuna",2,0.00128,2676,1578,0.589686
6015,"6","unity_development",1,0.00064,2676,1578,0.589686
6015,"6","our_georgia",0,0,2676,1578,0.589686
6016,"6","gd",646,0.421121,2696,1547,0.573813
6016,"6","coalition_for_change",212,0.138201,2696,1547,0.573813
6016,"6","strong_georgia",192,0.125163,2696,1547,0.573813
6016,"6","unity",169,0.110169,2696,1547,0.573813
6016,"6","gakharia",149,0.097132,2696,1547,0.573813
6016,"6","patriots",54,0.035202,2696,1547,0.573813
6016,"6","girchi",52,0.033898,2696,1547,0.573813
6016,"6","labour",14,0.009126,2696,1547,0.573813
6016,"6","change_georgia",12,0.007823,2696,1547,0.573813
6016,"6","georgian_unity",9,0.005867,2696,1547,0.573813
6016,"6","georgia_party",6,0.003911,2696,1547,0.573813
6016,"6","tribuna",4,0.002608,2696,1547,0.573813
6016,"6","chven",3,0.001956,2696,1547,0.573813
6016,"6","european_democrats",3,0.001956,2696,1547,0.573813
6016,"6","unity_development",3,0.001956,2696,1547,0.573813
6016,"6","free_georgia",2,0.001304,2696,1547,0.573813
6016,"6","left_alliance",2,0.001304,2696,1547,0.573813
6016,"6","our_georgia",2,0.001304,2696,1547,0.573813
6017,"6","gd",667,0.406212,2866,1661,0.579553
6017,"6","coalition_for_change",248,0.151035,2866,1661,0.579553
6017,"6","strong_georgia",211,0.128502,2866,1661,0.579553
6017,"6","gakharia",182,0.11084,2866,1661,0.579553
6017,"6","unity",119,0.072473,2866,1661,0.579553
6017,"6","girchi",88,0.053593,2866,1661,0.579553
6017,"6","patriots",56,0.034105,2866,1661,0.579553
6017,"6","labour",30,0.01827,2866,1661,0.579553
6017,"6","change_georgia",12,0.007308,2866,1661,0.579553
6017,"6","european_democrats",5,0.003045,2866,1661,0.579553
6017,"6","georgia_party",5,0.003045,2866,1661,0.579553
6017,"6","our_georgia",4,0.002436,2866,1661,0.579553
6017,"6","unity_development",4,0.002436,2866,1661,0.579553
6017,"6","left_alliance",3,0.001827,2866,1661,0.579553
6017,"6","tribuna",3,0.001827,2866,1661,0.579553
6017,"6","free_georgia",2,0.001218,2866,1661,0.579553
6017,"6","georgian_unity",2,0.001218,2866,1661,0.579553
6017,"6","chven",1,0.000609,2866,1661,0.579553
6018,"6","gd",505,0.417011,2361,1225,0.518848
6018,"6","coalition_for_change",154,0.127168,2361,1225,0.518848
6018,"6","strong_georgia",148,0.122213,2361,1225,0.518848
6018,"6","gakharia",142,0.117258,2361,1225,0.518848
6018,"6","unity",97,0.080099,2361,1225,0.518848
6018,"6","girchi",68,0.056152,2361,1225,0.518848
6018,"6","patriots",49,0.040462,2361,1225,0.518848
6018,"6","labour",16,0.013212,2361,1225,0.518848
6018,"6","change_georgia",8,0.006606,2361,1225,0.518848
6018,"6","georgian_unity",5,0.004129,2361,1225,0.518848
6018,"6","free_georgia",4,0.003303,2361,1225,0.518848
6018,"6","unity_development",4,0.003303,2361,1225,0.518848
6018,"6","european_democrats",3,0.002477,2361,1225,0.518848
6018,"6","tribuna",3,0.002477,2361,1225,0.518848
6018,"6","chven",2,0.001652,2361,1225,0.518848
6018,"6","our_georgia",2,0.001652,2361,1225,0.518848
6018,"6","georgia_party",1,0.000826,2361,1225,0.518848
6018,"6","left_alliance",0,0,2361,1225,0.518848
6019,"6","gd",485,0.461465,2115,1057,0.499764
6019,"6","coalition_for_change",143,0.136061,2115,1057,0.499764
6019,"6","gakharia",115,0.10942,2115,1057,0.499764
6019,"6","unity",102,0.09705,2115,1057,0.499764
6019,"6","strong_georgia",88,0.08373,2115,1057,0.499764
6019,"6","girchi",44,0.041865,2115,1057,0.499764
6019,"6","patriots",30,0.028544,2115,1057,0.499764
6019,"6","labour",16,0.015224,2115,1057,0.499764
6019,"6","change_georgia",5,0.004757,2115,1057,0.499764
6019,"6","tribuna",5,0.004757,2115,1057,0.499764
6019,"6","free_georgia",4,0.003806,2115,1057,0.499764
6019,"6","georgia_party",4,0.003806,2115,1057,0.499764
6019,"6","european_democrats",3,0.002854,2115,1057,0.499764
6019,"6","unity_development",3,0.002854,2115,1057,0.499764
6019,"6","georgian_unity",2,0.001903,2115,1057,0.499764
6019,"6","our_georgia",2,0.001903,2115,1057,0.499764
6019,"6","chven",0,0,2115,1057,0.499764
6019,"6","left_alliance",0,0,2115,1057,0.499764
6020,"6","gd",575,0.408671,2555,1424,0.557339
6020,"6","coalition_for_change",216,0.153518,2555,1424,0.557339
6020,"6","gakharia",170,0.120824,2555,1424,0.557339
6020,"6","strong_georgia",134,0.095238,2555,1424,0.557339
6020,"6","unity",118,0.083866,2555,1424,0.557339
6020,"6","girchi",82,0.05828,2555,1424,0.557339
6020,"6","patriots",64,0.045487,2555,1424,0.557339
6020,"6","labour",15,0.010661,2555,1424,0.557339
6020,"6","change_georgia",14,0.00995,2555,1424,0.557339
6020,"6","chven",4,0.002843,2555,1424,0.557339
6020,"6","european_democrats",4,0.002843,2555,1424,0.557339
6020,"6","free_georgia",3,0.002132,2555,1424,0.557339
6020,"6","tribuna",3,0.002132,2555,1424,0.557339
6020,"6","left_alliance",2,0.001421,2555,1424,0.557339
6020,"6","georgian_unity",1,0.000711,2555,1424,0.557339
6020,"6","our_georgia",1,0.000711,2555,1424,0.557339
6020,"6","unity_development",1,0.000711,2555,1424,0.557339
6020,"6","georgia_party",0,0,2555,1424,0.557339
6021,"6","gd",366,0.445255,1401,831,0.593148
6021,"6","coalition_for_change",125,0.152068,1401,831,0.593148
6021,"6","gakharia",79,0.096107,1401,831,0.593148
