district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
43,burjanadze_democratic,გიორგი ბერიძე,521,0.0228,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,unm,როინ მახარობლიძე,3977,0.1739,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,republicans_2016,ირინე გელაშვილი,719,0.0314,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,patriots,რამაზ ნოზაძე,1319,0.0577,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,communist_stalinist,გელა ადუაშვილი,111,0.0049,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,peace_georgia_2016,რევაზ კოშკაძე,118,0.0052,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,georgia_2016,სოსლან ხაჩიძე,147,0.0064,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,industry_sakartvelo,სიმონ ნოზაძე,7310,0.3196,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,national_forum,ზურაბ გელაშვილი,161,0.007,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,free_democrats,დიანა გელაშვილი,787,0.0344,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,zviads_way,ბაგრატი მეხრიშვილი,20,0.0009,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,gd,ვალერი გელაშვილი,4600,0.2011,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
43,smd_only_43,პავლე ლაცაბიძე,2169,0.0948,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
44,burjanadze_democratic,ბესიკ ხითარიშვილი,447,0.0155,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,unm,ვაჟა ჩიტაშვილი,12721,0.4407,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,mechiauri_united,გოდერძი კუბლაშვილი,177,0.0061,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,patriots,ნიკოლოზ ინასარიძე,552,0.0191,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,industry_sakartvelo,ტარიელ ხაჩიძე,491,0.017,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,chvenni_peoples,ზურაბ პაქსაძე,190,0.0066,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,free_democrats,შალვა გოგოლაძე,1000,0.0346,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,gd,გიორგი კოპაძე,11446,0.3965,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
44,smd_only_42,ნუგზარი პარუნაშვილი,1840,0.0637,50734,30163,11124,23594,50293,441,0.5945,0.2193,0.4651,1171,0.0388
45,burchuladze,კახაბერი ბერიძე,1355,0.0593,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,burjanadze_democratic,ამირან ტყეშელაშვილი,722,0.0316,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,unm,ტარიელი ლონდარიძე,4911,0.2151,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,mechiauri_united,მარინე გელაშვილი,432,0.0189,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,patriots,ზურაბ ხაჩიძე,2828,0.1238,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,labour,გიორგი გიუაშვილი,521,0.0228,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,chvenni_peoples,ავთანდილ გონგლაძე,185,0.0081,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,left_alliance_2016,გივი მჭედლიშვილი,91,0.004,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,national_forum,აკაკი ლეკიშვილი,114,0.005,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
45,gd,გედევან ფოფხაძე,11677,0.5113,44289,23654,9797,18904,44024,265,0.5341,0.2212,0.4268,753,0.0318
46,burchuladze,შაქრო აივაზიანი,1209,0.0481,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,unm,არსენ კარაპეტიან,4250,0.1692,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,republicans_2016,აშოტ საარიან,1750,0.0697,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,patriots,მერუჟან კარახანიან,108,0.0043,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,national_forum,არმენაკ ფოლორჩიან,121,0.0048,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,gd,ენზელ მკოიანი,16004,0.6371,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,smd_only_42,არტაშეს პალანჯიან,1067,0.0425,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
46,smd_only_43,რობერტ ჯაღაცპანიან,611,0.0243,52372,26179,11821,20277,51843,529,0.4999,0.2257,0.3872,920,0.0351
47,burchuladze,ამირანი ხვადაგიანი,1730,0.0766,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,unm,გიორგი თევდორაძე,6649,0.2945,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,mechiauri_united,ლია გვენეტაძე,83,0.0037,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,patriots,ნინო ონიანი,1770,0.0784,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,communist_stalinist,შიო ობოლაძე,74,0.0033,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
