"district_id","party_id","party_num","name_ka","round","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"24","european_georgia","2","კახა სამადაშვილი",1,288,0.024444,22956,12188,5134,10588,22628,328,0.530929,0.223645,0.46123,369,0.030276
"24","free_democrats","20","გოგი ბარბაქაძე",1,1595,0.135376,22956,12188,5134,10588,22628,328,0.530929,0.223645,0.46123,369,0.030276
"24","gd","41","გიორგი ტატუაშვილი",1,8910,0.756238,22956,12188,5134,10588,22628,328,0.530929,0.223645,0.46123,369,0.030276
"24","patriots","8","ედვარდი ცინაძე",1,125,0.010609,22956,12188,5134,10588,22628,328,0.530929,0.223645,0.46123,369,0.030276
"24","unm","5","დათო მოსეშვილი",1,864,0.073332,22956,12188,5134,10588,22628,328,0.530929,0.223645,0.46123,369,0.030276
"25","burjanadze_democratic","3","იური მოდებაძე",1,105,0.01149,20765,9541,3506,7707,20593,172,0.459475,0.168842,0.371153,384,0.040247
"25","european_georgia","2","ემზარ შაინიძე",1,420,0.045962,20765,9541,3506,7707,20593,172,0.459475,0.168842,0.371153,384,0.040247
"25","gd","41","ილია საბაძე",1,6079,0.665244,20765,9541,3506,7707,20593,172,0.459475,0.168842,0.371153,384,0.040247
"25","patriots","8","თამაზი ჭელიძე",1,700,0.076603,20765,9541,3506,7707,20593,172,0.459475,0.168842,0.371153,384,0.040247
"25","unm","5","ემზარი დიმიტრაძე",1,1834,0.2007,20765,9541,3506,7707,20593,172,0.459475,0.168842,0.371153,384,0.040247
"26","burjanadze_democratic","3","რომანი ალთუნაშვილი",1,402,0.045765,20374,9234,3628,7658,20244,130,0.453225,0.17807,0.375871,443,0.047975
"26","gd","41","გიორგი ქორიძე",1,5730,0.652322,20374,9234,3628,7658,20244,130,0.453225,0.17807,0.375871,443,0.047975
"26","initiative_group","42","ვაჟა გაბიდაური",1,457,0.052026,20374,9234,3628,7658,20244,130,0.453225,0.17807,0.375871,443,0.047975
"26","labour","10","თემურ წიკლაური",1,300,0.034153,20374,9234,3628,7658,20244,130,0.453225,0.17807,0.375871,443,0.047975
"26","patriots","8","ბადრი ლაზიაშვილი",1,462,0.052596,20374,9234,3628,7658,20244,130,0.453225,0.17807,0.375871,443,0.047975
"26","unm","5","თამარი დალაქიშვილი",1,1433,0.163138,20374,9234,3628,7658,20244,130,0.453225,0.17807,0.375871,443,0.047975
"27","european_georgia","2","ჯოყოლა ჩეგიანი",1,1442,0.071126,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","gd","41","გიორგი კაპანაძე",1,13267,0.654385,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","labour","10","გიორგი სარდლიშვილი",1,727,0.035859,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","new_christian_democrats","23","ნოდარი მეცხვარიშვილი",1,35,0.001726,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","patriots","8","გოჩა სოყურაშვილი",1,2506,0.123607,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","traditionalists","18","ხათუნა ფართლაძე",1,54,0.002664,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","unm","5","სევდია უგრეხელიძე",1,2160,0.10654,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"27","vashadze_2017","27","თათია ჭკუასელი",1,83,0.004094,44643,21328,6876,15890,44298,345,0.477746,0.154022,0.355935,995,0.046652
"28","burjanadze_democratic","3","შალიკო არაბული",1,419,0.039731,26338,11331,3926,8826,26026,312,0.430215,0.149062,0.335105,750,0.06619
"28","european_georgia","2","გელა დაიაური",1,1755,0.166414,26338,11331,3926,8826,26026,312,0.430215,0.149062,0.335105,750,0.06619
"28","gd","41","ზურაბ სეხნიაშვილი",1,5669,0.53755,26338,11331,3926,8826,26026,312,0.430215,0.149062,0.335105,750,0.06619
"28","labour","10","ვაჟა საღირაშვილი",1,679,0.064385,26338,11331,3926,8826,26026,312,0.430215,0.149062,0.335105,750,0.06619
"28","patriots","8","თემური დოლიშვილი",1,1978,0.187559,26338,11331,3926,8826,26026,312,0.430215,0.149062,0.335105,750,0.06619
"28","vashadze_2017","27","მამუკა ოსტატიშვილი",1,46,0.004362,26338,11331,3926,8826,26026,312,0.430215,0.149062,0.335105,750,0.06619
"29","burjanadze_democratic","3","სანდრო ყამარაული",2,876,0.313529,5354,2817,923,2339,5313,41,0.526149,0.172394,0.43687,22,0.00781
"29","gd","41","ალექსანდრე ზაგაშვილი",2,1918,0.686471,5354,2817,923,2339,5313,41,0.526149,0.172394,0.43687,22,0.00781
"3","burjanadze_democratic","3","კახა კუკავა",1,5005,0.012531,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","european_georgia","2","ელენე ხოშტარია",1,28411,0.071132,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","free_democrats","20","თენგიზ შერგელაშვილი",1,1007,0.002521,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","gd","41","კახა კალაძე",1,204061,0.510906,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","georgia_2016","17","",1,359,0.000899,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
