precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
5453010,54.53.10,54,53,10,5453010,major54_2018_2,გიორგი უგულავა,393,0.5413,1154,761,273,651,0.6594,0.2366,0.5641,35,0.046
5453010,54.53.10,54,53,10,5453010,major54_2018_17,გიორგი ლილუაშვილი,4,0.0055,1154,761,273,651,0.6594,0.2366,0.5641,35,0.046
5453010,54.53.10,54,53,10,5453010,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0014,1154,761,273,651,0.6594,0.2366,0.5641,35,0.046
5453010,54.53.10,54,53,10,5453010,major54_2018_23,მამუკა ტუსკაძე,1,0.0014,1154,761,273,651,0.6594,0.2366,0.5641,35,0.046
5453010,54.53.10,54,53,10,5453010,major54_2018_41,გივი ჭიჭინაძე,322,0.4435,1154,761,273,651,0.6594,0.2366,0.5641,35,0.046
5453010,54.53.10,54,53,10,5453010,major54_2018_42,ვასილ კოპალიანი,5,0.0069,1154,761,273,651,0.6594,0.2366,0.5641,35,0.046
5453010,54.53.11,54,53,11,5453010,major54_2018_2,გიორგი უგულავა,152,0.3753,989,412,167,323,0.4166,0.1689,0.3266,7,0.017
5453010,54.53.11,54,53,11,5453010,major54_2018_17,გიორგი ლილუაშვილი,4,0.0099,989,412,167,323,0.4166,0.1689,0.3266,7,0.017
5453010,54.53.11,54,53,11,5453010,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0025,989,412,167,323,0.4166,0.1689,0.3266,7,0.017
5453010,54.53.11,54,53,11,5453010,major54_2018_23,მამუკა ტუსკაძე,4,0.0099,989,412,167,323,0.4166,0.1689,0.3266,7,0.017
5453010,54.53.11,54,53,11,5453010,major54_2018_41,გივი ჭიჭინაძე,243,0.6,989,412,167,323,0.4166,0.1689,0.3266,7,0.017
5453010,54.53.11,54,53,11,5453010,major54_2018_42,ვასილ კოპალიანი,1,0.0025,989,412,167,323,0.4166,0.1689,0.3266,7,0.017
5453010,54.53.12,54,53,12,5453010,major54_2018_2,გიორგი უგულავა,113,0.313,616,373,175,295,0.6055,0.2841,0.4789,12,0.0322
5453010,54.53.12,54,53,12,5453010,major54_2018_17,გიორგი ლილუაშვილი,3,0.0083,616,373,175,295,0.6055,0.2841,0.4789,12,0.0322
5453010,54.53.12,54,53,12,5453010,major54_2018_21,ზურაბ ქართველიშვილი,2,0.0055,616,373,175,295,0.6055,0.2841,0.4789,12,0.0322
5453010,54.53.12,54,53,12,5453010,major54_2018_23,მამუკა ტუსკაძე,1,0.0028,616,373,175,295,0.6055,0.2841,0.4789,12,0.0322
5453010,54.53.12,54,53,12,5453010,major54_2018_41,გივი ჭიჭინაძე,241,0.6676,616,373,175,295,0.6055,0.2841,0.4789,12,0.0322
5453010,54.53.12,54,53,12,5453010,major54_2018_42,ვასილ კოპალიანი,1,0.0028,616,373,175,295,0.6055,0.2841,0.4789,12,0.0322
5453010,54.53.13,54,53,13,5453010,major54_2018_2,გიორგი უგულავა,233,0.5308,771,460,183,383,0.5966,0.2374,0.4968,20,0.0435
5453010,54.53.13,54,53,13,5453010,major54_2018_17,გიორგი ლილუაშვილი,3,0.0068,771,460,183,383,0.5966,0.2374,0.4968,20,0.0435
5453010,54.53.13,54,53,13,5453010,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0023,771,460,183,383,0.5966,0.2374,0.4968,20,0.0435
5453010,54.53.13,54,53,13,5453010,major54_2018_23,მამუკა ტუსკაძე,2,0.0046,771,460,183,383,0.5966,0.2374,0.4968,20,0.0435
5453010,54.53.13,54,53,13,5453010,major54_2018_41,გივი ჭიჭინაძე,199,0.4533,771,460,183,383,0.5966,0.2374,0.4968,20,0.0435
5453010,54.53.13,54,53,13,5453010,major54_2018_42,ვასილ კოპალიანი,1,0.0023,771,460,183,383,0.5966,0.2374,0.4968,20,0.0435
5453010,54.53.14,54,53,14,5453010,major54_2018_2,გიორგი უგულავა,166,0.3981,731,430,185,369,0.5882,0.2531,0.5048,13,0.0302
5453010,54.53.14,54,53,14,5453010,major54_2018_17,გიორგი ლილუაშვილი,3,0.0072,731,430,185,369,0.5882,0.2531,0.5048,13,0.0302
5453010,54.53.14,54,53,14,5453010,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0024,731,430,185,369,0.5882,0.2531,0.5048,13,0.0302
5453010,54.53.14,54,53,14,5453010,major54_2018_23,მამუკა ტუსკაძე,10,0.024,731,430,185,369,0.5882,0.2531,0.5048,13,0.0302
5453010,54.53.14,54,53,14,5453010,major54_2018_41,გივი ჭიჭინაძე,236,0.5659,731,430,185,369,0.5882,0.2531,0.5048,13,0.0302
5453010,54.53.14,54,53,14,5453010,major54_2018_42,ვასილ კოპალიანი,1,0.0024,731,430,185,369,0.5882,0.2531,0.5048,13,0.0302
5453020,54.53.15,54,53,15,5453020,major54_2018_2,გიორგი უგულავა,123,0.4007,715,314,185,288,0.4392,0.2587,0.4028,6,0.0191
5453020,54.53.15,54,53,15,5453020,major54_2018_17,გიორგი ლილუაშვილი,0,0,715,314,185,288,0.4392,0.2587,0.4028,6,0.0191
5453020,54.53.15,54,53,15,5453020,major54_2018_21,ზურაბ ქართველიშვილი,0,0,715,314,185,288,0.4392,0.2587,0.4028,6,0.0191
5453020,54.53.15,54,53,15,5453020,major54_2018_23,მამუკა ტუსკაძე,14,0.0456,715,314,185,288,0.4392,0.2587,0.4028,6,0.0191
5453020,54.53.15,54,53,15,5453020,major54_2018_41,გივი ჭიჭინაძე,167,0.544,715,314,185,288,0.4392,0.2587,0.4028,6,0.0191
5453020,54.53.15,54,53,15,5453020,major54_2018_42,ვასილ კოპალიანი,3,0.0098,715,314,185,288,0.4392,0.2587,0.4028,6,0.0191
5453020,54.53.16,54,53,16,5453020,major54_2018_2,გიორგი უგულავა,118,0.3026,787,398,200,359,0.5057,0.2541,0.4562,7,0.0176
5453020,54.53.16,54,53,16,5453020,major54_2018_17,გიორგი ლილუაშვილი,1,0.0026,787,398,200,359,0.5057,0.2541,0.4562,7,0.0176
5453020,54.53.16,54,53,16,5453020,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0026,787,398,200,359,0.5057,0.2541,0.4562,7,0.0176
5453020,54.53.16,54,53,16,5453020,major54_2018_23,მამუკა ტუსკაძე,4,0.0103,787,398,200,359,0.5057,0.2541,0.4562,7,0.0176
5453020,54.53.16,54,53,16,5453020,major54_2018_41,გივი ჭიჭინაძე,262,0.6718,787,398,200,359,0.5057,0.2541,0.4562,7,0.0176
5453020,54.53.16,54,53,16,5453020,major54_2018_42,ვასილ კოპალიანი,4,0.0103,787,398,200,359,0.5057,0.2541,0.4562,7,0.0176
5453020,54.53.17,54,53,17,5453020,major54_2018_2,გიორგი უგულავა,94,0.2161,684,439,237,409,0.6418,0.3465,0.598,4,0.0091
5453020,54.53.17,54,53,17,5453020,major54_2018_17,გიორგი ლილუაშვილი,4,0.0092,684,439,237,409,0.6418,0.3465,0.598,4,0.0091
5453020,54.53.17,54,53,17,5453020,major54_2018_21,ზურაბ ქართველიშვილი,0,0,684,439,237,409,0.6418,0.3465,0.598,4,0.0091
5453020,54.53.17,54,53,17,5453020,major54_2018_23,მამუკა ტუსკაძე,3,0.0069,684,439,237,409,0.6418,0.3465,0.598,4,0.0091
5453020,54.53.17,54,53,17,5453020,major54_2018_41,გივი ჭიჭინაძე,329,0.7563,684,439,237,409,0.6418,0.3465,0.598,4,0.0091
5453020,54.53.17,54,53,17,5453020,major54_2018_42,ვასილ კოპალიანი,5,0.0115,684,439,237,409,0.6418,0.3465,0.598,4,0.0091
5453020,54.53.18,54,53,18,5453020,major54_2018_2,გიორგი უგულავა,110,0.3198,585,352,161,324,0.6017,0.2752,0.5538,8,0.0227
5453020,54.53.18,54,53,18,5453020,major54_2018_17,გიორგი ლილუაშვილი,0,0,585,352,161,324,0.6017,0.2752,0.5538,8,0.0227
5453020,54.53.18,54,53,18,5453020,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0029,585,352,161,324,0.6017,0.2752,0.5538,8,0.0227
5453020,54.53.18,54,53,18,5453020,major54_2018_23,მამუკა ტუსკაძე,6,0.0174,585,352,161,324,0.6017,0.2752,0.5538,8,0.0227
5453020,54.53.18,54,53,18,5453020,major54_2018_41,გივი ჭიჭინაძე,226,0.657,585,352,161,324,0.6017,0.2752,0.5538,8,0.0227
5453020,54.53.18,54,53,18,5453020,major54_2018_42,ვასილ კოპალიანი,1,0.0029,585,352,161,324,0.6017,0.2752,0.5538,8,0.0227
5453020,54.53.19,54,53,19,5453020,major54_2018_2,გიორგი უგულავა,125,0.3133,645,410,194,383,0.6357,0.3008,0.5938,11,0.0268
5453020,54.53.19,54,53,19,5453020,major54_2018_17,გიორგი ლილუაშვილი,2,0.005,645,410,194,383,0.6357,0.3008,0.5938,11,0.0268
5453020,54.53.19,54,53,19,5453020,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0025,645,410,194,383,0.6357,0.3008,0.5938,11,0.0268
5453020,54.53.19,54,53,19,5453020,major54_2018_23,მამუკა ტუსკაძე,0,0,645,410,194,383,0.6357,0.3008,0.5938,11,0.0268
5453020,54.53.19,54,53,19,5453020,major54_2018_41,გივი ჭიჭინაძე,264,0.6617,645,410,194,383,0.6357,0.3008,0.5938,11,0.0268
5453020,54.53.19,54,53,19,5453020,major54_2018_42,ვასილ კოპალიანი,7,0.0175,645,410,194,383,0.6357,0.3008,0.5938,11,0.0268
5453020,54.53.20,54,53,20,5453020,major54_2018_2,გიორგი უგულავა,178,0.4269,720,428,201,351,0.5944,0.2792,0.4875,11,0.0257
5453020,54.53.20,54,53,20,5453020,major54_2018_17,გიორგი ლილუაშვილი,1,0.0024,720,428,201,351,0.5944,0.2792,0.4875,11,0.0257
5453020,54.53.20,54,53,20,5453020,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0024,720,428,201,351,0.5944,0.2792,0.4875,11,0.0257
5453020,54.53.20,54,53,20,5453020,major54_2018_23,მამუკა ტუსკაძე,5,0.012,720,428,201,351,0.5944,0.2792,0.4875,11,0.0257
5453020,54.53.20,54,53,20,5453020,major54_2018_41,გივი ჭიჭინაძე,230,0.5516,720,428,201,351,0.5944,0.2792,0.4875,11,0.0257
5453020,54.53.20,54,53,20,5453020,major54_2018_42,ვასილ კოპალიანი,2,0.0048,720,428,201,351,0.5944,0.2792,0.4875,11,0.0257
5453020,54.53.21,54,53,21,5453020,major54_2018_2,გიორგი უგულავა,117,0.3039,679,396,198,346,0.5832,0.2916,0.5096,10,0.0253
5453020,54.53.21,54,53,21,5453020,major54_2018_17,გიორგი ლილუაშვილი,5,0.013,679,396,198,346,0.5832,0.2916,0.5096,10,0.0253
5453020,54.53.21,54,53,21,5453020,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0026,679,396,198,346,0.5832,0.2916,0.5096,10,0.0253
5453020,54.53.21,54,53,21,5453020,major54_2018_23,მამუკა ტუსკაძე,3,0.0078,679,396,198,346,0.5832,0.2916,0.5096,10,0.0253
5453020,54.53.21,54,53,21,5453020,major54_2018_41,გივი ჭიჭინაძე,254,0.6597,679,396,198,346,0.5832,0.2916,0.5096,10,0.0253
5453020,54.53.21,54,53,21,5453020,major54_2018_42,ვასილ კოპალიანი,5,0.013,679,396,198,346,0.5832,0.2916,0.5096,10,0.0253
5453020,54.53.22,54,53,22,5453020,major54_2018_2,გიორგი უგულავა,212,0.267,1298,813,361,741,0.6263,0.2781,0.5709,19,0.0234
5453020,54.53.22,54,53,22,5453020,major54_2018_17,გიორგი ლილუაშვილი,4,0.005,1298,813,361,741,0.6263,0.2781,0.5709,19,0.0234
5453020,54.53.22,54,53,22,5453020,major54_2018_21,ზურაბ ქართველიშვილი,9,0.0113,1298,813,361,741,0.6263,0.2781,0.5709,19,0.0234
