precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
80014,80014,80014,80,ქედა,14,adj2008_united_communist,2,0.0052,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,adj2008_kartuli_dasi,4,0.0104,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,industry_sakartvelo,4,0.0104,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,adj2008_chven_tviton,2,0.0052,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,unm,305,0.7963,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,conservatives,0,0,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,adj2008_georgian_politics,0,0,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80014,80014,80014,80,ქედა,14,christian_democrats_2008,66,0.1723,644,395,160,307,0.6134,0.2484,0.4767,12,0.0304
80015,80015,80015,80,ქედა,15,adj2008_united_communist,2,0.0041,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,adj2008_kartuli_dasi,4,0.0082,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,industry_sakartvelo,26,0.0533,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,adj2008_chven_tviton,6,0.0123,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,unm,270,0.5533,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,conservatives,0,0,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,adj2008_georgian_politics,0,0,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80015,80015,80015,80,ქედა,15,christian_democrats_2008,180,0.3689,559,491,115,270,0.8784,0.2057,0.483,3,0.0061
80016,80016,80016,80,ქედა,16,adj2008_united_communist,0,0,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,adj2008_kartuli_dasi,2,0.0048,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,industry_sakartvelo,35,0.0831,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,adj2008_chven_tviton,0,0,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,unm,320,0.7601,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,conservatives,0,0,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,adj2008_georgian_politics,0,0,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80016,80016,80016,80,ქედა,16,christian_democrats_2008,64,0.152,742,422,139,283,0.5687,0.1873,0.3814,1,0.0024
80017,80017,80017,80,ქედა,17,adj2008_united_communist,1,0.0031,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,adj2008_kartuli_dasi,3,0.0092,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,industry_sakartvelo,48,0.1472,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,adj2008_chven_tviton,2,0.0061,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,unm,195,0.5982,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,conservatives,0,0,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,adj2008_georgian_politics,0,0,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80017,80017,80017,80,ქედა,17,christian_democrats_2008,77,0.2362,551,329,140,279,0.5971,0.2541,0.5064,3,0.0091
80018,80018,80018,80,ქედა,18,adj2008_united_communist,2,0.0029,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,adj2008_kartuli_dasi,1,0.0015,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,industry_sakartvelo,8,0.0118,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,adj2008_chven_tviton,4,0.0059,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,unm,619,0.913,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,conservatives,0,0,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,adj2008_georgian_politics,0,0,866,678,185,505,0.7829,0.2136,0.5831,0,0
80018,80018,80018,80,ქედა,18,christian_democrats_2008,44,0.0649,866,678,185,505,0.7829,0.2136,0.5831,0,0
80019,80019,80019,80,ქედა,19,adj2008_united_communist,0,0,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,adj2008_kartuli_dasi,0,0,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,industry_sakartvelo,3,0.0213,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,adj2008_chven_tviton,2,0.0142,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,unm,123,0.8723,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,conservatives,0,0,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,adj2008_georgian_politics,0,0,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80019,80019,80019,80,ქედა,19,christian_democrats_2008,13,0.0922,172,143,60,97,0.8314,0.3488,0.564,2,0.014
80020,80020,80020,80,ქედა,20,adj2008_united_communist,1,0.0026,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,adj2008_kartuli_dasi,1,0.0026,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,industry_sakartvelo,5,0.0131,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,adj2008_chven_tviton,3,0.0079,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,unm,344,0.9029,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,conservatives,0,0,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,adj2008_georgian_politics,0,0,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80020,80020,80020,80,ქედა,20,christian_democrats_2008,27,0.0709,502,384,134,299,0.7649,0.2669,0.5956,3,0.0078
80021,80021,80021,80,ქედა,21,adj2008_united_communist,0,0,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,adj2008_kartuli_dasi,0,0,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,industry_sakartvelo,7,0.0341,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,adj2008_chven_tviton,1,0.0049,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,unm,168,0.8195,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,conservatives,0,0,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,adj2008_georgian_politics,0,0,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80021,80021,80021,80,ქედა,21,christian_democrats_2008,29,0.1415,269,206,80,150,0.7658,0.2974,0.5576,1,0.0049
80022,80022,80022,80,ქედა,22,adj2008_united_communist,6,0.0193,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,adj2008_kartuli_dasi,4,0.0129,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,industry_sakartvelo,5,0.0161,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,adj2008_chven_tviton,7,0.0225,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,unm,233,0.7492,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,conservatives,0,0,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,adj2008_georgian_politics,0,0,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80022,80022,80022,80,ქედა,22,christian_democrats_2008,56,0.1801,510,319,135,240,0.6255,0.2647,0.4706,8,0.0251
80023,80023,80023,80,ქედა,23,adj2008_united_communist,1,0.0026,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,adj2008_kartuli_dasi,2,0.0052,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,industry_sakartvelo,8,0.0209,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,adj2008_chven_tviton,4,0.0104,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,unm,320,0.8355,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,conservatives,0,0,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,adj2008_georgian_politics,0,0,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80023,80023,80023,80,ქედა,23,christian_democrats_2008,48,0.1253,420,398,162,303,0.9476,0.3857,0.7214,15,0.0377
80024,80024,80024,80,ქედა,24,adj2008_united_communist,0,0,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,adj2008_kartuli_dasi,0,0,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,industry_sakartvelo,1,0.0062,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,adj2008_chven_tviton,2,0.0124,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,unm,141,0.8758,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,conservatives,0,0,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,adj2008_georgian_politics,0,0,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80024,80024,80024,80,ქედა,24,christian_democrats_2008,17,0.1056,235,163,55,115,0.6936,0.234,0.4894,2,0.0123
80025,80025,80025,80,ქედა,25,adj2008_united_communist,2,0.0044,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,adj2008_kartuli_dasi,5,0.0111,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,industry_sakartvelo,1,0.0022,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,adj2008_chven_tviton,2,0.0044,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,unm,426,0.9467,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,conservatives,0,0,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,adj2008_georgian_politics,0,0,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80025,80025,80025,80,ქედა,25,christian_democrats_2008,14,0.0311,544,453,135,400,0.8327,0.2482,0.7353,3,0.0066
80026,80026,80026,80,ქედა,26,adj2008_united_communist,5,0.0155,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,adj2008_kartuli_dasi,3,0.0093,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,industry_sakartvelo,6,0.0186,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,adj2008_chven_tviton,7,0.0217,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,unm,275,0.8514,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,conservatives,0,0,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,adj2008_georgian_politics,0,0,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80026,80026,80026,80,ქედა,26,christian_democrats_2008,27,0.0836,534,331,153,255,0.6199,0.2865,0.4775,8,0.0242
80027,80027,80027,80,ქედა,27,adj2008_united_communist,0,0,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,adj2008_kartuli_dasi,0,0,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,industry_sakartvelo,4,0.0087,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,adj2008_chven_tviton,0,0,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,unm,391,0.8463,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,conservatives,0,0,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,adj2008_georgian_politics,0,0,522,462,139,356,0.8851,0.2663,0.682,0,0
80027,80027,80027,80,ქედა,27,christian_democrats_2008,67,0.145,522,462,139,356,0.8851,0.2663,0.682,0,0
80028,80028,80028,80,ქედა,28,adj2008_united_communist,0,0,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,adj2008_kartuli_dasi,0,0,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,industry_sakartvelo,5,0.0164,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,adj2008_chven_tviton,3,0.0099,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,unm,236,0.7763,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,conservatives,0,0,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,adj2008_georgian_politics,0,0,364,304,98,211,0.8352,0.2692,0.5797,0,0
80028,80028,80028,80,ქედა,28,christian_democrats_2008,60,0.1974,364,304,98,211,0.8352,0.2692,0.5797,0,0
80029,80029,80029,80,ქედა,29,adj2008_united_communist,5,0.011,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,adj2008_kartuli_dasi,5,0.011,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,industry_sakartvelo,7,0.0154,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,adj2008_chven_tviton,4,0.0088,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,unm,389,0.8549,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,conservatives,0,0,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,adj2008_georgian_politics,0,0,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80029,80029,80029,80,ქედა,29,christian_democrats_2008,45,0.0989,874,457,170,366,0.5229,0.1945,0.4188,2,0.0044
80030,80030,80030,80,ქედა,30,adj2008_united_communist,0,0,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,adj2008_kartuli_dasi,2,0.0078,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,industry_sakartvelo,0,0,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,adj2008_chven_tviton,0,0,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,unm,250,0.9804,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,conservatives,0,0,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,adj2008_georgian_politics,0,0,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80030,80030,80030,80,ქედა,30,christian_democrats_2008,3,0.0118,322,259,76,82,0.8043,0.236,0.2547,4,0.0154
80031,80031,80031,80,ქედა,31,adj2008_united_communist,1,0.0032,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,adj2008_kartuli_dasi,0,0,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,industry_sakartvelo,2,0.0064,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,adj2008_chven_tviton,2,0.0064,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,unm,271,0.8714,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,conservatives,0,0,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,adj2008_georgian_politics,0,0,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
80031,80031,80031,80,ქედა,31,christian_democrats_2008,35,0.1125,501,315,115,241,0.6287,0.2295,0.481,4,0.0127
81001,81001,81001,81,ქობულეთი,1,adj2008_united_communist,2,0.0058,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,adj2008_kartuli_dasi,6,0.0175,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,industry_sakartvelo,14,0.0409,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,adj2008_chven_tviton,7,0.0205,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,unm,281,0.8216,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,conservatives,0,0,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,adj2008_georgian_politics,0,0,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81001,81001,81001,81,ქობულეთი,1,christian_democrats_2008,32,0.0936,690,356,110,255,0.5159,0.1594,0.3696,12,0.0337
81002,81002,81002,81,ქობულეთი,2,adj2008_united_communist,5,0.0138,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,adj2008_kartuli_dasi,2,0.0055,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,industry_sakartvelo,1,0.0028,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,adj2008_chven_tviton,3,0.0083,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,unm,300,0.8287,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,conservatives,0,0,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,adj2008_georgian_politics,0,0,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81002,81002,81002,81,ქობულეთი,2,christian_democrats_2008,51,0.1409,1185,376,141,329,0.3173,0.119,0.2776,11,0.0293
81003,81003,81003,81,ქობულეთი,3,adj2008_united_communist,2,0.0067,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,adj2008_kartuli_dasi,0,0,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,industry_sakartvelo,6,0.0201,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,adj2008_chven_tviton,8,0.0268,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,unm,224,0.7492,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,conservatives,0,0,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,adj2008_georgian_politics,0,0,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81003,81003,81003,81,ქობულეთი,3,christian_democrats_2008,59,0.1973,976,307,102,252,0.3145,0.1045,0.2582,7,0.0228
81004,81004,81004,81,ქობულეთი,4,adj2008_united_communist,7,0.0138,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,adj2008_kartuli_dasi,5,0.0099,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,industry_sakartvelo,10,0.0197,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,adj2008_chven_tviton,18,0.0355,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,unm,382,0.7535,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,conservatives,0,0,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,adj2008_georgian_politics,0,0,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81004,81004,81004,81,ქობულეთი,4,christian_democrats_2008,85,0.1677,1371,530,175,432,0.3866,0.1276,0.3151,23,0.0434
81005,81005,81005,81,ქობულეთი,5,adj2008_united_communist,4,0.0172,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,adj2008_kartuli_dasi,7,0.03,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,industry_sakartvelo,2,0.0086,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,adj2008_chven_tviton,4,0.0172,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,unm,159,0.6824,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,conservatives,0,0,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,adj2008_georgian_politics,0,0,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81005,81005,81005,81,ქობულეთი,5,christian_democrats_2008,57,0.2446,701,239,109,194,0.3409,0.1555,0.2767,6,0.0251
81006,81006,81006,81,ქობულეთი,6,adj2008_united_communist,2,0.0083,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,adj2008_kartuli_dasi,3,0.0125,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,industry_sakartvelo,2,0.0083,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,adj2008_chven_tviton,2,0.0083,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,unm,207,0.8625,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,conservatives,0,0,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,adj2008_georgian_politics,0,0,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81006,81006,81006,81,ქობულეთი,6,christian_democrats_2008,24,0.1,532,253,63,192,0.4756,0.1184,0.3609,13,0.0514
81007,81007,81007,81,ქობულეთი,7,adj2008_united_communist,9,0.0217,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,adj2008_kartuli_dasi,10,0.0241,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,industry_sakartvelo,7,0.0169,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,adj2008_chven_tviton,12,0.0289,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,unm,302,0.7277,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,conservatives,0,0,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,adj2008_georgian_politics,0,0,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81007,81007,81007,81,ქობულეთი,7,christian_democrats_2008,75,0.1807,1253,433,137,317,0.3456,0.1093,0.253,18,0.0416
81008,81008,81008,81,ქობულეთი,8,adj2008_united_communist,2,0.0074,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,adj2008_kartuli_dasi,6,0.0221,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,industry_sakartvelo,7,0.0258,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,adj2008_chven_tviton,12,0.0443,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,unm,168,0.6199,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,conservatives,0,0,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,adj2008_georgian_politics,0,0,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81008,81008,81008,81,ქობულეთი,8,christian_democrats_2008,76,0.2804,774,281,102,200,0.363,0.1318,0.2584,9,0.032
81009,81009,81009,81,ქობულეთი,9,adj2008_united_communist,6,0.0119,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,adj2008_kartuli_dasi,9,0.0178,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,industry_sakartvelo,7,0.0138,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,adj2008_chven_tviton,24,0.0474,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,unm,385,0.7609,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,conservatives,0,0,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,adj2008_georgian_politics,0,0,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81009,81009,81009,81,ქობულეთი,9,christian_democrats_2008,75,0.1482,1245,539,146,436,0.4329,0.1173,0.3502,15,0.0278
81010,81010,81010,81,ქობულეთი,10,adj2008_united_communist,12,0.0209,1328,587,185,458,0.442,0.1393,0.3449,12,0.0204
