precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79005,79005,patriots,ჯუმბერ ტაკიძე,11,0.0182,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,labour,მარიამი გურგენიძე,5,0.0083,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,victorious_georgia,კახაბერ სირაბიძე,2,0.0033,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,alliance,გოჩა გუგუნავა,6,0.0099,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,free_georgia,სულიკო მიქელაძე,1,0.0017,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,citizens,გიორგი მასალკინი,16,0.0265,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,agmashenebeli,ბექა დიასამიძე,21,0.0348,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,gd,ტიტე აროშიძე,207,0.3427,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,georgian_idea,ირაკლი ცეცხლაძე,5,0.0083,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,conservatives,ვლადიმერ ურუშაძე,4,0.0066,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,georgian_march,მიხეილ მახარაძე,10,0.0166,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,lelo,გენადი თებიძე,56,0.0927,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79006,79006,european_georgia,ვახტანგ კალოიანი,41,0.0556,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,democratic_movement,გიორგი ცინცქილაძე,10,0.0136,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,tribuna,შალვა მაღრაძე,2,0.0027,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,unm,გიორგი კირთაძე,184,0.2493,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,patriots,ჯუმბერ ტაკიძე,10,0.0136,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,labour,მარიამი გურგენიძე,3,0.0041,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,georgian_choice,რუსლან სალაძე,2,0.0027,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,alliance,გოჩა გუგუნავა,29,0.0393,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,free_georgia,სულიკო მიქელაძე,2,0.0027,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,citizens,გიორგი მასალკინი,30,0.0407,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,justice,მირიან პაპუნიძე,10,0.0136,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,agmashenebeli,ბექა დიასამიძე,21,0.0285,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,gd,ტიტე აროშიძე,336,0.4553,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,georgian_idea,ირაკლი ცეცხლაძე,4,0.0054,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,conservatives,ვლადიმერ ურუშაძე,16,0.0217,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,georgian_march,მიხეილ მახარაძე,7,0.0095,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,lelo,გენადი თებიძე,29,0.0393,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79006,79006,face_plus,თენგიზ რუხაძე,2,0.0027,1491,777,201,531,0.5211,0.1348,0.3561,37,0.0476
79007,79007,european_georgia,ვახტანგ კალოიანი,34,0.0511,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,democratic_movement,გიორგი ცინცქილაძე,8,0.012,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,tribuna,შალვა მაღრაძე,1,0.0015,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,unm,გიორგი კირთაძე,184,0.2767,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,patriots,ჯუმბერ ტაკიძე,42,0.0632,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,labour,მარიამი გურგენიძე,2,0.003,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,victorious_georgia,კახაბერ სირაბიძე,2,0.003,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,alliance,გოჩა გუგუნავა,22,0.0331,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,free_georgia,სულიკო მიქელაძე,6,0.009,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,citizens,გიორგი მასალკინი,12,0.018,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,justice,მირიან პაპუნიძე,2,0.003,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,agmashenebeli,ბექა დიასამიძე,17,0.0256,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,gd,ტიტე აროშიძე,294,0.4421,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,georgian_idea,ირაკლი ცეცხლაძე,4,0.006,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
