district_id,district_name_ka,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
27,მცხეთის,gd,დიმიტრი ხუნდაძე,17581,0.6059,45926,30114,11820,24764,44402,1524,0.6557,0.2574,0.5392,946,0.0314
27,მცხეთის,labour,ვაჟა რაზიკაშვილი,405,0.014,45926,30114,11820,24764,44402,1524,0.6557,0.2574,0.5392,946,0.0314
27,მცხეთის,new_rights_2012,მურად ჩხაიძე,122,0.0042,45926,30114,11820,24764,44402,1524,0.6557,0.2574,0.5392,946,0.0314
27,მცხეთის,unm,ანდრო კალანდაძე,10103,0.3482,45926,30114,11820,24764,44402,1524,0.6557,0.2574,0.5392,946,0.0314
28,დუშეთის,fair_georgia_2012,თამაზ ბედუკაძე,61,0.0038,26940,16687,6999,14069,26458,482,0.6194,0.2598,0.5222,467,0.028
28,დუშეთის,free_georgia,ალექსი კობაიძე,25,0.0015,26940,16687,6999,14069,26458,482,0.6194,0.2598,0.5222,467,0.028
28,დუშეთის,gd,ერეკლე ტრიპოლსკი,10005,0.6188,26940,16687,6999,14069,26458,482,0.6194,0.2598,0.5222,467,0.028
28,დუშეთის,labour,შალვა ნათელაშვილი,921,0.057,26940,16687,6999,14069,26458,482,0.6194,0.2598,0.5222,467,0.028
28,დუშეთის,new_rights_2012,ვეფხვია ბოდაველი,94,0.0058,26940,16687,6999,14069,26458,482,0.6194,0.2598,0.5222,467,0.028
28,დუშეთის,unm,ნინო ხუციშვილი,5063,0.3131,26940,16687,6999,14069,26458,482,0.6194,0.2598,0.5222,467,0.028
29,ყაზბეგის,christian_democrats_2012,ვაჟა მარსაგიშვილი,85,0.0246,5960,3490,1317,2964,5810,150,0.5856,0.221,0.4973,23,0.0066
29,ყაზბეგის,free_georgia,ზვიად ჩიტიშვილი,3,0.0009,5960,3490,1317,2964,5810,150,0.5856,0.221,0.4973,23,0.0066
29,ყაზბეგის,future_georgia,ნატვრისა ბურდული,2,0.0006,5960,3490,1317,2964,5810,150,0.5856,0.221,0.4973,23,0.0066
29,ყაზბეგის,gd,მირიან წიკლაური,2391,0.6916,5960,3490,1317,2964,5810,150,0.5856,0.221,0.4973,23,0.0066
29,ყაზბეგის,labour,ნუგზარ გიგაური,0,0,5960,3490,1317,2964,5810,150,0.5856,0.221,0.4973,23,0.0066
29,ყაზბეგის,unm,გოჩა მალანია,976,0.2823,5960,3490,1317,2964,5810,150,0.5856,0.221,0.4973,23,0.0066
30,კასპის,christian_democrats_2012,ივანე ივანიშვილი,486,0.0204,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
30,კასპის,fair_georgia_2012,ნოდარ ბულბულაშვილი,120,0.005,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
30,კასპის,free_georgia,ლაშა ფავლენიშვილი,52,0.0022,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
30,კასპის,gd,დავით ონოფრიშვილი,13122,0.5516,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
30,კასპის,labour,მამუკა სალამაშვილი,255,0.0107,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
30,კასპის,new_rights_2012,დავით ციხისთავი,145,0.0061,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
30,კასპის,unm,კახაბერ ხაჩირაშვილი,9607,0.4039,40602,24627,10528,21084,40367,235,0.6065,0.2593,0.5193,763,0.031
32,გორის,christian_democrats_2012,ზურაბ როსებაშვილი,2085,0.0301,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,fair_georgia_2012,გივი სადაღაშვილი,287,0.0041,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,free_georgia,გიორგი ამაშუკელი,235,0.0034,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,freedom_gamsakhurdia,ზაზა მეზვრიშვილი,143,0.0021,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,gd,მალხაზ ვახტანგაშვილი,32894,0.4743,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,labour,მალხაზ მამესწარაშვილი,1067,0.0154,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,new_rights_2012,იოსებ ბორცვაძე,606,0.0087,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
32,გორის,unm,გიორგი ტატიშვილი,32033,0.4619,118354,72208,29102,58500,112291,6063,0.6101,0.2459,0.4943,2711,0.0375
33,ქარელის,christian_democrats_2012,დათო ვარძელაშვილი,1331,0.0599,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,fair_georgia_2012,დალი რუსაშვილი,98,0.0044,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,free_georgia,ხათუნა მაისურაძე,161,0.0072,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,freedom_gamsakhurdia,გენადი მამაგულაშვილი,69,0.0031,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,gd,ლერი ხაბელოვი,11279,0.5075,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,labour,კობა მუგასაშვილი,336,0.0151,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,new_rights_2012,დავით ბერუაშვილი,101,0.0045,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,unm,ილია ბურჯანაძე,8812,0.3965,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
33,ქარელის,workers_socialist,ელგუჯა გაჩეჩილაძე,39,0.0018,39062,23049,10475,20154,37572,1490,0.5901,0.2682,0.5159,755,0.0328
35,ხაშურის,christian_democrats_2012,ეკატერინე მჭედლიშვილი,707,0.0257,50987,28802,11084,23332,50323,664,0.5649,0.2174,0.4576,1150,0.0399
35,ხაშურის,fair_georgia_2012,რამაზ ახალკაცი,178,0.0065,50987,28802,11084,23332,50323,664,0.5649,0.2174,0.4576,1150,0.0399
35,ხაშურის,free_georgia,რუსუდან მუმლაძე-ავალიანი,1142,0.0415,50987,28802,11084,23332,50323,664,0.5649,0.2174,0.4576,1150,0.0399
35,ხაშურის,gd,ვალერი გელაშვილი,15902,0.5775,50987,28802,11084,23332,50323,664,0.5649,0.2174,0.4576,1150,0.0399
35,ხაშურის,new_rights_2012,მაია ახალკაცი,352,0.0128,50987,28802,11084,23332,50323,664,0.5649,0.2174,0.4576,1150,0.0399
35,ხაშურის,unm,სერგო ქიტიაშვილი,9256,0.3361,50987,28802,11084,23332,50323,664,0.5649,0.2174,0.4576,1150,0.0399
36,ბორჯომის,christian_democrats_2012,მურმან ბლიაძე,363,0.0207,27750,18022,7726,16072,27567,183,0.6494,0.2784,0.5792,439,0.0244
36,ბორჯომის,free_georgia,დავით ნოზაძე,412,0.0235,27750,18022,7726,16072,27567,183,0.6494,0.2784,0.5792,439,0.0244
36,ბორჯომის,gd,გედევან ფოფხაძე,10183,0.5801,27750,18022,7726,16072,27567,183,0.6494,0.2784,0.5792,439,0.0244
36,ბორჯომის,labour,გივი მჭედლიშვილი,138,0.0079,27750,18022,7726,16072,27567,183,0.6494,0.2784,0.5792,439,0.0244
36,ბორჯომის,new_rights_2012,რომანოზ ახვლედიანი,45,0.0026,27750,18022,7726,16072,27567,183,0.6494,0.2784,0.5792,439,0.0244
36,ბორჯომის,unm,მამუკა ხვედელიანი,6414,0.3654,27750,18022,7726,16072,27567,183,0.6494,0.2784,0.5792,439,0.0244
37,ახალციხის,free_georgia,რევაზ სამსონიძე,151,0.0064,36947,24061,10013,20125,36407,540,0.6512,0.271,0.5447,594,0.0247
37,ახალციხის,gd,გურამ კუტალაძე,4223,0.1803,36947,24061,10013,20125,36407,540,0.6512,0.271,0.5447,594,0.0247
37,ახალციხის,new_rights_2012,მალხაზ გოგოლაძე,223,0.0095,36947,24061,10013,20125,36407,540,0.6512,0.271,0.5447,594,0.0247
37,ახალციხის,unm,ვაჟა ჩიტაშვილი,18826,0.8037,36947,24061,10013,20125,36407,540,0.6512,0.271,0.5447,594,0.0247
38,ადიგენის,gd,ბიძინა გუჯაბიძე,2561,0.2524,15394,10712,4024,8972,15278,116,0.6959,0.2614,0.5828,470,0.0439
38,ადიგენის,unm,ზურაბ ჩილინგარაშვილი,7584,0.7476,15394,10712,4024,8972,15278,116,0.6959,0.2614,0.5828,470,0.0439
39,ასპინძის,gd,თემურ მაისურაძე,1589,0.2165,10403,7612,3183,6614,10307,96,0.7317,0.306,0.6358,239,0.0314
39,ასპინძის,new_rights_2012,გია ჭელიშვილი,193,0.0263,10403,7612,3183,6614,10307,96,0.7317,0.306,0.6358,239,0.0314
39,ასპინძის,unm,ტარიელ ლონდარიძე,5559,0.7573,10403,7612,3183,6614,10307,96,0.7317,0.306,0.6358,239,0.0314
40,ახალქალაქის,christian_democrats_2012,სოსო ბალახაძე,207,0.0096,41745,22328,10630,18864,40814,931,0.5349,0.2546,0.4519,674,0.0302
40,ახალქალაქის,free_georgia,კარინე ბარსეგიანი,80,0.0037,41745,22328,10630,18864,40814,931,0.5349,0.2546,0.4519,674,0.0302
40,ახალქალაქის,gd,ნორიკ კარაპეტიან,4330,0.2013,41745,22328,10630,18864,40814,931,0.5349,0.2546,0.4519,674,0.0302
40,ახალქალაქის,new_rights_2012,გრიგორ მნაცაკანიან,154,0.0072,41745,22328,10630,18864,40814,931,0.5349,0.2546,0.4519,674,0.0302
40,ახალქალაქის,unm,სამველ პეტროსიანი,16714,0.777,41745,22328,10630,18864,40814,931,0.5349,0.2546,0.4519,674,0.0302
40,ახალქალაქის,workers_socialist,ხაჩატურ ვართანიანცი,26,0.0012,41745,22328,10630,18864,40814,931,0.5349,0.2546,0.4519,674,0.0302
41,ნინოწმინდის,free_georgia,ედუარდი ქოჩარიან,61,0.0046,23033,13708,6206,12217,22811,222,0.5951,0.2694,0.5304,467,0.0341
41,ნინოწმინდის,gd,ალბერტ ნურბეგიან,1962,0.1493,23033,13708,6206,12217,22811,222,0.5951,0.2694,0.5304,467,0.0341
41,ნინოწმინდის,new_rights_2012,მარტინ მღდესიან,136,0.0103,23033,13708,6206,12217,22811,222,0.5951,0.2694,0.5304,467,0.0341
41,ნინოწმინდის,unm,ენზელ მკოიან,10983,0.8357,23033,13708,6206,12217,22811,222,0.5951,0.2694,0.5304,467,0.0341
43,ონის,christian_democrats_2012,შოთა ჩიხრაძე,54,0.012,7091,4674,2319,4167,6885,206,0.6591,0.327,0.5876,141,0.0302
43,ონის,gd,თამაზ ჯაფარიძე,2276,0.5048,7091,4674,2319,4167,6885,206,0.6591,0.327,0.5876,141,0.0302
43,ონის,labour,ზაზა ნატბელაძე,6,0.0013,7091,4674,2319,4167,6885,206,0.6591,0.327,0.5876,141,0.0302
43,ონის,new_rights_2012,ზაზა ისაკაძე,32,0.0071,7091,4674,2319,4167,6885,206,0.6591,0.327,0.5876,141,0.0302
43,ონის,sports_union_2012,ავთანდილ მაისურაძე,12,0.0027,7091,4674,2319,4167,6885,206,0.6591,0.327,0.5876,141,0.0302
43,ონის,unm,ვალერიან გავაშელი,2129,0.4722,7091,4674,2319,4167,6885,206,0.6591,0.327,0.5876,141,0.0302
44,ამბროლაურის,christian_democrats_2012,აკაკი ვაჩაძე,169,0.0194,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
44,ამბროლაურის,free_georgia,გიორგი სამხარაძე,36,0.0041,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
44,ამბროლაურის,gd,დავით დარახველიძე,4058,0.4666,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
44,ამბროლაურის,labour,თენგიზ გოგორელიანი,110,0.0126,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
44,ამბროლაურის,new_rights_2012,გოჩა დონაძე,125,0.0144,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
44,ამბროლაურის,sports_union_2012,ედიშერ მაჩაიძე,15,0.0017,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
44,ამბროლაურის,unm,გოჩა ენუქიძე,4184,0.4811,12246,8935,4785,8145,12111,135,0.7296,0.3907,0.6651,219,0.0245
45,ცაგერის,christian_democrats_2012,კარლო გვიშიანი,239,0.0294,12090,8368,4735,7570,11962,128,0.6921,0.3916,0.6261,198,0.0237
45,ცაგერის,free_georgia,როსტომ თვარაძე,13,0.0016,12090,8368,4735,7570,11962,128,0.6921,0.3916,0.6261,198,0.0237
45,ცაგერის,gd,მამუკა ჩაჩხიანი,2882,0.3543,12090,8368,4735,7570,11962,128,0.6921,0.3916,0.6261,198,0.0237
45,ცაგერის,unm,სერგო ხაბულიანი,4992,0.6136,12090,8368,4735,7570,11962,128,0.6921,0.3916,0.6261,198,0.0237
45,ცაგერის,workers_socialist,ჯენერი სილაგაძე,9,0.0011,12090,8368,4735,7570,11962,128,0.6921,0.3916,0.6261,198,0.0237
46,ლენტეხის,christian_democrats_2012,ირინა კონდრატიევა,52,0.0131,6113,4068,2199,3721,5988,125,0.6655,0.3597,0.6087,94,0.0231
46,ლენტეხის,free_georgia,ამირან გარდაფხაძე,5,0.0013,6113,4068,2199,3721,5988,125,0.6655,0.3597,0.6087,94,0.0231
46,ლენტეხის,gd,გია გაზდელიანი,1100,0.2769,6113,4068,2199,3721,5988,125,0.6655,0.3597,0.6087,94,0.0231
46,ლენტეხის,new_rights_2012,მირიან ლიპარტელიანი,36,0.0091,6113,4068,2199,3721,5988,125,0.6655,0.3597,0.6087,94,0.0231
46,ლენტეხის,unm,გოგი ლიპარტელიანი,2780,0.6997,6113,4068,2199,3721,5988,125,0.6655,0.3597,0.6087,94,0.0231
47,მესტიის,christian_democrats_2012,რამაზი გერლიანი,289,0.0503,8799,5884,2802,5243,8469,330,0.6687,0.3184,0.5959,113,0.0192
47,მესტიის,future_georgia,მაიზერ გელოვანი,11,0.0019,8799,5884,2802,5243,8469,330,0.6687,0.3184,0.5959,113,0.0192
47,მესტიის,gd,ვიქტორ ჯაფარიძე,2859,0.4973,8799,5884,2802,5243,8469,330,0.6687,0.3184,0.5959,113,0.0192
47,მესტიის,labour,ფიქრია ავალიანი,20,0.0035,8799,5884,2802,5243,8469,330,0.6687,0.3184,0.5959,113,0.0192
47,მესტიის,unm,კანდიდ კვიციანი,2570,0.447,8799,5884,2802,5243,8469,330,0.6687,0.3184,0.5959,113,0.0192
48,ხარაგაულის,christian_democrats_2012,გიორგი თაბუკაშვილი,480,0.0324,20438,15215,6759,13612,20328,110,0.7444,0.3307,0.666,409,0.0269
48,ხარაგაულის,free_georgia,გულადი ყრუაშვილი,190,0.0128,20438,15215,6759,13612,20328,110,0.7444,0.3307,0.666,409,0.0269
48,ხარაგაულის,gd,ნოდარი ებანოიძე,7076,0.4782,20438,15215,6759,13612,20328,110,0.7444,0.3307,0.666,409,0.0269
48,ხარაგაულის,labour,პარმენი ბუაძე,73,0.0049,20438,15215,6759,13612,20328,110,0.7444,0.3307,0.666,409,0.0269
48,ხარაგაულის,unm,მამუკა ჭყოიძე,6977,0.4715,20438,15215,6759,13612,20328,110,0.7444,0.3307,0.666,409,0.0269
49,თერჯოლის,christian_democrats_2012,გიორგი გიორგაძე,695,0.0293,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
49,თერჯოლის,fair_georgia_2012,ზურაბ ჯაბიძე,104,0.0044,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
49,თერჯოლის,free_georgia,იაზონ აბულაძე,72,0.003,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
49,თერჯოლის,gd,ზაალი გოგსაძე,10767,0.4545,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
49,თერჯოლის,labour,მერაბი ჭუმბურიძე,162,0.0068,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
49,თერჯოლის,new_rights_2012,ამირან სოფრომაძე,334,0.0141,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
49,თერჯოლის,unm,კახა ბუცხრიკიძე,11558,0.4878,35728,24436,8965,20393,34711,1017,0.6839,0.2509,0.5708,696,0.0285
50,საჩხერის,fair_georgia_2012,დავითი მოდებაძე,51,0.0015,44608,34154,14302,29634,44184,424,0.7656,0.3206,0.6643,431,0.0126
50,საჩხერის,gd,მანანა კობახიძე,31248,0.9271,44608,34154,14302,29634,44184,424,0.7656,0.3206,0.6643,431,0.0126
50,საჩხერის,labour,დავითი მჟავანაძე,55,0.0016,44608,34154,14302,29634,44184,424,0.7656,0.3206,0.6643,431,0.0126
50,საჩხერის,unm,ზურაბ ცერცვაძე,2352,0.0698,44608,34154,14302,29634,44184,424,0.7656,0.3206,0.6643,431,0.0126
51,ზესტაფონის,christian_democrats_2012,მალხაზი ჯანჯღავა,496,0.0134,57420,38127,15949,33347,57050,370,0.664,0.2778,0.5808,975,0.0256
51,ზესტაფონის,fair_georgia_2012,ლუიზა უგრეხელიძე,71,0.0019,57420,38127,15949,33347,57050,370,0.664,0.2778,0.5808,975,0.0256
51,ზესტაფონის,gd,გიორგი ქავთარაძე,21431,0.5786,57420,38127,15949,33347,57050,370,0.664,0.2778,0.5808,975,0.0256
51,ზესტაფონის,labour,დავითი გამცემლიძე,324,0.0087,57420,38127,15949,33347,57050,370,0.664,0.2778,0.5808,975,0.0256
51,ზესტაფონის,new_rights_2012,კახა შავგულიძე,696,0.0188,57420,38127,15949,33347,57050,370,0.664,0.2778,0.5808,975,0.0256
51,ზესტაფონის,unm,ზურაბ ბუცხრიკიძე,14020,0.3785,57420,38127,15949,33347,57050,370,0.664,0.2778,0.5808,975,0.0256
52,ბაღდათის,gd,არჩილ კბილაშვილი,7044,0.493,23484,14881,6283,12750,23360,124,0.6337,0.2675,0.5429,575,0.0386
52,ბაღდათის,labour,როლანდ ლომინაძე,157,0.011,23484,14881,6283,12750,23360,124,0.6337,0.2675,0.5429,575,0.0386
52,ბაღდათის,new_rights_2012,ბენედიქტე გეგეჭკორი,123,0.0086,23484,14881,6283,12750,23360,124,0.6337,0.2675,0.5429,575,0.0386
52,ბაღდათის,unm,თემურ კოხოძე,6963,0.4874,23484,14881,6283,12750,23360,124,0.6337,0.2675,0.5429,575,0.0386
53,ვანის,fair_georgia_2012,ომარ ცხვარაძე,79,0.0047,26931,17395,7330,14772,26818,113,0.6459,0.2722,0.5485,628,0.0361
53,ვანის,free_georgia,გივი ლორთქიფანიძე,187,0.0112,26931,17395,7330,14772,26818,113,0.6459,0.2722,0.5485,628,0.0361
53,ვანის,gd,გოდერძი ტყეშელაშვილი,6040,0.3607,26931,17395,7330,14772,26818,113,0.6459,0.2722,0.5485,628,0.0361
53,ვანის,labour,ვარლამი ნაცვალაძე,122,0.0073,26931,17395,7330,14772,26818,113,0.6459,0.2722,0.5485,628,0.0361
53,ვანის,new_rights_2012,ხათუნა მესხი,271,0.0162,26931,17395,7330,14772,26818,113,0.6459,0.2722,0.5485,628,0.0361
53,ვანის,unm,პაატა ლეჟავა,10044,0.5999,26931,17395,7330,14772,26818,113,0.6459,0.2722,0.5485,628,0.0361
54,სამტრედიის,christian_democrats_2012,მიხეილ ლეჟავა,491,0.0158,48608,31932,13670,27487,48362,246,0.6569,0.2812,0.5655,770,0.0241
54,სამტრედიის,free_georgia,დავით ნადირაძე,72,0.0023,48608,31932,13670,27487,48362,246,0.6569,0.2812,0.5655,770,0.0241
54,სამტრედიის,gd,კახა კალაძე,16687,0.5363,48608,31932,13670,27487,48362,246,0.6569,0.2812,0.5655,770,0.0241
54,სამტრედიის,new_rights_2012,ლევანი ბუაძე,200,0.0064,48608,31932,13670,27487,48362,246,0.6569,0.2812,0.5655,770,0.0241
54,სამტრედიის,unm,მერაბი ჯანელიძე,13663,0.4391,48608,31932,13670,27487,48362,246,0.6569,0.2812,0.5655,770,0.0241
55,ხონის,christian_democrats_2012,გია ხალიჩავა,252,0.0161,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
55,ხონის,fair_georgia_2012,ნინო ხაჟომია,61,0.0039,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
55,ხონის,free_georgia,ბიქტორ შერმადინი,48,0.0031,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
55,ხონის,gd,ნიკოლოზ სანოძე,7332,0.469,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
55,ხონის,labour,რამინი /გელა/ რუხაძე,122,0.0078,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
55,ხონის,new_rights_2012,ილია ყუფარაძე,198,0.0127,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
55,ხონის,unm,დავით ჭავჭანიძე,7621,0.4875,24827,16106,6889,13602,24231,596,0.6487,0.2775,0.5479,447,0.0278
56,ჭიათურის,christian_democrats_2012,ლელა ცერცვაძე,418,0.0145,45540,29724,12990,26436,45226,314,0.6527,0.2852,0.5805,730,0.0246
56,ჭიათურის,gd,მალხაზ წერეთელი,20564,0.7115,45540,29724,12990,26436,45226,314,0.6527,0.2852,0.5805,730,0.0246
56,ჭიათურის,labour,ზაალ ნემსაძე,95,0.0033,45540,29724,12990,26436,45226,314,0.6527,0.2852,0.5805,730,0.0246
56,ჭიათურის,unm,პროკოფ ჩიკვილაძე,7824,0.2707,45540,29724,12990,26436,45226,314,0.6527,0.2852,0.5805,730,0.0246
57,ტყიბულის,christian_democrats_2012,რამაზი სანიკიძე,282,0.0195,24005,14937,8372,13622,23841,164,0.6222,0.3488,0.5675,431,0.0289
57,ტყიბულის,fair_georgia_2012,ნინო ბახუტაშვილი,110,0.0076,24005,14937,8372,13622,23841,164,0.6222,0.3488,0.5675,431,0.0289
57,ტყიბულის,gd,ელისო ჩაფიძე,7516,0.5203,24005,14937,8372,13622,23841,164,0.6222,0.3488,0.5675,431,0.0289
57,ტყიბულის,unm,პავლე კუბლაშვილი,6538,0.4526,24005,14937,8372,13622,23841,164,0.6222,0.3488,0.5675,431,0.0289
58,წყალტუბოს,christian_democrats_2012,პავლე კიკალიშვილი,1027,0.0344,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,fair_georgia_2012,მაია იობიძე,117,0.0039,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,free_georgia,ავთანდილი იოსელიანი,114,0.0038,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,gd,პაატა ზაქარეიშვილი,12213,0.4086,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,labour,გურამ არჩვაძე,514,0.0172,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,ndp_2012,მიხეილ ჟორჟოლიანი,156,0.0052,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,new_rights_2012,გიორგი ასათიანი,313,0.0105,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
58,წყალტუბოს,unm,აკაკი ბობოხიძე,15436,0.5164,53755,31250,13815,26514,53323,432,0.5813,0.257,0.4932,1004,0.0321
59,ქუთაისის,christian_democrats_2012,გიორგი ახვლედიანი,5123,0.0586,167045,90752,39392,75595,162732,4313,0.5433,0.2358,0.4525,2873,0.0317
59,ქუთაისის,gd,გუბაზ სანიკიძე,47442,0.5423,167045,90752,39392,75595,162732,4313,0.5433,0.2358,0.4525,2873,0.0317
59,ქუთაისის,labour,სამსონი გუგავა,1348,0.0154,167045,90752,39392,75595,162732,4313,0.5433,0.2358,0.4525,2873,0.0317
59,ქუთაისის,ndp_2012,შოთა ინანეიშვილი,254,0.0029,167045,90752,39392,75595,162732,4313,0.5433,0.2358,0.4525,2873,0.0317
59,ქუთაისის,new_rights_2012,მამუკა მღვდელაძე,1042,0.0119,167045,90752,39392,75595,162732,4313,0.5433,0.2358,0.4525,2873,0.0317
59,ქუთაისის,unm,გიორგი თევდორაძე,32277,0.3689,167045,90752,39392,75595,162732,4313,0.5433,0.2358,0.4525,2873,0.0317
60,ოზურგეთის,christian_democrats_2012,კახაბერ ღლონტი,994,0.0236,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
60,ოზურგეთის,free_georgia,კახა ბურჯალიანი,125,0.003,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
60,ოზურგეთის,gd,ზვიად კვაჭანტირაძე,24552,0.5829,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
60,ოზურგეთის,kostava_society,ემზარ მახარაძე,111,0.0026,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
60,ოზურგეთის,labour,დავით მამალაძე,370,0.0088,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
60,ოზურგეთის,new_rights_2012,ლევან კალანდაძე,172,0.0041,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
60,ოზურგეთის,unm,რამაზ ნიკოლაიშვილი,15794,0.375,64613,43293,19753,37815,64365,248,0.67,0.3057,0.5853,1124,0.026
61,ლანჩხუთის,free_georgia,მინდია კეჭაყმაძე,91,0.0042,30263,22113,10087,19513,30130,133,0.7307,0.3333,0.6448,606,0.0274
61,ლანჩხუთის,gd,თეიმურაზი ჩხაიძე,13380,0.6228,30263,22113,10087,19513,30130,133,0.7307,0.3333,0.6448,606,0.0274
61,ლანჩხუთის,new_rights_2012,ბადრი გვარჯალაძე,153,0.0071,30263,22113,10087,19513,30130,133,0.7307,0.3333,0.6448,606,0.0274
61,ლანჩხუთის,unm,გიორგი გოგუაძე,7858,0.3658,30263,22113,10087,19513,30130,133,0.7307,0.3333,0.6448,606,0.0274
62,ჩოხატაურის,free_georgia,გუბაზი მეგრელიძე,66,0.0051,19257,13633,6140,12024,18809,448,0.708,0.3188,0.6244,579,0.0425
62,ჩოხატაურის,gd,თეიმურაზ ჭკუასელი,6674,0.5119,19257,13633,6140,12024,18809,448,0.708,0.3188,0.6244,579,0.0425
62,ჩოხატაურის,new_rights_2012,გელა ლომინეიშვილი,199,0.0153,19257,13633,6140,12024,18809,448,0.708,0.3188,0.6244,579,0.0425
62,ჩოხატაურის,unm,მანანა ჯინჭარაძე,6098,0.4677,19257,13633,6140,12024,18809,448,0.708,0.3188,0.6244,579,0.0425
63,აბაშის,christian_democrats_2012,გელა კაჭარავა,368,0.0259,22122,14606,6542,12787,22024,98,0.6602,0.2957,0.578,382,0.0262
63,აბაშის,fair_georgia_2012,გია თურქია,57,0.004,22122,14606,6542,12787,22024,98,0.6602,0.2957,0.578,382,0.0262
63,აბაშის,free_georgia,ბადრი კუპრეიშვილი,57,0.004,22122,14606,6542,12787,22024,98,0.6602,0.2957,0.578,382,0.0262
63,აბაშის,future_georgia,დავით კარანაძე,24,0.0017,22122,14606,6542,12787,22024,98,0.6602,0.2957,0.578,382,0.0262
