precinct_id,district_id,vote_type,district_name_en,precinct_number,registered,voted,turnout_pct,voted_noon,voted_5pm,main_list,special_list,noon_pct,five_pct,invalid_ballots,invalid_pct
40022,40,pr,Akhalkalaki,22,241,177,0.73444,0,130,232,1,0,0.539419,0,0
40023,40,pr,Akhalkalaki,23,82,69,0.841463,29,62,74,8,0.353659,0.756098,3,0.043478
40024,40,pr,Akhalkalaki,24,1871,1830,0.978087,879,951,1871,0,0.469802,0.508284,11,0.006011
40025,40,pr,Akhalkalaki,25,1443,1257,0.871102,194,668,1428,15,0.134442,0.462924,27,0.02148
40026,40,pr,Akhalkalaki,26,419,385,0.918854,150,360,388,31,0.357995,0.859189,9,0.023377
40027,40,pr,Akhalkalaki,27,296,296,1,157,256,294,2,0.530405,0.864865,0,0
40028,40,pr,Akhalkalaki,28,483,430,0.890269,180,360,479,4,0.372671,0.745342,0,0
40029,40,pr,Akhalkalaki,29,498,478,0.959839,170,360,487,11,0.341365,0.722892,2,0.004184
40030,40,pr,Akhalkalaki,30,435,406,0.933333,60,250,435,0,0.137931,0.574713,10,0.024631
40031,40,pr,Akhalkalaki,31,869,823,0.947066,250,623,863,6,0.287687,0.716916,15,0.018226
40032,40,pr,Akhalkalaki,32,600,557,0.928333,150,350,588,12,0.25,0.583333,49,0.087971
40033,40,pr,Akhalkalaki,33,140,135,0.964286,52,107,134,6,0.371429,0.764286,0,0
40034,40,pr,Akhalkalaki,34,1259,1246,0.989674,300,754,1259,0,0.238284,0.598888,81,0.065008
40035,40,pr,Akhalkalaki,35,1112,1106,0.994604,330,907,1102,10,0.296763,0.815647,114,0.103074
40036,40,pr,Akhalkalaki,36,412,412,1,150,320,412,7,0.364078,0.776699,0,0
40037,40,pr,Akhalkalaki,37,832,697,0.83774,200,600,811,21,0.240385,0.721154,21,0.030129
40038,40,pr,Akhalkalaki,38,175,162,0.925714,32,80,173,2,0.182857,0.457143,24,0.148148
40039,40,pr,Akhalkalaki,39,71,61,0.859155,42,61,70,1,0.591549,0.859155,0,0
40040,40,pr,Akhalkalaki,40,567,449,0.791887,120,310,554,13,0.21164,0.546737,1,0.002227
40041,40,pr,Akhalkalaki,41,44,36,0.818182,25,28,44,0,0.568182,0.636364,1,0.027778
40042,40,pr,Akhalkalaki,42,331,231,0.697885,60,212,329,2,0.181269,0.640483,1,0.004329
40043,40,pr,Akhalkalaki,43,386,331,0.857513,35,200,386,0,0.090674,0.518135,7,0.021148
40044,40,pr,Akhalkalaki,44,414,404,0.975845,130,320,402,12,0.31401,0.772947,24,0.059406
40045,40,pr,Akhalkalaki,45,413,400,0.968523,150,325,413,0,0.363196,0.786925,0,0
40046,40,pr,Akhalkalaki,46,639,609,0.953052,200,403,631,8,0.312989,0.630673,0,0
40047,40,pr,Akhalkalaki,47,170,152,0.894118,35,125,170,0,0.205882,0.735294,0,0
40048,40,pr,Akhalkalaki,48,121,85,0.702479,20,80,114,7,0.165289,0.661157,3,0.035294
40049,40,pr,Akhalkalaki,49,1523,1384,0.908733,385,1117,1519,4,0.252791,0.733421,1,0.000723
40050,40,pr,Akhalkalaki,50,324,302,0.932099,57,238,315,9,0.175926,0.734568,3,0.009934
40051,40,pr,Akhalkalaki,51,345,221,0.64058,61,203,341,13,0.176812,0.588406,10,0.045249
40052,40,pr,Akhalkalaki,52,111,108,0.972973,47,96,101,10,0.423423,0.864865,0,0
40053,40,pr,Akhalkalaki,53,87,61,0.701149,5,50,81,6,0.057471,0.574713,2,0.032787
40054,40,pr,Akhalkalaki,54,225,183,0.813333,80,175,218,7,0.355556,0.777778,2,0.010929
40055,40,pr,Akhalkalaki,55,707,696,0.984441,246,657,694,13,0.347949,0.929279,0,0
40056,40,pr,Akhalkalaki,56,640,610,0.953125,125,520,625,15,0.195312,0.8125,0,0
40057,40,pr,Akhalkalaki,57,116,113,0.974138,55,101,0,0,0.474138,0.87069,0,0
40058,40,pr,Akhalkalaki,58,102,100,0.980392,48,52,89,15,0.470588,0.509804,1,0.01
40059,40,pr,Akhalkalaki,59,852,687,0.806338,75,390,852,0,0.088028,0.457746,32,0.046579
40060,40,pr,Akhalkalaki,60,244,191,0.782787,32,150,240,4,0.131148,0.614754,6,0.031414
40061,40,pr,Akhalkalaki,61,368,288,0.782609,110,170,360,8,0.298913,0.461957,19,0.065972
40062,40,pr,Akhalkalaki,62,1307,1281,0.980107,540,1100,1306,1,0.41316,0.841622,0,0
40063,40,pr,Akhalkalaki,63,545,464,0.851376,125,410,531,14,0.229358,0.752294,0,0
40064,40,pr,Akhalkalaki,64,782,732,0.936061,100,400,765,25,0.127877,0.511509,4,0.005464
40065,40,pr,Akhalkalaki,65,429,360,0.839161,70,300,414,15,0.16317,0.699301,0,0
40066,40,pr,Akhalkalaki,66,707,500,0.707214,56,151,548,159,0.079208,0.213579,0,0
40067,40,pr,Akhalkalaki,67,908,289,0.318282,71,235,833,79,0.078194,0.258811,0,0
41001,41,pr,Ninotsminda,1,1494,1308,0.875502,180,750,1491,3,0.120482,0.502008,0,0
41002,41,pr,Ninotsminda,2,1624,1497,0.921798,340,850,1624,0,0.20936,0.523399,13,0.008684
41003,41,pr,Ninotsminda,3,1254,1006,0.802233,115,815,1254,0,0.091707,0.64992,15,0.014911
41004,41,pr,Ninotsminda,4,1305,1224,0.937931,0,650,1305,0,0,0.498084,12,0.009804
41005,41,pr,Ninotsminda,5,945,892,0.943915,200,520,945,0,0.21164,0.550265,13,0.014574
41006,41,pr,Ninotsminda,6,242,111,0.458678,25,93,242,0,0.103306,0.384298,1,0.009009
41007,41,pr,Ninotsminda,7,813,713,0.876999,88,468,813,0,0.108241,0.575646,22,0.030856
41008,41,pr,Ninotsminda,8,391,341,0.872123,50,260,391,0,0.127877,0.664962,0,0
41009,41,pr,Ninotsminda,9,900,810,0.9,175,650,900,0,0.194444,0.722222,37,0.045679
41010,41,pr,Ninotsminda,10,450,337,0.748889,80,221,450,0,0.177778,0.491111,0,0
41011,41,pr,Ninotsminda,11,475,399,0.84,15,320,475,0,0.031579,0.673684,22,0.055138
41012,41,pr,Ninotsminda,12,685,500,0.729927,152,380,685,0,0.221898,0.554745,3,0.006
41013,41,pr,Ninotsminda,13,131,100,0.763359,38,75,131,0,0.290076,0.572519,0,0
41014,41,pr,Ninotsminda,14,325,300,0.923077,97,271,325,0,0.298462,0.833846,1,0.003333
41015,41,pr,Ninotsminda,15,22,22,1,18,4,22,0,0.818182,0.181818,0,0
41016,41,pr,Ninotsminda,16,181,165,0.911602,60,131,181,0,0.331492,0.723757,10,0.060606
41017,41,pr,Ninotsminda,17,85,83,0.976471,50,81,85,0,0.588235,0.952941,0,0
41018,41,pr,Ninotsminda,18,1192,815,0.683725,201,538,1182,10,0.168624,0.451342,46,0.056442
41019,41,pr,Ninotsminda,19,479,427,0.891441,60,324,464,15,0.125261,0.676409,5,0.01171
41020,41,pr,Ninotsminda,20,206,191,0.927184,64,170,206,0,0.31068,0.825243,34,0.17801
41021,41,pr,Ninotsminda,21,983,952,0.968464,87,685,983,0,0.088505,0.696846,18,0.018908
41022,41,pr,Ninotsminda,22,430,383,0.890698,103,369,430,0,0.239535,0.85814,0,0
41023,41,pr,Ninotsminda,23,281,271,0.964413,105,235,281,0,0.373665,0.836299,6,0.02214
41024,41,pr,Ninotsminda,24,231,231,1,120,220,231,0,0.519481,0.952381,0,0
41025,41,pr,Ninotsminda,25,1403,1153,0.82181,107,520,1403,0,0.076265,0.370634,0,0
41026,41,pr,Ninotsminda,26,827,825,0.997582,252,600,827,0,0.304716,0.725514,0,0
41027,41,pr,Ninotsminda,27,603,568,0.941957,125,420,603,0,0.207297,0.696517,0,0
41028,41,pr,Ninotsminda,28,365,305,0.835616,0,242,365,0,0,0.663014,0,0
41029,41,pr,Ninotsminda,29,168,147,0.875,0,0,168,0,0,0,0,0
41030,41,pr,Ninotsminda,30,154,145,0.941558,30,118,154,0,0.194805,0.766234,2,0.013793
41031,41,pr,Ninotsminda,31,46,46,1,25,46,46,0,0.543478,1,0,0
41032,41,pr,Ninotsminda,32,1281,1281,1,0,0,1281,0,0,0,0,0
41033,41,pr,Ninotsminda,33,62,62,1,0,0,62,0,0,0,0,0
41034,41,pr,Ninotsminda,34,797,606,0.760351,102,418,797,0,0.12798,0.524467,3,0.00495
41035,41,pr,Ninotsminda,35,750,692,0.922667,120,430,750,90,0.16,0.573333,45,0.065029
41036,41,pr,Ninotsminda,36,58,49,0.844828,0,0,58,0,0,0,0,0
43001,43,pr,Oni,1,1541,854,0.554186,240,700,1534,115,0.155743,0.45425,6,0.007026
43002,43,pr,Oni,2,1454,700,0.481431,155,560,1459,119,0.106602,0.385144,12,0.017143
43003,43,pr,Oni,3,97,71,0.731959,22,41,87,10,0.226804,0.42268,0,0
43004,43,pr,Oni,4,336,188,0.559524,76,180,327,11,0.22619,0.535714,2,0.010638
43005,43,pr,Oni,5,166,116,0.698795,29,76,159,7,0.174699,0.457831,1,0.008621
43006,43,pr,Oni,6,95,67,0.705263,14,26,84,13,0.147368,0.273684,1,0.014925
43007,43,pr,Oni,7,7,21,3,12,13,31,6,1.714286,1.857143,0,0
43008,43,pr,Oni,8,228,129,0.565789,35,104,216,14,0.153509,0.45614,5,0.03876
43009,43,pr,Oni,9,292,155,0.530822,44,120,279,15,0.150685,0.410959,1,0.006452
43010,43,pr,Oni,10,240,163,0.679167,66,134,233,9,0.275,0.558333,1,0.006135
43011,43,pr,Oni,11,361,215,0.595568,58,159,353,10,0.160665,0.440443,0,0
43012,43,pr,Oni,12,103,67,0.650485,34,66,89,14,0.330097,0.640777,0,0
43013,43,pr,Oni,13,108,69,0.638889,15,69,100,8,0.138889,0.638889,0,0
43014,43,pr,Oni,14,95,52,0.547368,26,48,85,10,0.273684,0.505263,0,0
43015,43,pr,Oni,15,431,265,0.614849,89,249,420,11,0.206497,0.577726,1,0.003774
43016,43,pr,Oni,16,572,406,0.70979,120,285,556,16,0.20979,0.498252,0,0
43017,43,pr,Oni,17,477,290,0.607966,70,268,467,16,0.146751,0.561845,3,0.010345
43018,43,pr,Oni,18,63,38,0.603175,15,38,47,16,0.238095,0.603175,0,0
43019,43,pr,Oni,19,81,54,0.666667,15,40,76,5,0.185185,0.493827,0,0
43020,43,pr,Oni,20,1,89,89,30,50,104,121,30,50,0,0
43021,43,pr,Oni,21,221,112,0.506787,31,86,211,10,0.140271,0.38914,0,0
43022,43,pr,Oni,22,137,94,0.686131,48,87,125,12,0.350365,0.635036,3,0.031915
43023,43,pr,Oni,23,151,104,0.688742,67,101,140,11,0.443709,0.668874,0,0
44001,44,pr,Ambrolauri,1,391,201,0.514066,55,175,379,12,0.140665,0.44757,3,0.014925
44002,44,pr,Ambrolauri,2,576,346,0.600694,71,284,564,16,0.123264,0.493056,6,0.017341
44003,44,pr,Ambrolauri,3,499,343,0.687375,120,296,485,18,0.240481,0.593186,2,0.005831
44004,44,pr,Ambrolauri,4,518,331,0.638996,110,322,506,14,0.212355,0.621622,0,0
44005,44,pr,Ambrolauri,5,1134,681,0.600529,181,586,1145,67,0.159612,0.516755,20,0.029369
44006,44,pr,Ambrolauri,6,228,141,0.618421,45,139,219,11,0.197368,0.609649,0,0
44007,44,pr,Ambrolauri,7,168,123,0.732143,51,120,159,9,0.303571,0.714286,0,0
44008,44,pr,Ambrolauri,8,147,101,0.687075,45,76,140,7,0.306122,0.517007,1,0.009901
44009,44,pr,Ambrolauri,9,160,110,0.6875,37,102,159,9,0.23125,0.6375,0,0
44010,44,pr,Ambrolauri,10,38,32,0.842105,24,27,28,10,0.631579,0.710526,0,0
44011,44,pr,Ambrolauri,11,258,160,0.620155,65,124,252,6,0.251938,0.48062,1,0.00625
44012,44,pr,Ambrolauri,12,261,156,0.597701,70,154,256,9,0.268199,0.590038,0,0
44013,44,pr,Ambrolauri,13,322,197,0.611801,72,192,311,13,0.223602,0.596273,6,0.030457
44014,44,pr,Ambrolauri,14,105,65,0.619048,33,47,99,8,0.314286,0.447619,0,0
44015,44,pr,Ambrolauri,15,631,346,0.548336,87,280,627,16,0.137876,0.44374,3,0.008671
44016,44,pr,Ambrolauri,16,123,67,0.544715,57,67,118,7,0.463415,0.544715,1,0.014925
44017,44,pr,Ambrolauri,17,150,85,0.566667,35,83,146,12,0.233333,0.553333,0,0
44018,44,pr,Ambrolauri,18,56,37,0.660714,18,37,51,5,0.321429,0.660714,0,0
44019,44,pr,Ambrolauri,19,696,453,0.650862,110,367,692,18,0.158046,0.527299,9,0.019868
44020,44,pr,Ambrolauri,20,288,216,0.75,67,200,283,7,0.232639,0.694444,1,0.00463
44021,44,pr,Ambrolauri,21,423,270,0.638298,110,240,418,5,0.260047,0.567376,14,0.051852
44022,44,pr,Ambrolauri,22,241,133,0.551867,45,94,234,7,0.186722,0.390041,3,0.022556
44023,44,pr,Ambrolauri,23,192,135,0.703125,65,130,187,7,0.338542,0.677083,5,0.037037
44024,44,pr,Ambrolauri,24,355,246,0.692958,64,201,341,18,0.180282,0.566197,0,0
44025,44,pr,Ambrolauri,25,195,138,0.707692,55,135,179,16,0.282051,0.692308,4,0.028986
44026,44,pr,Ambrolauri,26,219,135,0.616438,45,131,212,9,0.205479,0.598174,0,0
44027,44,pr,Ambrolauri,27,572,378,0.660839,116,365,552,22,0.202797,0.638112,6,0.015873
44028,44,pr,Ambrolauri,28,620,373,0.601613,70,261,611,13,0.112903,0.420968,5,0.013405
44029,44,pr,Ambrolauri,29,286,189,0.660839,76,161,275,21,0.265734,0.562937,2,0.010582
44030,44,pr,Ambrolauri,30,345,230,0.666667,112,224,340,11,0.324638,0.649275,4,0.017391
44031,44,pr,Ambrolauri,31,350,232,0.662857,73,185,349,9,0.208571,0.528571,1,0.00431
44032,44,pr,Ambrolauri,32,518,328,0.633205,155,266,513,7,0.299228,0.513514,9,0.027439
44033,44,pr,Ambrolauri,33,237,148,0.624473,35,90,223,16,0.147679,0.379747,1,0.006757
44034,44,pr,Ambrolauri,34,135,85,0.62963,55,85,130,9,0.407407,0.62963,0,0
44035,44,pr,Ambrolauri,35,127,76,0.598425,35,76,118,9,0.275591,0.598425,0,0
44036,44,pr,Ambrolauri,36,89,49,0.550562,25,49,83,6,0.280899,0.550562,0,0
44037,44,pr,Ambrolauri,37,1095,657,0.6,200,577,1087,104,0.182648,0.526941,2,0.003044
45001,45,pr,Tsageri,1,806,502,0.622829,131,432,829,35,0.162531,0.53598,6,0.011952
45002,45,pr,Tsageri,2,335,214,0.638806,85,207,327,12,0.253731,0.61791,2,0.009346
45003,45,pr,Tsageri,3,240,165,0.6875,75,157,231,9,0.3125,0.654167,1,0.006061
45004,45,pr,Tsageri,4,266,185,0.695489,72,185,253,13,0.270677,0.695489,0,0
45005,45,pr,Tsageri,5,323,222,0.687307,80,157,320,7,0.247678,0.486068,0,0
45006,45,pr,Tsageri,6,525,491,0.935238,200,350,509,18,0.380952,0.666667,0,0
45007,45,pr,Tsageri,7,118,97,0.822034,42,55,111,7,0.355932,0.466102,1,0.010309
45008,45,pr,Tsageri,8,390,292,0.748718,70,217,381,15,0.179487,0.55641,0,0
45009,45,pr,Tsageri,9,94,59,0.62766,38,52,89,5,0.404255,0.553191,0,0
45010,45,pr,Tsageri,10,148,146,0.986486,52,73,143,5,0.351351,0.493243,3,0.020548
45011,45,pr,Tsageri,11,392,249,0.635204,10,198,373,25,0.02551,0.505102,3,0.012048
45012,45,pr,Tsageri,12,194,138,0.71134,65,100,169,31,0.335052,0.515464,0,0
45013,45,pr,Tsageri,13,307,208,0.677524,85,206,284,23,0.276873,0.67101,1,0.004808
45014,45,pr,Tsageri,14,301,169,0.561462,76,140,283,24,0.252492,0.465116,5,0.029586
45015,45,pr,Tsageri,15,144,80,0.555556,30,67,138,6,0.208333,0.465278,1,0.0125
45016,45,pr,Tsageri,16,347,333,0.959654,90,220,332,23,0.259366,0.634006,6,0.018018
45017,45,pr,Tsageri,17,505,294,0.582178,120,285,503,14,0.237624,0.564356,3,0.010204
45018,45,pr,Tsageri,18,1095,608,0.555251,208,500,1095,26,0.189954,0.456621,6,0.009868
45019,45,pr,Tsageri,19,96,90,0.9375,66,89,89,7,0.6875,0.927083,0,0
45020,45,pr,Tsageri,20,464,305,0.657328,100,243,459,15,0.215517,0.523707,6,0.019672
45021,45,pr,Tsageri,21,53,40,0.754717,20,39,44,13,0.377358,0.735849,1,0.025
45022,45,pr,Tsageri,22,186,125,0.672043,54,124,177,13,0.290323,0.666667,1,0.008
45023,45,pr,Tsageri,23,277,195,0.703971,69,190,273,10,0.249097,0.685921,8,0.041026
45024,45,pr,Tsageri,24,304,183,0.601974,120,173,297,9,0.394737,0.569079,4,0.021858
45025,45,pr,Tsageri,25,1084,628,0.579336,220,540,1074,50,0.202952,0.498155,53,0.084395
45026,45,pr,Tsageri,26,227,182,0.801762,83,148,223,4,0.365639,0.651982,0,0
45027,45,pr,Tsageri,27,171,111,0.649123,70,110,162,9,0.409357,0.643275,0,0
45028,45,pr,Tsageri,28,282,167,0.592199,50,110,283,3,0.177305,0.390071,4,0.023952
45029,45,pr,Tsageri,29,602,387,0.642857,140,330,590,14,0.232558,0.548173,5,0.01292
45030,45,pr,Tsageri,30,251,163,0.649402,60,150,240,11,0.239044,0.59761,1,0.006135
45031,45,pr,Tsageri,31,795,457,0.574843,127,288,794,35,0.159748,0.362264,4,0.008753
45032,45,pr,Tsageri,32,6,61,10.166667,37,53,65,11,6.166667,8.833333,0,0
45033,45,pr,Tsageri,33,91,65,0.714286,46,65,87,13,0.505495,0.714286,0,0
45034,45,pr,Tsageri,34,385,185,0.480519,67,170,374,13,0.174026,0.441558,3,0.016216
45035,45,pr,Tsageri,35,199,133,0.668342,75,120,192,7,0.376884,0.603015,4,0.030075
45036,45,pr,Tsageri,36,30,29,0.966667,29,39,22,8,0.966667,1.3,0,0
45037,45,pr,Tsageri,37,779,361,0.463415,158,350,752,61,0.202824,0.449294,20,0.055402
45038,45,pr,Tsageri,38,113,71,0.628319,37,70,108,5,0.327434,0.619469,0,0
45039,45,pr,Tsageri,39,104,66,0.634615,28,58,93,11,0.269231,0.557692,0,0
45040,45,pr,Tsageri,40,58,37,0.637931,35,37,49,9,0.603448,0.637931,0,0
45041,45,pr,Tsageri,41,64,55,0.859375,43,54,58,6,0.671875,0.84375,0,0
46001,46,pr,Lentekhi,1,1393,730,0.524049,0,648,1344,49,0,0.465183,4,0.005479
46002,46,pr,Lentekhi,2,174,96,0.551724,52,74,172,2,0.298851,0.425287,0,0
46003,46,pr,Lentekhi,3,332,200,0.60241,75,167,330,6,0.225904,0.503012,2,0.01
46004,46,pr,Lentekhi,4,239,144,0.60251,67,116,225,14,0.280335,0.485356,1,0.006944
46005,46,pr,Lentekhi,5,248,152,0.612903,55,144,244,4,0.221774,0.580645,0,0
46006,46,pr,Lentekhi,6,157,97,0.617834,37,80,147,10,0.235669,0.509554,1,0.010309
46007,46,pr,Lentekhi,7,701,348,0.496434,110,300,689,12,0.156919,0.42796,4,0.011494
46008,46,pr,Lentekhi,8,128,44,0.34375,16,23,120,8,0.125,0.179688,1,0.022727
46009,46,pr,Lentekhi,9,312,237,0.759615,68,172,304,8,0.217949,0.551282,2,0.008439
46010,46,pr,Lentekhi,10,121,55,0.454545,0,55,119,2,0,0.454545,0,0
46011,46,pr,Lentekhi,11,232,109,0.469828,35,68,225,7,0.150862,0.293103,1,0.009174
46012,46,pr,Lentekhi,12,480,297,0.61875,100,160,477,3,0.208333,0.333333,0,0
46013,46,pr,Lentekhi,13,471,263,0.558386,70,190,451,20,0.14862,0.403397,0,0
46014,46,pr,Lentekhi,14,511,307,0.600783,95,172,498,13,0.18591,0.336595,6,0.019544
46015,46,pr,Lentekhi,15,313,164,0.523962,60,161,303,10,0.191693,0.514377,0,0
46016,46,pr,Lentekhi,16,65,12,0.184615,7,12,58,7,0.107692,0.184615,0,0
46017,46,pr,Lentekhi,17,289,155,0.536332,74,133,270,19,0.256055,0.460208,1,0.006452
47001,47,pr,Mestia,1,824,456,0.553398,120,410,790,34,0.145631,0.497573,2,0.004386
47002,47,pr,Mestia,2,980,517,0.527551,140,451,951,29,0.142857,0.460204,12,0.023211
47003,47,pr,Mestia,3,337,216,0.64095,125,205,306,31,0.37092,0.608309,4,0.018519
47004,47,pr,Mestia,4,119,120,1.008403,50,111,222,26,0.420168,0.932773,1,0.008333
47005,47,pr,Mestia,5,283,137,0.484099,65,125,266,17,0.229682,0.441696,0,0
47006,47,pr,Mestia,6,151,89,0.589404,31,87,140,11,0.205298,0.576159,1,0.011236
47007,47,pr,Mestia,7,140,87,0.621429,43,68,130,12,0.307143,0.485714,0,0
47008,47,pr,Mestia,8,77,77,1,30,47,147,13,0.38961,0.61039,2,0.025974
47009,47,pr,Mestia,9,67,55,0.820896,46,54,62,5,0.686567,0.80597,1,0.018182
47010,47,pr,Mestia,10,42,42,1,17,42,55,20,0.404762,1,2,0.047619
47011,47,pr,Mestia,11,108,108,1,35,78,195,28,0.324074,0.722222,0,0
47012,47,pr,Mestia,12,24,24,1,10,11,47,8,0.416667,0.458333,0,0
47013,47,pr,Mestia,13,104,55,0.528846,20,35,90,14,0.192308,0.336538,0,0
47014,47,pr,Mestia,14,96,51,0.53125,30,51,88,8,0.3125,0.53125,0,0
47015,47,pr,Mestia,15,596,354,0.59396,150,300,578,18,0.251678,0.503356,5,0.014124
47016,47,pr,Mestia,16,106,68,0.641509,0,0,103,3,0,0,0,0
47017,47,pr,Mestia,17,122,72,0.590164,25,70,117,7,0.204918,0.57377,6,0.083333
47018,47,pr,Mestia,18,71,53,0.746479,13,44,71,0,0.183099,0.619718,1,0.018868
47019,47,pr,Mestia,19,50,46,0.92,24,40,41,9,0.48,0.8,0,0
47020,47,pr,Mestia,20,671,355,0.529061,100,299,652,19,0.149031,0.445604,2,0.005634
47021,47,pr,Mestia,21,121,78,0.644628,39,77,115,8,0.322314,0.636364,0,0
47022,47,pr,Mestia,22,140,140,1,38,137,261,19,0.271429,0.978571,1,0.007143
47023,47,pr,Mestia,23,105,105,1,42,85,83,22,0.4,0.809524,1,0.009524
47024,47,pr,Mestia,24,74,74,1,35,74,108,127,0.472973,1,0,0
47025,47,pr,Mestia,25,174,73,0.41954,31,73,166,8,0.178161,0.41954,0,0
47026,47,pr,Mestia,26,209,138,0.660287,27,75,201,8,0.129187,0.358852,0,0
47027,47,pr,Mestia,27,69,39,0.565217,7,32,67,2,0.101449,0.463768,0,0
47028,47,pr,Mestia,28,180,118,0.655556,17,91,172,8,0.094444,0.505556,1,0.008475
47029,47,pr,Mestia,29,110,66,0.6,31,54,97,13,0.281818,0.490909,0,0
47030,47,pr,Mestia,30,70,43,0.614286,26,30,61,9,0.371429,0.428571,0,0
47031,47,pr,Mestia,31,62,39,0.629032,8,25,51,11,0.129032,0.403226,0,0
47032,47,pr,Mestia,32,183,111,0.606557,33,107,174,9,0.180328,0.584699,0,0
47033,47,pr,Mestia,33,167,91,0.54491,34,80,159,8,0.203593,0.479042,0,0
47034,47,pr,Mestia,34,263,150,0.570342,71,121,254,11,0.269962,0.460076,1,0.006667
47035,47,pr,Mestia,35,95,60,0.631579,35,53,79,16,0.368421,0.557895,0,0
47036,47,pr,Mestia,36,377,198,0.525199,33,145,340,37,0.087533,0.384615,0,0
47037,47,pr,Mestia,37,432,215,0.497685,30,140,396,36,0.069444,0.324074,2,0.009302
47038,47,pr,Mestia,38,0,0,0,0,0,0,0,0,0,0,0
47039,47,pr,Mestia,39,68,66,0.970588,29,64,68,0,0.426471,0.941176,0,0
47040,47,pr,Mestia,40,225,187,0.831111,51,120,209,30,0.226667,0.533333,0,0
48001,48,pr,Kharagauli,1,1188,741,0.623737,230,610,1223,93,0.193603,0.513468,5,0.006748
48002,48,pr,Kharagauli,2,910,555,0.60989,140,451,900,56,0.153846,0.495604,11,0.01982
48003,48,pr,Kharagauli,3,566,415,0.733216,150,330,563,15,0.265018,0.583039,1,0.00241
48004,48,pr,Kharagauli,4,851,601,0.706228,180,273,828,57,0.211516,0.320799,2,0.003328
48005,48,pr,Kharagauli,5,325,221,0.68,80,180,323,16,0.246154,0.553846,1,0.004525
48006,48,pr,Kharagauli,6,409,274,0.669927,110,250,400,21,0.268949,0.611247,6,0.021898
48007,48,pr,Kharagauli,7,263,217,0.825095,80,145,259,4,0.304183,0.551331,2,0.009217
48008,48,pr,Kharagauli,8,1024,597,0.583008,201,485,1016,24,0.196289,0.473633,13,0.021776
48009,48,pr,Kharagauli,9,448,448,1,90,345,717,17,0.200893,0.770089,9,0.020089
48010,48,pr,Kharagauli,10,728,630,0.865385,225,505,732,28,0.309066,0.693681,20,0.031746
48011,48,pr,Kharagauli,11,1308,725,0.554281,150,530,1303,51,0.114679,0.405199,4,0.005517
48012,48,pr,Kharagauli,12,371,252,0.679245,66,190,371,14,0.177898,0.512129,0,0
48013,48,pr,Kharagauli,13,813,480,0.590406,110,400,811,22,0.135301,0.492005,11,0.022917
48014,48,pr,Kharagauli,14,743,495,0.666218,122,390,739,18,0.164199,0.524899,2,0.00404
48015,48,pr,Kharagauli,15,375,230,0.613333,50,180,356,25,0.133333,0.48,2,0.008696
48016,48,pr,Kharagauli,16,104,104,1,50,100,164,13,0.480769,0.961538,1,0.009615
48017,48,pr,Kharagauli,17,617,402,0.65154,115,326,623,14,0.186386,0.528363,2,0.004975
48018,48,pr,Kharagauli,18,188,126,0.670213,72,122,179,9,0.382979,0.648936,2,0.015873
48019,48,pr,Kharagauli,19,377,243,0.644562,90,175,364,15,0.238727,0.464191,0,0
48020,48,pr,Kharagauli,20,242,242,1,130,237,357,13,0.53719,0.979339,12,0.049587
48021,48,pr,Kharagauli,21,370,269,0.727027,80,180,360,18,0.216216,0.486486,0,0
48022,48,pr,Kharagauli,22,141,94,0.666667,55,85,134,7,0.390071,0.602837,0,0
48023,48,pr,Kharagauli,23,521,370,0.710173,110,281,517,20,0.211132,0.539347,6,0.016216
48024,48,pr,Kharagauli,24,347,214,0.616715,45,160,345,14,0.129683,0.461095,4,0.018692
48025,48,pr,Kharagauli,25,303,223,0.735974,67,185,298,9,0.221122,0.610561,7,0.03139
48026,48,pr,Kharagauli,26,700,490,0.7,160,380,690,18,0.228571,0.542857,10,0.020408
48027,48,pr,Kharagauli,27,692,436,0.630058,92,359,685,17,0.132948,0.518786,7,0.016055
48028,48,pr,Kharagauli,28,636,393,0.617925,135,295,632,12,0.212264,0.463836,8,0.020356
48029,48,pr,Kharagauli,29,928,570,0.614224,270,460,928,34,0.290948,0.49569,9,0.015789
48030,48,pr,Kharagauli,30,971,558,0.574665,180,430,966,15,0.185376,0.442842,7,0.012545
48031,48,pr,Kharagauli,31,687,416,0.605531,110,411,695,24,0.160116,0.598253,16,0.038462
48032,48,pr,Kharagauli,32,733,494,0.673943,170,415,721,20,0.231924,0.566166,4,0.008097
48033,48,pr,Kharagauli,33,659,471,0.714719,132,440,655,12,0.200303,0.667678,7,0.014862
48034,48,pr,Kharagauli,34,213,155,0.7277,75,140,215,12,0.352113,0.657277,2,0.012903
48035,48,pr,Kharagauli,35,236,101,0.427966,64,97,224,12,0.271186,0.411017,9,0.089109
49001,49,pr,Terjola,1,1207,644,0.533554,167,551,1215,62,0.13836,0.456504,5,0.007764
49002,49,pr,Terjola,2,1319,840,0.636846,230,686,1317,62,0.174375,0.520091,27,0.032143
49003,49,pr,Terjola,3,1284,826,0.643302,200,680,1264,66,0.155763,0.529595,42,0.050847
49004,49,pr,Terjola,4,1087,748,0.688132,220,610,1078,23,0.202392,0.561178,8,0.010695
49005,49,pr,Terjola,5,1055,757,0.717536,250,613,1044,33,0.236967,0.581043,8,0.010568
49006,49,pr,Terjola,6,1421,964,0.678395,275,745,1413,44,0.193526,0.524279,12,0.012448
