"election_type","district_raw","district_id","major_id","party_num","party_id","name_ka","party_name","smd_code"
"council_smd",28,2816,2816,"41","gd","მამუკა აფციაური","ქართული ოცნება","28.16"
"council_smd",28,2816,2816,"42","independent","თემური კაბულაძე","დამოუკიდებელი","28.16"
"council_smd",28,2816,2816,"43","independent","ემზარ გიგაური","დამოუკიდებელი","28.16"
"council_smd",28,2816,2816,"5","unm","გელა ბიბილაშვილი","ერთიანი ნაციონალური მოძრაობა","28.16"
"council_smd",28,2816,2816,"8","patriots","გიორგი ბალხამიშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","28.16"
"council_smd",28,2817,2817,"18","georgias_way_2014","ლელა არაბული","სალომე ზურაბიშვილი - საქართველოს გზა","28.17"
"council_smd",28,2817,2817,"3","burjanadze_united_opposition_2014","ქეთევან ქაშიაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","28.17"
"council_smd",28,2817,2817,"41","gd","მალხაზ ჭინჭარაული","ქართული ოცნება","28.17"
"council_smd",28,2817,2817,"42","independent","ზურაბ არაბული","დამოუკიდებელი","28.17"
"council_smd",28,2817,2817,"5","unm","გიორგი ჭინჭარაული","ერთიანი ნაციონალური მოძრაობა","28.17"
"council_smd",28,2818,2818,"3","burjanadze_united_opposition_2014","ნათელა ბურდული","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","28.18"
"council_smd",28,2818,2818,"41","gd","თამაზ წოწკოლაური","ქართული ოცნება","28.18"
"council_smd",28,2818,2818,"42","independent","გელა ხარანაული","დამოუკიდებელი","28.18"
"council_smd",29,2901,2901,"3","burjanadze_united_opposition_2014","ზაზა ალიბეგაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","29.01"
"council_smd",29,2901,2901,"41","gd","შალვა კაზალიკაშვილი","ქართული ოცნება","29.01"
"council_smd",29,2901,2901,"42","independent","ლალი სუჯაშვილი","დამოუკიდებელი","29.01"
"council_smd",29,2901,2901,"5","unm","ზაალი ჩოფიკაშვილი","ერთიანი ნაციონალური მოძრაობა","29.01"
"council_smd",29,2901,2901,"8","patriots","რეზო ქუშაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","29.01"
"council_smd",29,2902,2902,"20","labour","გელა შიოლაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","29.02"
"council_smd",29,2902,2902,"3","burjanadze_united_opposition_2014","დიმიტრი შიოლაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","29.02"
"council_smd",29,2902,2902,"41","gd","ოანე გელაშვილიი","ქართული ოცნება","29.02"
"council_smd",29,2902,2902,"5","unm","კოტე აქიაშვილი","ერთიანი ნაციონალური მოძრაობა","29.02"
"council_smd",29,2902,2902,"8","patriots","თამაზი ყამარაული","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","29.02"
"council_smd",29,2903,2903,"20","labour","ლევანი სამქანაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","29.03"
"council_smd",29,2903,2903,"3","burjanadze_united_opposition_2014","მერიკო როსტომაული","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","29.03"
"council_smd",29,2903,2903,"41","gd","ნოდარი წამალაიძე","ქართული ოცნება","29.03"
"council_smd",29,2903,2903,"42","independent","ხვიჩა გელაძე","დამოუკიდებელი","29.03"
"council_smd",29,2903,2903,"43","independent","მანანა სეთურიძე","დამოუკიდებელი","29.03"
"council_smd",29,2903,2903,"5","unm","როლანდ კობაიძე","ერთიანი ნაციონალური მოძრაობა","29.03"
"council_smd",29,2903,2903,"8","patriots","პაატა ხულელიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","29.03"
"council_smd",29,2904,2904,"3","burjanadze_united_opposition_2014","ლევანი ტუჩაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","29.04"
"council_smd",29,2904,2904,"41","gd","შალვა ელოშვილი","ქართული ოცნება","29.04"
"council_smd",29,2904,2904,"42","independent","გიგა ელოშვილი","დამოუკიდებელი","29.04"
"council_smd",29,2904,2904,"8","patriots","კარლო ჩქარეული","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","29.04"
"council_smd",29,2905,2905,"3","burjanadze_united_opposition_2014","სოსო კობაიძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","29.05"
"council_smd",29,2905,2905,"41","gd","კახა ჩოფიკაშვილი","ქართული ოცნება","29.05"
"council_smd",29,2905,2905,"8","patriots","თამაზ წიკლაური","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","29.05"
"council_smd",29,2906,2906,"3","burjanadze_united_opposition_2014","გაგა გაგაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","29.06"
"council_smd",29,2906,2906,"41","gd","ელგუჯა ღუდუშაური","ქართული ოცნება","29.06"
"council_smd",29,2906,2906,"42","independent","ლევან სულიაური","დამოუკიდებელი","29.06"
"council_smd",3,304,304,"1","nonparliamentary_opposition_2014","მამუკა კაციტაძე","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","03.04"
"council_smd",3,304,304,"11","reformers_2014","გიორგი ჟამუტაშვილი","ირაკლი ღლონტი - რეფორმატორები","03.04"
"council_smd",3,304,304,"12","our_georgia_2014","მერაბ ხურციძე","ჩვენი საქართველო","03.04"
"council_smd",3,304,304,"18","georgias_way_2014","ანზორ მეგრელიშვილი","სალომე ზურაბიშვილი - საქართველოს გზა","03.04"
"council_smd",3,304,304,"2","veterans_patriots_2014","ზაქარია დოდაშვილი","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","03.04"
"council_smd",3,304,304,"20","labour","ზვიად დოლიძე","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","03.04"
"council_smd",3,304,304,"26","sakhalkho_party_2014","ავთანდილ იმნაძე","სახალხო პარტია","03.04"
"council_smd",3,304,304,"3","burjanadze_united_opposition_2014","თენგიზი გენებაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","03.04"
"council_smd",3,304,304,"36","workers_council_2014","ამირან ლუაშვილი","საქართველოს მშრომელთა საბჭო","03.04"
"council_smd",3,304,304,"41","gd","შორენა ბუხრაშვილი","ქართული ოცნება","03.04"
"council_smd",3,304,304,"5","unm","ქეთევან ქოჩორაშვილი","ერთიანი ნაციონალური მოძრაობა","03.04"
"council_smd",3,304,304,"6","greens_2014","მაია კაციტაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","03.04"
"council_smd",3,304,304,"8","patriots","ეკა მირიანაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","03.04"
"council_smd",3,304,304,"9","self_governance_people_2014","ივანე მაჭავარიანი","თვითმმართველობა ხალხს!","03.04"
"council_smd",3,305,305,"11","reformers_2014","ნიკო კირვალიძე","ირაკლი ღლონტი - რეფორმატორები","03.05"
"council_smd",3,305,305,"20","labour","თამაზ შიოშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","03.05"
"council_smd",3,305,305,"26","sakhalkho_party_2014","ალექსანდრე ყიფიანი","სახალხო პარტია","03.05"
"council_smd",3,305,305,"3","burjanadze_united_opposition_2014","შალვა ოგბაიძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","03.05"
"council_smd",3,305,305,"36","workers_council_2014","არჩილ იოსელიანი","საქართველოს მშრომელთა საბჭო","03.05"
"council_smd",3,305,305,"41","gd","გივი ჭიჭინაძე","ქართული ოცნება","03.05"
"council_smd",3,305,305,"42","independent","ალექსანდრე ელისაშვილი","დამოუკიდებელი","03.05"
"council_smd",3,305,305,"5","unm","ჯარჯი დოლიძე","ერთიანი ნაციონალური მოძრაობა","03.05"
"council_smd",3,305,305,"6","greens_2014","თეიმურაზ ცაგარეიშვილი","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","03.05"
"council_smd",3,305,305,"8","patriots","იოსებ ბაძაღუა","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","03.05"
"council_smd",3,305,305,"9","self_governance_people_2014","ლია ცომაია","თვითმმართველობა ხალხს!","03.05"
"council_smd",3,306,306,"1","nonparliamentary_opposition_2014","ლევან გვარჯალაძე","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","03.06"
"council_smd",3,306,306,"11","reformers_2014","მამუკა მელიქიშვილი","ირაკლი ღლონტი - რეფორმატორები","03.06"
"council_smd",3,306,306,"18","georgias_way_2014","ნოდარ კომახიძე","სალომე ზურაბიშვილი - საქართველოს გზა","03.06"
"council_smd",3,306,306,"20","labour","სიმონ პეტრიაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","03.06"
"council_smd",3,306,306,"26","sakhalkho_party_2014","ზაზა ჩაჩუა","სახალხო პარტია","03.06"
"council_smd",3,306,306,"3","burjanadze_united_opposition_2014","გიორგი საჯაია","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","03.06"
"council_smd",3,306,306,"36","workers_council_2014","ანა კოდელაშვილინ","საქართველოს მშრომელთა საბჭო","03.06"
"council_smd",3,306,306,"41","gd","დავით ზურაბიშვილი","ქართული ოცნება","03.06"
"council_smd",3,306,306,"5","unm","აკაკი კილასონია","ერთიანი ნაციონალური მოძრაობა","03.06"
"council_smd",3,306,306,"6","greens_2014","მანანა ჯაჭვაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","03.06"
"council_smd",3,306,306,"8","patriots","სოფიო შელეგია","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","03.06"
"council_smd",3,306,306,"9","self_governance_people_2014","ლევან ისაკაძე","თვითმმართველობა ხალხს!","03.06"
"council_smd",30,3001,3001,"1","nonparliamentary_opposition_2014","დავით ციხისთავი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","30.01"
"council_smd",30,3001,3001,"3","burjanadze_united_opposition_2014","იოსებ თამარაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.01"
"council_smd",30,3001,3001,"41","gd","ალექსანდრე გზირიშვილი","ქართული ოცნება","30.01"
"council_smd",30,3001,3001,"42","independent","დავით ზანგური","დამოუკიდებელი","30.01"
"council_smd",30,3001,3001,"43","independent","ლიანა ზარიძე","დამოუკიდებელი","30.01"
"council_smd",30,3001,3001,"5","unm","მიხეილ ბექაური","ერთიანი ნაციონალური მოძრაობა","30.01"
"council_smd",30,3001,3001,"6","greens_2014","ეგი თათრიშვილიბ","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.01"
"council_smd",30,3001,3001,"8","patriots","ლია კიტრიაშვილიი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.01"
"council_smd",30,3002,3002,"3","burjanadze_united_opposition_2014","დავით ხოდელი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.02"
"council_smd",30,3002,3002,"41","gd","ქიტესა ხოდელი","ქართული ოცნება","30.02"
"council_smd",30,3002,3002,"5","unm","ბერდია გამხიტაშვილი","ერთიანი ნაციონალური მოძრაობა","30.02"
"council_smd",30,3003,3003,"3","burjanadze_united_opposition_2014","ჯემალ სალხინაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.03"
"council_smd",30,3003,3003,"41","gd","გიორგი დარბიაშვილი","ქართული ოცნება","30.03"
"council_smd",30,3003,3003,"5","unm","ნათელა ნოზაძე","ერთიანი ნაციონალური მოძრაობა","30.03"
"council_smd",30,3003,3003,"8","patriots","ლევან კორკოტაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.03"
"council_smd",30,3004,3004,"3","burjanadze_united_opposition_2014","გელა კენჭუაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.04"
"council_smd",30,3004,3004,"41","gd","გულქანი ბარნოვი","ქართული ოცნება","30.04"
"council_smd",30,3004,3004,"42","independent","რამინ ჯანგიშერაშვილი","დამოუკიდებელი","30.04"
"council_smd",30,3004,3004,"5","unm","ვანო თინიკაშვილი","ერთიანი ნაციონალური მოძრაობა","30.04"
"council_smd",30,3004,3004,"8","patriots","სვიმონ ხიზამბარელი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.04"
"council_smd",30,3005,3005,"20","labour","ოთარ ქოსაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","30.05"
"council_smd",30,3005,3005,"3","burjanadze_united_opposition_2014","დურმიშხანი როსებაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.05"
"council_smd",30,3005,3005,"41","gd","ზაურ ბიძინაშვილი","ქართული ოცნება","30.05"
"council_smd",30,3005,3005,"42","independent","ალექსანდრე ბიძინაშვილი","დამოუკიდებელი","30.05"
"council_smd",30,3005,3005,"43","independent","დავით მჭედლიშვილი","დამოუკიდებელი","30.05"
"council_smd",30,3005,3005,"44","independent","ვალერიან ზაქარიძე","დამოუკიდებელი","30.05"
"council_smd",30,3005,3005,"5","unm","გიორგი ზაქარიძე","ერთიანი ნაციონალური მოძრაობა","30.05"
"council_smd",30,3006,3006,"3","burjanadze_united_opposition_2014","პაატა უხურგუნაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.06"
"council_smd",30,3006,3006,"41","gd","ხათუნა თათანაშვილი","ქართული ოცნება","30.06"
"council_smd",30,3006,3006,"42","independent","შოთა ბეგლარაშვილი","დამოუკიდებელი","30.06"
"council_smd",30,3006,3006,"5","unm","ივანე ბერძენიშვილი","ერთიანი ნაციონალური მოძრაობა","30.06"
"council_smd",30,3006,3006,"8","patriots","მიხეილ ხორგუაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.06"
"council_smd",30,3007,3007,"3","burjanadze_united_opposition_2014","ვასილ ქვრივიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.07"
"council_smd",30,3007,3007,"41","gd","ილია ქამხაძე","ქართული ოცნება","30.07"
"council_smd",30,3007,3007,"42","independent","ციალა ქვრივიშვილი","დამოუკიდებელი","30.07"
"council_smd",30,3007,3007,"5","unm","დიმიტრი გორგაძე","ერთიანი ნაციონალური მოძრაობა","30.07"
"council_smd",30,3007,3007,"6","greens_2014","ზაური კელაპტრიშვილი","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.07"
"council_smd",30,3007,3007,"8","patriots","გენადი ბერიანიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.07"
"council_smd",30,3008,3008,"1","nonparliamentary_opposition_2014","არჩილ ბერიაშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","30.08"
"council_smd",30,3008,3008,"3","burjanadze_united_opposition_2014","ალექსანდრე ცომაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.08"
"council_smd",30,3008,3008,"41","gd","შალვა დემეტრაშვილი","ქართული ოცნება","30.08"
"council_smd",30,3008,3008,"42","independent","მამუკა კელაპტრიშვილი","დამოუკიდებელი","30.08"
"council_smd",30,3008,3008,"43","independent","ვახტანგ ბეჟიტაშვილი","დამოუკიდებელი","30.08"
"council_smd",30,3008,3008,"5","unm","შოთა შერაზადიშვილი","ერთიანი ნაციონალური მოძრაობა","30.08"
"council_smd",30,3008,3008,"6","greens_2014","ნათია კელაპტრიშვილი","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.08"
"council_smd",30,3009,3009,"1","nonparliamentary_opposition_2014","ვალერიან თაგვიაშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","30.09"
"council_smd",30,3009,3009,"3","burjanadze_united_opposition_2014","ტარიელ ხოკერაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.09"
"council_smd",30,3009,3009,"41","gd","რამაზი ხიზანიშვილი","ქართული ოცნება","30.09"
"council_smd",30,3009,3009,"42","independent","დავით ჯანელიძე","დამოუკიდებელი","30.09"
"council_smd",30,3009,3009,"43","independent","ზურაბ სოლოღაშვილი","დამოუკიდებელი","30.09"
"council_smd",30,3009,3009,"44","independent","გიორგი ხარატიშვილი","დამოუკიდებელი","30.09"
"council_smd",30,3009,3009,"5","unm","რევაზ შეშაბერიძე","ერთიანი ნაციონალური მოძრაობა","30.09"
"council_smd",30,3009,3009,"8","patriots","მამუკა მილაძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.09"
"council_smd",30,3010,3010,"3","burjanadze_united_opposition_2014","გიორგი ილურიძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.10"
"council_smd",30,3010,3010,"41","gd","ნუკრი მიდელაშვილი","ქართული ოცნება","30.10"
"council_smd",30,3010,3010,"42","independent","როლანდ ხოხაშვილი","დამოუკიდებელი","30.10"
"council_smd",30,3010,3010,"43","independent","ლერი თიგიშვილი","დამოუკიდებელი","30.10"
"council_smd",30,3010,3010,"5","unm","გოჩა ილურიძე","ერთიანი ნაციონალური მოძრაობა","30.10"
"council_smd",30,3010,3010,"6","greens_2014","მერაბ დვალიძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.10"
"council_smd",30,3010,3010,"8","patriots","ზაზა გოჭოშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.10"
"council_smd",30,3011,3011,"3","burjanadze_united_opposition_2014","მაკა იმერლიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.11"
"council_smd",30,3011,3011,"41","gd","ვეფხვია რაზმაძე","ქართული ოცნება","30.11"
"council_smd",30,3011,3011,"42","independent","მამუკა შერმადინი","დამოუკიდებელი","30.11"
"council_smd",30,3011,3011,"5","unm","გურამ მჭედლიშვილი","ერთიანი ნაციონალური მოძრაობა","30.11"
"council_smd",30,3011,3011,"8","patriots","ნუგზარ ბერიანიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.11"
"council_smd",30,3012,3012,"3","burjanadze_united_opposition_2014","ზაზა გუგულაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.12"
"council_smd",30,3012,3012,"41","gd","ელგუჯა გეჯაძე","ქართული ოცნება","30.12"
"council_smd",30,3012,3012,"5","unm","შორენა აზმაიფარაშვილი","ერთიანი ნაციონალური მოძრაობა","30.12"
"council_smd",30,3013,3013,"3","burjanadze_united_opposition_2014","დავით ოთარაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.13"
"council_smd",30,3013,3013,"41","gd","ზურიკო ჩადუნელი","ქართული ოცნება","30.13"
"council_smd",30,3013,3013,"42","independent","ალექსი ბერიანიძე","დამოუკიდებელი","30.13"
"council_smd",30,3013,3013,"43","independent","ნათელა ბუთხუზი","დამოუკიდებელი","30.13"
"council_smd",30,3013,3013,"44","independent","ნუგზარ შამანაური","დამოუკიდებელი","30.13"
"council_smd",30,3013,3013,"5","unm","გიორგი კურდღელაშვილი","ერთიანი ნაციონალური მოძრაობა","30.13"
"council_smd",30,3013,3013,"6","greens_2014","ხვიჩა თამაზაშვილი","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.13"
"council_smd",30,3013,3013,"8","patriots","პაატა კიტრიაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.13"
"council_smd",30,3014,3014,"1","nonparliamentary_opposition_2014","ზაქარია ტატუნაშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","30.14"
"council_smd",30,3014,3014,"3","burjanadze_united_opposition_2014","ზაური კეკელაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.14"
"council_smd",30,3014,3014,"41","gd","გელა ქარუმიძე","ქართული ოცნება","30.14"
"council_smd",30,3014,3014,"42","independent","მალხაზი ჯაბანაშვილი","დამოუკიდებელი","30.14"
"council_smd",30,3014,3014,"5","unm","ბაგრატ გამხიტაშვილი","ერთიანი ნაციონალური მოძრაობა","30.14"
"council_smd",30,3014,3014,"8","patriots","გიორგი ილურიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.14"
"council_smd",30,3015,3015,"3","burjanadze_united_opposition_2014","ომარ ბათილაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.15"
"council_smd",30,3015,3015,"41","gd","ივანე თავშავაძე","ქართული ოცნება","30.15"
"council_smd",30,3015,3015,"42","independent","ვახტანგ საჩალელი","დამოუკიდებელი","30.15"
"council_smd",30,3015,3015,"5","unm","ლევანი მულაძე","ერთიანი ნაციონალური მოძრაობა","30.15"
"council_smd",30,3015,3015,"6","greens_2014","თინა გახელაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.15"
"council_smd",30,3015,3015,"8","patriots","იოსები შუღლიაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.15"
"council_smd",30,3016,3016,"3","burjanadze_united_opposition_2014","მირიანი ქეშელაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.16"
"council_smd",30,3016,3016,"41","gd","ზაზა ირემაშვილი","ქართული ოცნება","30.16"
"council_smd",30,3016,3016,"42","independent","ია ირემაშვილი","დამოუკიდებელი","30.16"
"council_smd",30,3016,3016,"5","unm","ლავრენტი მოდრეკილაძე","ერთიანი ნაციონალური მოძრაობა","30.16"
"council_smd",30,3016,3016,"6","greens_2014","ნანა ხმალაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","30.16"
"council_smd",30,3016,3016,"8","patriots","ზურაბ ღუდუშაური","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.16"
"council_smd",30,3017,3017,"3","burjanadze_united_opposition_2014","ზურაბ მეცხვარიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","30.17"
"council_smd",30,3017,3017,"41","gd","დავით ბაისონაშვილი","ქართული ოცნება","30.17"
"council_smd",30,3017,3017,"5","unm","ივანე კოშაძე","ერთიანი ნაციონალური მოძრაობა","30.17"
"council_smd",30,3017,3017,"8","patriots","ვახტანგ ხათაშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","30.17"
"council_smd",32,3202,3202,"14","georgian_party_2014","მირზა მიხანაშვილი","ირაკლი ოქრუაშვილი - ქართული პარტია","32.02"
"council_smd",32,3202,3202,"17","unity_hall_2014","იაკობ ჭიღლაძე","ერთიანობის დარბაზი","32.02"
"council_smd",32,3202,3202,"20","labour","გოჩა ვანიშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","32.02"
"council_smd",32,3202,3202,"3","burjanadze_united_opposition_2014","გოჩა ბზიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","32.02"
"council_smd",32,3202,3202,"41","gd","იოსებ ვანიშვილი","ქართული ოცნება","32.02"
"council_smd",32,3202,3202,"42","independent","აკაკი შატაკიშვილი","დამოუკიდებელი","32.02"
"council_smd",32,3202,3202,"43","independent","კახი შავდათუაშვილი","დამოუკიდებელი","32.02"
"council_smd",32,3202,3202,"5","unm","სონია ბარჯაძე","ერთიანი ნაციონალური მოძრაობა","32.02"
"council_smd",32,3203,3203,"1","nonparliamentary_opposition_2014","იოსებ საბაშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","32.03"
"council_smd",32,3203,3203,"14","georgian_party_2014","იმედა საბაშვილი","ირაკლი ოქრუაშვილი - ქართული პარტია","32.03"
"council_smd",32,3203,3203,"18","georgias_way_2014","ზურაბ სრესელი","სალომე ზურაბიშვილი - საქართველოს გზა","32.03"
"council_smd",32,3203,3203,"3","burjanadze_united_opposition_2014","მეგი ბაინდურაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","32.03"
"council_smd",32,3203,3203,"41","gd","ლია მიღრიჯანაშვილიი","ქართული ოცნება","32.03"
"council_smd",32,3203,3203,"42","independent","მალხაზ ელიაური","დამოუკიდებელი","32.03"
"council_smd",32,3203,3203,"43","independent","იოსებ ბოლოთაშვილი","დამოუკიდებელი","32.03"
"council_smd",32,3203,3203,"5","unm","დავით ბალამწარაშვილი","ერთიანი ნაციონალური მოძრაობა","32.03"
"council_smd",32,3203,3203,"9","self_governance_people_2014","ზურაბი თურაზაშვილი","თვითმმართველობა ხალხს!","32.03"
"council_smd",32,3204,3204,"1","nonparliamentary_opposition_2014","დავით ზერეკიძე","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","32.04"
"council_smd",32,3204,3204,"14","georgian_party_2014","ვეფხია მერებაშვილი","ირაკლი ოქრუაშვილი - ქართული პარტია","32.04"
"council_smd",32,3204,3204,"18","georgias_way_2014","ბადრი იოსებიძე","სალომე ზურაბიშვილი - საქართველოს გზა","32.04"
"council_smd",32,3204,3204,"20","labour","მერაბ ლობჟანიძე","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","32.04"
"council_smd",32,3204,3204,"3","burjanadze_united_opposition_2014","ზაზა ფსუტური","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","32.04"
"council_smd",32,3204,3204,"41","gd","თამაზ ტერმაკოზაშვილი","ქართული ოცნება","32.04"
"council_smd",32,3204,3204,"42","independent","როლანდ ანესაშვილი","დამოუკიდებელი","32.04"
"council_smd",32,3204,3204,"43","independent","ზურაბ საათაშვილი","დამოუკიდებელი","32.04"
"council_smd",32,3204,3204,"5","unm","გია მერებაშვილი","ერთიანი ნაციონალური მოძრაობა","32.04"
"council_smd",32,3205,3205,"1","nonparliamentary_opposition_2014","ამირან ყველაშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","32.05"
"council_smd",32,3205,3205,"14","georgian_party_2014","ნიკოლოზ ბალაშვილი","ირაკლი ოქრუაშვილი - ქართული პარტია","32.05"
"council_smd",32,3205,3205,"18","georgias_way_2014","კახაბერ წიკლაური","სალომე ზურაბიშვილი - საქართველოს გზა","32.05"
"council_smd",32,3205,3205,"20","labour","გიორგი გაბინაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","32.05"
"council_smd",32,3205,3205,"3","burjanadze_united_opposition_2014","ელგუჯა ქერდიყოშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","32.05"
"council_smd",32,3205,3205,"41","gd","დავით თინიკაშვილი","ქართული ოცნება","32.05"
"council_smd",32,3205,3205,"42","independent","სოსო ყველაშვილი","დამოუკიდებელი","32.05"
"council_smd",32,3205,3205,"43","independent","მანანა ონიაშვილი","დამოუკიდებელი","32.05"
"council_smd",32,3205,3205,"44","independent","მურადი თოფჩიშვილი","დამოუკიდებელი","32.05"
"council_smd",32,3205,3205,"5","unm","ტარიელ თინიკაშვილი","ერთიანი ნაციონალური მოძრაობა","32.05"
"council_smd",32,3206,3206,"14","georgian_party_2014","გოჩა მინდიაშვილი","ირაკლი ოქრუაშვილი - ქართული პარტია","32.06"
"council_smd",32,3206,3206,"20","labour","გიორგი ფიჩხნარაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","32.06"
"council_smd",32,3206,3206,"3","burjanadze_united_opposition_2014","ინალი ჯალაბაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","32.06"
"council_smd",32,3206,3206,"41","gd","ნუგზარ ბადაშვილი","ქართული ოცნება","32.06"
"council_smd",32,3206,3206,"42","independent","ციცინო სოსიაშვილი","დამოუკიდებელი","32.06"
"council_smd",32,3206,3206,"5","unm","ალიკა ჯალაბაძე","ერთიანი ნაციონალური მოძრაობა","32.06"
