"major_id","electoral_district_id","selfgov_id","majoritarian_district","party_code","party_id","party_label_ka","name_ka","first_name","last_name"
4603,46,46,3,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","რაშიდ გვიჭიანი","რაშიდ","გვიჭიანი"
4603,46,46,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","სოფიკო ტვილდიანი","სოფიკო","ტვილდიანი"
4603,46,46,3,"7","national_council_2010","“ეროვნული საბჭო”","მერაბ ლიპარტელიანი","მერაბ","ლიპარტელიანი"
4603,46,46,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მაყვალა ტვილდიანი","მაყვალა","ტვილდიანი"
4608,46,46,8,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ანა ონიანი","ანა","ონიანი"
4608,46,46,8,"3","industry_sakartvelo","თოფაძე-მრეწველები","ნანუშა ქურასბედიანი","ნანუშა","ქურასბედიანი"
4608,46,46,8,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","იური მეშველიანი","იური","მეშველიანი"
4607,46,46,7,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ტუღუ აფაქიძე","ტუღუ","აფაქიძე"
4607,46,46,7,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","სოზარ ლიპარტელიანი","სოზარ","ლიპარტელიანი"
4607,46,46,7,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","თამაზ გაზდელიანი","თამაზ","გაზდელიანი"
4605,46,46,5,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ლაშა ზურაბიანი","ლაშა","ზურაბიანი"
4605,46,46,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გოვენ ლიპარტელიანი","გოვენ","ლიპარტელიანი"
4602,46,46,2,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ჯაბა ონიანი","ჯაბა","ონიანი"
4602,46,46,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ავთანდილ ონიანი","ავთანდილ","ონიანი"
4604,46,46,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ვალოდია ჯანხოთელი","ვალოდია","ჯანხოთელი"
4604,46,46,4,"7","national_council_2010","“ეროვნული საბჭო”","ბესიკ ავალიანი","ბესიკ","ავალიანი"
4604,46,46,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მამია ლიპარტელიანი","მამია","ლიპარტელიანი"
4606,46,46,6,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გია ქურასბედიანი","გია","ქურასბედიანი"
4606,46,46,6,"3","industry_sakartvelo","თოფაძე-მრეწველები","თორნიკე ქალდანი","თორნიკე","ქალდანი"
4606,46,46,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ზაზა მეშველიანი","ზაზა","მეშველიანი"
4606,46,46,6,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ემზარ ქალდანი","ემზარ","ქალდანი"
4701,47,47,1,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ილია ჯაფარიძე","ილია","ჯაფარიძე"
4701,47,47,1,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ნინო ჯაფარიძე","ნინო","ჯაფარიძე"
4701,47,47,1,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ვიქტორ ჯაფარიძე","ვიქტორ","ჯაფარიძე"
4702,47,47,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ხვიჩა კვიციანი","ხვიჩა","კვიციანი"
4702,47,47,2,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მუხრან უშხვანი","მუხრან","უშხვანი"
4703,47,47,3,"3","industry_sakartvelo","თოფაძე-მრეწველები","ანატოლი გერლიანი","ანატოლი","გერლიანი"
4703,47,47,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გიორგი ხორგუანი","გიორგი","ხორგუანი"
4703,47,47,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ალირა უმფრიანი","ალირა","უმფრიანი"
4703,47,47,3,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ლონდერ ფარჯველიანი","ლონდერ","ფარჯველიანი"
4704,47,47,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გოჩა ქალდანი","გოჩა","ქალდანი"
4704,47,47,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მუხრან ავალიანი","მუხრან","ავალიანი"
4704,47,47,4,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ლაშა პირველი","ლაშა","პირველი"
4705,47,47,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","დიმიტრი გულბანი","დიმიტრი","გულბანი"
4705,47,47,5,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","მირზა დადვანი","მირზა","დადვანი"
4706,47,47,6,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მამუკა გირგვლიანი","მამუკა","გირგვლიანი"
4706,47,47,6,"3","industry_sakartvelo","თოფაძე-მრეწველები","ოლეგ გირგვლიანი","ოლეგ","გირგვლიანი"
4706,47,47,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","დავით გვიჩიანი","დავით","გვიჩიანი"
4707,47,47,7,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ჯეირან ჭკადუა","ჯეირან","ჭკადუა"
4707,47,47,7,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ემზარ გელოვანი","ემზარ","გელოვანი"
4708,47,47,8,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ბადრი ფილფანი","ბადრი","ფილფანი"
4708,47,47,8,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","დავით შუკვანი","დავით","შუკვანი"
4708,47,47,8,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","დავით შუკვანი","დავით","შუკვანი"
4709,47,47,9,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","კაპიტონ ჟორჟოლიანი","კაპიტონ","ჟორჟოლიანი"
4709,47,47,9,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ირაკლი ქურდიანი","ირაკლი","ქურდიანი"
4710,47,47,10,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მერაბ სუბელიანი","მერაბ","სუბელიანი"
4710,47,47,10,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","როდამ გვარმიანი","როდამ","გვარმიანი"
4710,47,47,10,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გიორგი ცინდელიანი","გიორგი","ცინდელიანი"
4711,47,47,11,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ვლადიმერ ნიჟარაძე","ვლადიმერ","ნიჟარაძე"
4711,47,47,11,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ივანე ნიჟარაძე","ივანე","ნიჟარაძე"
4712,47,47,12,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","იაროსლავ ჩხეტიანი","იაროსლავ","ჩხეტიანი"
4712,47,47,12,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ჯეირან რეზესიძე","ჯეირან","რეზესიძე"
4712,47,47,12,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","თენგიზ დადეშქელიანი","თენგიზ","დადეშქელიანი"
4713,47,47,13,"3","industry_sakartvelo","თოფაძე-მრეწველები","შალვა არღვლიანი","შალვა","არღვლიანი"
4713,47,47,13,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გოჩა შამფრიანი","გოჩა","შამფრიანი"
4713,47,47,13,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ბაჩუკი საღლიანი","ბაჩუკი","საღლიანი"
4714,47,47,14,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გოჩა გიგლემიანი","გოჩა","გიგლემიანი"
4714,47,47,14,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","მურთაზ ფანგანი","მურთაზ","ფანგანი"
4715,47,47,15,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მერაბ სუბელიანი","მერაბ","სუბელიანი"
4715,47,47,15,"3","industry_sakartvelo","თოფაძე-მრეწველები","მურთაზ გადრანი","მურთაზ","გადრანი"
4715,47,47,15,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გია ანსიანი","გია","ანსიანი"
4715,47,47,15,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ლევან ანსიანი","ლევან","ანსიანი"
4716,47,47,16,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ზურაბ ნიჟარაძე","ზურაბ","ნიჟარაძე"
4716,47,47,16,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ლალი ჭკადუა","ლალი","ჭკადუა"
4716,47,47,16,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ვანო ჭკადუა","ვანო","ჭკადუა"
4801,48,48,1,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ნოდარ ებანოიძე","ნოდარ","ებანოიძე"
4801,48,48,1,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","თორნიკე ავალიშვილი","თორნიკე","ავალიშვილი"
4801,48,48,1,"7","national_council_2010","“ეროვნული საბჭო”","ზვიად ბარბაქაძე","ზვიად","ბარბაქაძე"
4801,48,48,1,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","თეიმურაზ ფცქიალაძე","თეიმურაზ","ფცქიალაძე"
4802,48,48,2,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გოჩა კამკამიძე","გოჩა","კამკამიძე"
4802,48,48,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ბესიკ დეკანოსიძე","ბესიკ","დეკანოსიძე"
4802,48,48,2,"7","national_council_2010","“ეროვნული საბჭო”","ზაურ ჭუმბურიძე","ზაურ","ჭუმბურიძე"
4802,48,48,2,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ლევან დეკანოსიძე","ლევან","დეკანოსიძე"
4803,48,48,3,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ნაილი გაბუნია","ნაილი","გაბუნია"
4803,48,48,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","თემურ გამცემლიძე","თემურ","გამცემლიძე"
4803,48,48,3,"7","national_council_2010","“ეროვნული საბჭო”","ალექსანდრე შველიძე","ალექსანდრე","შველიძე"
4803,48,48,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გიორგი ბარბაქაძე","გიორგი","ბარბაქაძე"
4804,48,48,4,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ომარ გაგოშიძე","ომარ","გაგოშიძე"
4804,48,48,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","კობა გოგსაძე","კობა","გოგსაძე"
4804,48,48,4,"7","national_council_2010","“ეროვნული საბჭო”","შალვა ხიჯაკაძე","შალვა","ხიჯაკაძე"
4804,48,48,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ლევან გოგოლაძე","ლევან","გოგოლაძე"
4805,48,48,5,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","შალვა ფერაძე","შალვა","ფერაძე"
4805,48,48,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გიორგი არევაძე","გიორგი","არევაძე"
4805,48,48,5,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ნინო ხარაძე","ნინო","ხარაძე"
4805,48,48,5,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ნოდარ გოგოლაძე","ნოდარ","გოგოლაძე"
4805,48,48,5,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ირაკლი ჭყოიძე","ირაკლი","ჭყოიძე"
4806,48,48,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","თეიმურაზ მაღლაკელიძე","თეიმურაზ","მაღლაკელიძე"
4806,48,48,6,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ზაზა კიკნაძე","ზაზა","კიკნაძე"
4806,48,48,6,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ემზარ ჩაჩანიძე","ემზარ","ჩაჩანიძე"
4807,48,48,7,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","უშანგი ბერაძე","უშანგი","ბერაძე"
4807,48,48,7,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მამია ტაბატაძე","მამია","ტაბატაძე"
4808,48,48,8,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","აკაკი მაჭავარიანი","აკაკი","მაჭავარიანი"
4808,48,48,8,"7","national_council_2010","“ეროვნული საბჭო”","კახაბერ კიკნაძე","კახაბერ","კიკნაძე"
4808,48,48,8,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მზია ჭანკოტაძე","მზია","ჭანკოტაძე"
4809,48,48,9,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ინგა მაღრაძე","ინგა","მაღრაძე"
4809,48,48,9,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გიორგი ცხვედაძე","გიორგი","ცხვედაძე"
4809,48,48,9,"7","national_council_2010","“ეროვნული საბჭო”","გელა ფანცულაია","გელა","ფანცულაია"
4809,48,48,9,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ზვიად გიგაშვილი","ზვიად","გიგაშვილი"
4810,48,48,10,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მედეია იაკობიძე","მედეია","იაკობიძე"
4810,48,48,10,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გოჩა ჩხაბერიძე","გოჩა","ჩხაბერიძე"
4811,48,48,11,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გიორგი შუბითიძე","გიორგი","შუბითიძე"
4811,48,48,11,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გრიგოლ გელაშვილი","გრიგოლ","გელაშვილი"
4811,48,48,11,"7","national_council_2010","“ეროვნული საბჭო”","ხვიჩა ბანცაძე","ხვიჩა","ბანცაძე"
4811,48,48,11,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","იაკო შარიქაძე","იაკო","შარიქაძე"
4812,48,48,12,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გრიგოლ ვეფხვაძე","გრიგოლ","ვეფხვაძე"
4812,48,48,12,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","რომან შერგელაშვილი","რომან","შერგელაშვილი"
4812,48,48,12,"7","national_council_2010","“ეროვნული საბჭო”","ზურაბ კამკამიძე","ზურაბ","კამკამიძე"
4813,48,48,13,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მალხაზ ყრუაშვილი","მალხაზ","ყრუაშვილი"
4813,48,48,13,"7","national_council_2010","“ეროვნული საბჭო”","კობა ყრუაშვილი","კობა","ყრუაშვილი"
4814,48,48,14,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მიხეილ ჭიპაშვილი","მიხეილ","ჭიპაშვილი"
4814,48,48,14,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნინო ფხალაძე","ნინო","ფხალაძე"
4814,48,48,14,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გიორგი თაბუკაშვილი","გიორგი","თაბუკაშვილი"
4815,48,48,15,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მალხაზ კუპრაძე","მალხაზ","კუპრაძე"
4815,48,48,15,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ზაზა გლუნჩაძე","ზაზა","გლუნჩაძე"
4816,48,48,16,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ელენა ბანცაძე","ელენა","ბანცაძე"
4816,48,48,16,"7","national_council_2010","“ეროვნული საბჭო”","რუსუდან გურგენიძე","რუსუდან","გურგენიძე"
4816,48,48,16,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ნანული დევდარიანი","ნანული","დევდარიანი"
4817,48,48,17,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","როინ გელაშვილი","როინ","გელაშვილი"
4817,48,48,17,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ვლადიმერ გვრიტაძე","ვლადიმერ","გვრიტაძე"
4817,48,48,17,"7","national_council_2010","“ეროვნული საბჭო”","გიორგი არჯევანიძე","გიორგი","არჯევანიძე"
4817,48,48,17,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მანუჩარ მაღრაძე","მანუჩარ","მაღრაძე"
4818,48,48,18,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გელა გოლუბიანი","გელა","გოლუბიანი"
4818,48,48,18,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","პავლე გორგაძე","პავლე","გორგაძე"
4818,48,48,18,"7","national_council_2010","“ეროვნული საბჭო”","გოჩა ბლუაშვილი","გოჩა","ბლუაშვილი"
4818,48,48,18,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ირინე ხვედელიძე","ირინე","ხვედელიძე"
4819,48,48,19,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ლატავრა ნინიკაშვილი","ლატავრა","ნინიკაშვილი"
4819,48,48,19,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გულნაზი თაბუკაშვილი","გულნაზი","თაბუკაშვილი"
4819,48,48,19,"7","national_council_2010","“ეროვნული საბჭო”","ნონა ზურაბიანი","ნონა","ზურაბიანი"
4819,48,48,19,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ნიკოლოზ ხარაძე","ნიკოლოზ","ხარაძე"
4820,48,48,20,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","იური ლურსმანაშვილი","იური","ლურსმანაშვილი"
4820,48,48,20,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მარიამ ნოზაძე","მარიამ","ნოზაძე"
4820,48,48,20,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ენვერი ჩადუნელი","ენვერი","ჩადუნელი"
4901,49,49,1,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ვახტანგ მაკარიძე","ვახტანგ","მაკარიძე"
4901,49,49,1,"3","industry_sakartvelo","თოფაძე-მრეწველები","გურამ კოხიაშვილი","გურამ","კოხიაშვილი"
4901,49,49,1,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მევლუდ ბრეგვაძე","მევლუდ","ბრეგვაძე"
4901,49,49,1,"7","national_council_2010","“ეროვნული საბჭო”","ბადრი რობაქიძე","ბადრი","რობაქიძე"
4902,49,49,2,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","პაატა ბოჭორიშვილი","პაატა","ბოჭორიშვილი"
4902,49,49,2,"3","industry_sakartvelo","თოფაძე-მრეწველები","ვახტანგ ჯანაშია","ვახტანგ","ჯანაშია"
4902,49,49,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ტარიელ ფანჩულიძე","ტარიელ","ფანჩულიძე"
4902,49,49,2,"7","national_council_2010","“ეროვნული საბჭო”","ზურაბ ჯაბიძე","ზურაბ","ჯაბიძე"
4903,49,49,3,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ნარგიზ გუგუმბერიძე","ნარგიზ","გუგუმბერიძე"
4903,49,49,3,"3","industry_sakartvelo","თოფაძე-მრეწველები","ეკა აბულაძე","ეკა","აბულაძე"
4903,49,49,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ალექსანდრე თორთლაძე","ალექსანდრე","თორთლაძე"
4903,49,49,3,"7","national_council_2010","“ეროვნული საბჭო”","სპარტაკ ქემოკლიძე","სპარტაკ","ქემოკლიძე"
4903,49,49,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ტარიელ ტოგონიძე","ტარიელ","ტოგონიძე"
4904,49,49,4,"3","industry_sakartvelo","თოფაძე-მრეწველები","ზაზა კვინიკაძე","ზაზა","კვინიკაძე"
4904,49,49,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","რამაზ ბარდაველიძე","რამაზ","ბარდაველიძე"
4904,49,49,4,"7","national_council_2010","“ეროვნული საბჭო”","ალექსანდრე კლდიაშვილი","ალექსანდრე","კლდიაშვილი"
4904,49,49,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გოჩა ვერულაშვილი","გოჩა","ვერულაშვილი"
4905,49,49,5,"3","industry_sakartvelo","თოფაძე-მრეწველები","მანუჩარ რობაქიძე","მანუჩარ","რობაქიძე"
4905,49,49,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მერი ბერძული","მერი","ბერძული"
4906,49,49,6,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","დავით აბესაძე","დავით","აბესაძე"
4906,49,49,6,"3","industry_sakartvelo","თოფაძე-მრეწველები","მარად ხუციშვილი","მარად","ხუციშვილი"
4906,49,49,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","დავით გაბრიჭიძე","დავით","გაბრიჭიძე"
4906,49,49,6,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ნიკოლოზ გიორგაძე","ნიკოლოზ","გიორგაძე"
4907,49,49,7,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნიკოლოზ ბოგვერაძე","ნიკოლოზ","ბოგვერაძე"
4912,49,49,12,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ხათუნა ნიკოლაძე","ხათუნა","ნიკოლაძე"
4912,49,49,12,"3","industry_sakartvelo","თოფაძე-მრეწველები","გიორგი გიორგაძე","გიორგი","გიორგაძე"
4912,49,49,12,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გივი ჩუბინიძე","გივი","ჩუბინიძე"
4912,49,49,12,"7","national_council_2010","“ეროვნული საბჭო”","თედო ქასრაშვილი","თედო","ქასრაშვილი"
