"election_type","round","local_governing_unit","party_name","first_name","last_name","candidate_number","smd_code","smd_name","source_pdf","page_number","party_num","party_id","name_ka","selfgov_id"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","კოტე","ბოჭოიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","კოტე ბოჭოიძე","22"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ირაკლი","ბურნაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","ირაკლი ბურნაძე","22"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ნიკოლოზ","გოგოჭური",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","ნიკოლოზ გოგოჭური","22"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ვალერი","მეტრეველი",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","ვალერი მეტრეველი","22"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","რაფიკ","მუსაევი",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","რაფიკ მუსაევი","22"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","გიორგი","სისვაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","გიორგი სისვაძე","22"
"pr_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ზურაბ","ჭონიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",19,"41","gd","ზურაბ ჭონიაშვილი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","რაგიმ","ასკეროვი",NA,"22.01","ქალაქ მარნეული","SakrebuloMembers2014.pdf",19,"5","unm","რაგიმ ასკეროვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","ელხან",NA,NA,"22.11","კაპანახჩი","SakrebuloMembers2014.pdf",19,"8","patriots","ელხან","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ლევონ","აკოპიანი",NA,"22.02","შაუმიანი","SakrebuloMembers2014.pdf",19,"41","gd","ლევონ აკოპიანი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","სულეიმან","ხალილოვი",NA,"22.03","ალგეთი","SakrebuloMembers2014.pdf",19,"41","gd","სულეიმან ხალილოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","აიდა","ხაჩიკიანი",NA,"22.04","ახკერპი","SakrebuloMembers2014.pdf",19,"41","gd","აიდა ხაჩიკიანი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","მამედ","მამედოვი",NA,"22.05","დამია გეორარხი","SakrebuloMembers2014.pdf",19,"41","gd","მამედ მამედოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","რიჩარდ","გიგანი",NA,"22.06","თამარისი","SakrebuloMembers2014.pdf",19,"41","gd","რიჩარდ გიგანი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ჯოშგუნ","ზეინალოვი",NA,"22.07","კასუმლო","SakrebuloMembers2014.pdf",19,"41","gd","ჯოშგუნ ზეინალოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ამირან","გიორგაძე",NA,"22.08","წერეთელი","SakrebuloMembers2014.pdf",19,"41","gd","ამირან გიორგაძე","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ბესიკ","გუჯეჯიანი",NA,"22.09","ოფრეთი","SakrebuloMembers2014.pdf",19,"41","gd","ბესიკ გუჯეჯიანი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","რამიზ","გულმამედოვი",NA,"22.12","ქუტლიარი","SakrebuloMembers2014.pdf",19,"41","gd","რამიზ გულმამედოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","მაილ","მიქიევი",NA,"22.13","კაჩაგანი","SakrebuloMembers2014.pdf",19,"41","gd","მაილ მიქიევი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ისმაილ","ბაირამოვი",NA,"22.14","ყიზილაჯლო","SakrebuloMembers2014.pdf",19,"41","gd","ისმაილ ბაირამოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","აბიდ","ოსმანოვი",NA,"22.15","ყულარი","SakrebuloMembers2014.pdf",19,"41","gd","აბიდ ოსმანოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ვალი","ისმაილოვი",NA,"22.16","შულავერი","SakrebuloMembers2014.pdf",19,"41","gd","ვალი ისმაილოვი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","ვანო","ბურნაძე",NA,"22.17","წერაქვი","SakrebuloMembers2014.pdf",19,"41","gd","ვანო ბურნაძე","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება","არსენ","ახვერდიანი",NA,"22.18","ხოჯორნი","SakrebuloMembers2014.pdf",19,"41","gd","არსენ ახვერდიანი","22"
"smd_member",1,"თვითმმართველი თემის - მარნეულის მუნიციპალიტეტის","ქართული ოცნება საქართველოს ძალოვან","ნაბი","აბდულაევი",NA,"22.10","სადახლო","SakrebuloMembers2014.pdf",19,"41","gd","ნაბი აბდულაევი","22"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","იასამან","გაჯიევა",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"5","unm","იასამან გაჯიევა","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ედიშერ","შუკვანი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"5","unm","ედიშერ შუკვანი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","სოფიო","ლარცულიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"3","burjanadze_united_opposition_2014","სოფიო ლარცულიანი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","შოთა","რეხვიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"3","burjanadze_united_opposition_2014","შოთა რეხვიაშვილი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ბაირამ","აბასოვი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","ბაირამ აბასოვი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ლეილა","ალიევი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","ლეილა ალიევი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ნუკრი","ანდრიაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","ნუკრი ანდრიაძე","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","დავით","ასპანიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","დავით ასპანიძე","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","თეიმურაზ","გაბიძაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","თეიმურაზ გაბიძაშვილი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","მალხაზ","ვეშაპიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","მალხაზ ვეშაპიძე","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","გია","კორტავა",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","გია კორტავა","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","თამაზი","ჟორჟოლიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","თამაზი ჟორჟოლიანი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ლუიზა","რეხვიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","ლუიზა რეხვიაშვილი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ტარიელ","ჩხეტიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","ტარიელ ჩხეტიანი","23"
"pr_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","დავით","ჯაფარიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",20,"41","gd","დავით ჯაფარიძე","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","დამოუკიდებელი","ტარიელ","ჯაყელი",NA,"23.03","დ. კაზრეთის","SakrebuloMembers2014.pdf",20,"42","independent","ტარიელ ჯაყელი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","თამაზ","ჩუბინიძე",NA,"23.01","ქალაქ ბოლნისის","SakrebuloMembers2014.pdf",20,"41","gd","თამაზ ჩუბინიძე","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","მამედ","გუსეინოვი",NA,"23.02","დ. თამარისის","SakrebuloMembers2014.pdf",20,"41","gd","მამედ გუსეინოვი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ილიას","ალშანოვი",NA,"23.04","აკაურთის","SakrebuloMembers2014.pdf",20,"41","gd","ილიას ალშანოვი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ლევონ","მანუკიანი",NA,"23.05","სოფ. ბოლნისის","SakrebuloMembers2014.pdf",20,"41","gd","ლევონ მანუკიანი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","შირადინ","ასლანოვი",NA,"23.06","დარბაზის","SakrebuloMembers2014.pdf",20,"41","gd","შირადინ ასლანოვი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","რასულ","ბახტიაროვი",NA,"23.07","მამხუტის","SakrebuloMembers2014.pdf",20,"41","gd","რასულ ბახტიაროვი","23"
"gamgebeli",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","გოგი","მეშველიანი","41",NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","გოგი მეშველიანი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","დამოუკიდებელი","გიორგი","ლომიძე",NA,"23.09","რატევნის","SakrebuloMembers2014.pdf",21,"42","independent","გიორგი ლომიძე","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","დამოუკიდებელი","კარა","გულმამედოვი",NA,"23.11","ტალავერის","SakrebuloMembers2014.pdf",21,"42","independent","კარა გულმამედოვი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","დამოუკიდებელი","შერმანდინ","დადვანი",NA,"23.12","ტანძიის","SakrebuloMembers2014.pdf",21,"42","independent","შერმანდინ დადვანი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","ვუგარ","ისაევი",NA,"23.08","ნახიდურის","SakrebuloMembers2014.pdf",21,"41","gd","ვუგარ ისაევი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","დავით","რეხვიაშვილი",NA,"23.10","რაჭისუბნის","SakrebuloMembers2014.pdf",21,"41","gd","დავით რეხვიაშვილი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","იმრან მ","გასიმოვი",NA,"23.13","ქვემო ბოლნისის","SakrebuloMembers2014.pdf",21,"41","gd","იმრან მ გასიმოვი","23"
"smd_member",1,"თვითმმართველი თემის - ბოლნისის მუნიციპალიტეტის","ქართული ოცნება","დიმიტრი","ურუმაშვილი",NA,"23.14","ქვეშის","SakrebuloMembers2014.pdf",21,"41","gd","დიმიტრი ურუმაშვილი","23"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","მაია","ასლანიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"5","unm","მაია ასლანიშვილი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ლეილა","მიქიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"5","unm","ლეილა მიქიანი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ლევანი","მოსეშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"5","unm","ლევანი მოსეშვილი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ირმა","აფრასიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"3","burjanadze_united_opposition_2014","ირმა აფრასიძე","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ვასილ","ასლანიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ვასილ ასლანიშვილი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","სტამბულ","ბაირამოვი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","სტამბულ ბაირამოვი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ლერი","გირგვლიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ლერი გირგვლიანი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ზაზა","გოშუანი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ზაზა გოშუანი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","გია","დემირჩიევი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","გია დემირჩიევი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","მურთაზი","ვიბლიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","მურთაზი ვიბლიანი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ესმა","მაისურაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ესმა მაისურაძე","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ედვარდი","ცინაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ედვარდი ცინაძე","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","გოგი","ციხელაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","გოგი ციხელაშვილი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ფირუზა","ციხელაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ფირუზა ციხელაშვილი","24"
"pr_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ქამრან","ხიდიროვი",NA,NA,NA,"SakrebuloMembers2014.pdf",21,"41","gd","ქამრან ხიდიროვი","24"
"gamgebeli",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","გოგი","ბარბაქაძე","41",NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","გოგი ბარბაქაძე","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","დამოუკიდებელი","მერაბი","ოქრიაშვილი",NA,"24.03","განთიადი","SakrebuloMembers2014.pdf",22,"42","independent","მერაბი ოქრიაშვილი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","დამოუკიდებელი","ევა","სელიმაშვილი",NA,"24.06","დიდი დმანისი","SakrebuloMembers2014.pdf",22,"42","independent","ევა სელიმაშვილი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","დამოუკიდებელი","ზულფუგარ","მიქაილოვი",NA,"24.15","კარაბულახი","SakrebuloMembers2014.pdf",22,"42","independent","ზულფუგარ მიქაილოვი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","დათო","მოსეშვილი",NA,"24.11","მაშავერის","SakrebuloMembers2014.pdf",22,"5","unm","დათო მოსეშვილი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ლერი","ბერუაშვილი",NA,"24.01","ქ. დმანისი","SakrebuloMembers2014.pdf",22,"41","gd","ლერი ბერუაშვილი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ფაიკ","რუსტამოვი",NA,"24.02","ამამლო","SakrebuloMembers2014.pdf",22,"41","gd","ფაიკ რუსტამოვი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ტარიელ","გოცირიძე",NA,"24.04","გომარეთი","SakrebuloMembers2014.pdf",22,"41","gd","ტარიელ გოცირიძე","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ალექსანდრე","ნონიაშვილი",NA,"24.05","გუგუთი","SakrebuloMembers2014.pdf",22,"41","gd","ალექსანდრე ნონიაშვილი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","აიდინ","შარიფოვი",NA,"24.07","დმანისის თემი","SakrebuloMembers2014.pdf",22,"41","gd","აიდინ შარიფოვი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ჯამალ","იადიგაროვი",NA,"24.08","ირგანჩაის სოფლის","SakrebuloMembers2014.pdf",22,"41","gd","ჯამალ იადიგაროვი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ვიდადი","აბდულლაევი",NA,"24.09","კამარლო","SakrebuloMembers2014.pdf",22,"41","gd","ვიდადი აბდულლაევი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","აზერ","ალიევი",NA,"24.10","იფნარი","SakrebuloMembers2014.pdf",22,"41","gd","აზერ ალიევი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","კახა","პეტრიაშვილი",NA,"24.12","საკირე","SakrebuloMembers2014.pdf",22,"41","gd","კახა პეტრიაშვილი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","ომარ","გოგოჭური",NA,"24.13","სარკინეთი","SakrebuloMembers2014.pdf",22,"41","gd","ომარ გოგოჭური","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","რამიზ","რამაზანოვი",NA,"24.14","ოროზმანი","SakrebuloMembers2014.pdf",22,"41","gd","რამიზ რამაზანოვი","24"
"smd_member",1,"თვითმმართველი თემის - დმანისის მუნიციპალიტეტის","ქართული ოცნება","აფთანდილ","მუსაევი",NA,"24.16","კიზილქილისა","SakrebuloMembers2014.pdf",22,"41","gd","აფთანდილ მუსაევი","24"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","მატევოს","ბაბოიან",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","მატევოს ბაბოიან","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ჯემალი","ბერიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","ჯემალი ბერიძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ირაკლი","გიგინეიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","ირაკლი გიგინეიშვილი","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ჯემალ","ვანაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","ჯემალ ვანაძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","დავით","მაჩიტიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","დავით მაჩიტიძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","მელიტონ","პაკელიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","მელიტონ პაკელიანი","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ფეოხარი","პარასკევოვ",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","ფეოხარი პარასკევოვ","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ნუგზარ","სურმანიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",22,"41","gd","ნუგზარ სურმანიძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ავთანდილ","დავლაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"5","unm","ავთანდილ დავლაძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ასატურ","ვარტერესიან",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"5","unm","ასატურ ვარტერესიან","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","იური","მოდებაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","იური მოდებაძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","არარატ","პეტროსიან",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","არარატ პეტროსიან","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ამირან","საგინაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","ამირან საგინაძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","რევაზი","მაკარაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"41","gd","რევაზი მაკარაძე","25"
"pr_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","არტაშ","ნაზლუიან",NA,NA,NA,"SakrebuloMembers2014.pdf",23,"41","gd","არტაშ ნაზლუიან","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","დამოუკიდებელი","ედგარ","ფურცელაძე",NA,"25.02","ბედიანი","SakrebuloMembers2014.pdf",23,"42","independent","ედგარ ფურცელაძე","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","დამოუკიდებელი","ნოდარ","ვანაძე",NA,"25.03","თრიალეთი","SakrebuloMembers2014.pdf",23,"42","independent","ნოდარ ვანაძე","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","დამოუკიდებელი","მარად","კახაძე",NA,"25.04","ავრანლო","SakrebuloMembers2014.pdf",23,"42","independent","მარად კახაძე","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","რამაზი","ქათამაძე",NA,"25.07","კოხტა","SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","რამაზი ქათამაძე","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ვაჟა","შავაძე",NA,"25.13","სამება","SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","ვაჟა შავაძე","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","რეზო","ნარინოვი",NA,"25.15","დაშბაში","SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","რეზო ნარინოვი","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ამირან","ართმელაძე",NA,"25.18","განთიადი","SakrebuloMembers2014.pdf",23,"3","burjanadze_united_opposition_2014","ამირან ართმელაძე","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ნუგზარი","ჩამურლიევი",NA,"25.01","წალკა","SakrebuloMembers2014.pdf",23,"41","gd","ნუგზარი ჩამურლიევი","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ლევონ","მარკოსიან",NA,"25.05","აიაზმა","SakrebuloMembers2014.pdf",23,"41","gd","ლევონ მარკოსიან","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","იასინ","ალაგეზოვი",NA,"25.06","არ-სარვანი","SakrebuloMembers2014.pdf",23,"41","gd","იასინ ალაგეზოვი","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","გოჩა","ხაჩატურიან",NA,"25.08","აშკალა","SakrebuloMembers2014.pdf",23,"41","gd","გოჩა ხაჩატურიან","25"
"smd_member",1,"თვითმმართველი თემის - წალკის მუნიციპალიტეტის","ქართული ოცნება","ჯემალ","ნაკაიძე",NA,"25.09","ბარეთი","SakrebuloMembers2014.pdf",23,"41","gd","ჯემალ ნაკაიძე","25"
